"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"+1","TWENTY ONE PILOTS","Stressed Out",18893,93,272,3,122.953,0.31,101,"4",1,18893,2702,122.953
2,"-1","JUSTIN BIEBER","Love Yourself",18772,-36,-50,-52,123.204,-0.37,82,"5",1,19000,4103,124.28
3,"=","THE CHAINSMOKERS","Roses f/Rozes",14237,19,240,-84,83.288,-0.306,150,"14",3,14246,2023,83.872
4,"=","FLO RIDA","My House",14032,393,2201,232,81.085,1.694,128,"2",4,14032,2201,81.085
5,"=","JUSTIN BIEBER","Sorry",12976,-104,-650,-58,96.814,0.09,125,"15",1,19494,3902,127.324
6,"=","THE WEEKND","In The Night",12308,-528,-2841,-352,69.931,-2.065,104,"32",3,15760,3011,89.68
7,"+1","SELENA GOMEZ","Hands To Myself",11179,227,1391,-5,72.157,1.757,52,"13",7,11179,1952,72.157
8,"-1","DNCE","Cake By The Ocean",11056,98,744,-70,61.697,1.052,147,"11",7,11056,1111,61.697
9,"=","DAYA","Hide Away",10666,-61,-194,-77,59.647,-0.716,192,"23",7,10878,883,61.74
10,"=","G-EAZY","Me Myself And I f/Bebe Rexha",9155,238,1522,66,56.865,1.421,48,"7/92",10,9155,1836,56.865
11,"+1","CHARLIE PUTH","One Call Away",8102,83,667,-4,41.376,0.496,107,"10",11,8102,819,41.376
12,"-1","ADELE","When We Were Young",8039,-92,-230,-115,39.579,-0.472,70,"18",11,8301,1962,41.764
13,"=","ZAYN","Pillowtalk",7562,211,1606,-64,44.305,1.355,26,"6/60",13,7562,2441,44.305
14,"=","RIHANNA","Work f/Drake",7530,237,1622,87,42.85,1.358,28,"1/35",13,7530,3999,42.85
15,"=","ELLIE GOULDING","Something In The Way You Move",6982,115,527,95,36.373,0.562,47,"16",15,6982,1673,36.373
16,"+1","MIKE POSNER","I Took A Pill In Ibiza",6552,250,1267,89,41.433,0.909,40,"8",16,6552,1489,41.433
17,"-1","ROBIN SCHULZ","Sugar f/Francesco Yates",6550,141,741,30,37.793,1.299,89,"45",16,6550,1193,37.793
18,"=","ADELE","Hello",5644,-116,-744,-55,43.601,-0.663,124,"12",1,19167,4705,124.831
19,"=","TAYLOR SWIFT","Out Of The Woods",4772,-565,-3117,-474,23.346,-2.787,52,"49",12,8338,2806,46.244
20,"=","JASON DERULO","Get Ugly",4327,-229,-561,-218,15.008,-0.91,73,"67",19,4950,1110,19.08
21,"=","RACHEL PLATTEN","Stand By You",3667,55,255,23,17.583,0.372,117,"22",21,3667,493,17.583
22,"+1","ZARA LARSSON & MNEK","Never Forget You",3362,249,1424,94,18.716,1.108,21,"40",22,3362,1424,18.716
23,"-1","DJ SNAKE","Middle f/Bipolar Sunshine",3334,156,902,103,18.402,0.5,38,"47",22,3334,902,18.402
24,"+2","LUKAS GRAHAM","7 Years",2995,158,961,103,14.127,0.903,38,"3",24,2995,961,14.127
25,"=","TROYE SIVAN","Youth",2950,104,508,74,10.583,0.412,52,"73",25,2950,508,10.583
26,"-2","TORI KELLY","Hollow",2719,-198,-1115,-182,8.032,-0.734,108,"151",22,3920,501,13.353
27,"+1","ALESSIA CARA","Wild Things",2453,109,569,25,11.669,0.196,24,"142",27,2453,684,11.669
28,"+1","SHAWN HOOK","Sound Of Your Heart",2377,84,367,83,7.926,0.261,45,"289",28,2377,576,7.926
29,"-2","SHAWN MENDES & CAMILA CABELLO","I Know What You Did Last...",2244,-500,-3983,-91,11.183,-2.126,92,"65",10,8533,1989,43.062
30,"=","ZENDAYA","Something New f/Chris Brown",1769,137,892,106,7.466,0.427,12,"155",30,1769,892,7.466
31,"+2","ONE DIRECTION","History",1441,66,201,42,3.96,0.115,24,"119",31,1441,559,3.96
32,"-1","DEMI LOVATO","Confident",1389,-29,-269,16,11.205,-0.23,146,"122",9,9049,1761,48.443
33,"+3","NATHAN SYKES","Over And Over Again f/A.Grande",1385,91,585,69,4.385,0.31,29,"265",33,1385,585,4.385
34,"-2","ONE DIRECTION","Perfect",1381,-13,-259,37,10.363,0.013,129,"112",10,8635,1211,42.552
35,"+2","KYGO","Stole The Show f/Parson James",1254,18,340,-34,5.992,0.351,21,"55",35,1254,374,5.992
36,"-1","BORNS","Electric Love",1182,-144,-759,-136,4.234,-0.401,87,"128",30,2006,225,6.287
37,"+1","GWEN STEFANI","Make Me Like You",1178,134,842,41,5.058,0.244,6,"28",37,1178,842,5.058
38,"-4","DAVID GUETTA","Bang My Head f/Sia",1117,-236,-1209,-196,5.188,-1.006,76,"188",27,2648,395,12.851
39,"+1","COLDPLAY","Adventure Of A Lifetime",1015,30,136,8,5.314,-0.022,38,"21",39,1015,315,5.336
40,"-1","TRAVI$ SCOTT","Antidote",888,-144,-1267,33,4.944,-0.404,87,"88",24,3360,545,13.354
41,"+1","EMPIRE OF THE SUN","Walking On A Dream",876,29,55,30,3.828,0.155,19,"102",41,883,369,4.284
42,"-1","JUSTIN TIMBERLAKE","Drink You Away",850,-125,-688,-87,2.99,-0.382,68,"175",33,1819,390,6.581
43,"+1","JAMES BAY","Let It Go",827,153,774,142,3.833,0.79,3,"9",43,827,774,3.833
44,"-1","RUTH B.","Lost Boy",794,39,318,13,2.454,0.203,9,"24",43,794,318,2.454
45,"+2","NELLY","Die A Happy Man",712,105,498,93,3.889,0.259,3,"167",45,712,498,3.889
46,"=","DRAKE & FUTURE","Jumpman",636,-19,-190,7,1.922,0.006,33,"86",42,933,339,3.134
47,"-2","PITBULL","El Taxi f/Sensato & O. Garcia",635,-25,-249,-3,2.941,-0.232,40,"298",39,937,219,6.285
48,"=","DUKE DUMONT","Ocean Drive",620,20,126,1,2.243,0.015,10,"474",46,620,183,2.243
49,"+1","TORY LANEZ","Say It",611,38,285,21,1.817,0.12,3,"90",48,611,285,1.817
50,"-1","JESS GLYNNE","Don't Be So Hard On Yourself",597,22,173,14,0.7,0.003,4,"1159",47,597,173,0.712
