"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","GYM CLASS HEROES Stereo Hearts f/Adam Le...",13344,"-105",-179,"+162",84.2,"-0.288",130,"8",1,13951,1685,86.013
"2",2,"=","ADELE Someone Like You",12987,"-33",-176,"+329",86.653,"-0.109",91,"3",2,13563,2614,91.686
"3",3,"=","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",12235,"-202",-924,"+153",84.501,"-0.857",120,"6",1,14127,1893,93.336
"4",4,"=","DAVID GUETTA Without You f/Usher",11624,"+250",1230,"+504",69.674,"+1.016",71,"5",4,11624,1586,69.674
"5",5,"=","COBRA STARSHIP You Make Me Feel... f/Sab...",11383,"+48",408,"+335",68.448,"-0.360",145,"12",4,11548,1097,70.438
"6",6,"=","LMFAO Sexy And I Know It",9714,"+37",1149,"+95",62.332,"+0.546",71,"2",6,9783,1530,62.332
"7",7,"+1","RIHANNA We Found Love f/Calvin Harris",9138,"+267",1579,"+369",64.73,"+1.589",42,"1",7,9138,2184,64.73
"8",8,"-1","FOSTER THE PEOPLE Pumped Up Kicks",8853,"-257",-1640,"+224",51.931,"-1.245",115,"7",3,12112,1356,70.246
"9",9,"=","DEV In The Dark",7812,"+25",211,"+267",50.065,"+0.368",100,"24",8,8037,1224,50.748
"10",10,"+1","JASON DERULO It Girl",6412,"+37",398,"+164",28.398,"+0.123",80,"14",10,6501,1048,28.921
"11",11,"-1","LADY GAGA You And I",6193,"-234",-1131,"+84",31.041,"-1.229",89,"20",7,7824,1553,44.474
"12",12,"=","LMFAO Party Rock Anthem",5888,"-160",-671,"-23",38.361,"-1.032",179,"11",1,14043,1859,94.193
"13",13,"+2","KATY PERRY The One That Got Away",5428,"+202",1263,"+149",34.204,"+0.920",30,"16",13,5428,1631,34.204
"14",14,"-1","KELLY CLARKSON Mr. Know It All",5403,"+61",234,"+147",27.724,"+0.368",63,"15",13,5403,1093,27.724
"15",15,"+1","BRUNO MARS It Will Rain",5263,"+221",994,"+285",30.605,"+1.417",34,"10",15,5263,1337,30.605
"16",16,"-2","PITBULL Give Me Everything f/Ne-Yo",5212,"-48",-457,"+114",37.209,"-0.289",179,"43",1,14233,1811,95.596
"17",17,"=","NICKI MINAJ Super Bass",5046,"+12",-196,"+156",35.905,"-0.069",179,"31",3,12009,1188,73.23
"18",18,"=","BAD MEETS EVIL Lighters f/Bruno Mars",4867,"-105",-628,"+55",31.891,"-1.030",133,"72",2,11835,1599,78.403
"19",19,"=","FLO RIDA Good Feeling",4525,"+118",1107,"+87",28.263,"+0.762",42,"4",19,4525,1207,28.263
"20",20,"=","NICKI MINAJ Fly f/Rihanna",4432,"+85",691,"+117",24.375,"+0.684",49,"22",19,4432,987,24.375
"21",21,"=","BRITNEY SPEARS I Wanna Go",3916,"-31",-385,"+141",25.905,"-0.511",145,"95",1,12853,1768,82.422
"22",22,"=","ALEXANDRA STAN Mr. Saxobeat",3520,"-91",-619,"+171",32.353,"-0.003",105,"60",18,4585,673,38.816
"23",23,"=","BRITNEY SPEARS Criminal",3328,"+12",194,"+65",16.543,"-0.239",46,"39",23,3379,669,17.372
"24",24,"=","SELENA GOMEZ & THE SCENE Love You Like A...",2822,"+28",227,"+69",15.013,"+0.175",75,"37",24,2822,366,15.013
"25",25,"+1","T-PAIN 5 O'clock f/Wiz Khalifa",2335,"+79",636,"+118",15.24,"+0.455",29,"9",25,2335,637,15.24
"26",26,"-1","ANDY GRAMMER Keep Your Head Up",2298,"-99",-708,"+13",10.471,"-0.473",133,"115",21,3215,355,13.959
"27",27,"=","LIL WAYNE How To Love",2228,"+3",42,"+163",14.09,"-0.049",154,"41",9,8047,1328,45.275
"28",28,"+1","GAVIN DEGRAW Not Over You",2108,"+69",363,"+58",10.05,"+0.217",73,"33",28,2108,363,10.05
"29",29,"+1","JESSIE J Domino",1946,"+47",325,"+63",9.395,"+0.149",51,"47",29,1946,335,9.395
"30",30,"-2","THE SCRIPT Nothing",1927,"-159",-1192,"+66",10.739,"-0.821",99,"45",18,4360,722,20.667
"31",31,"=","LADY ANTEBELLUM Just A Kiss",1769,"+61",317,"+70",7.188,"+0.299",46,"35",31,1769,332,7.188
"32",32,"=","DRAKE Headlines",1645,"+61",379,"+16",12.465,"+0.183",21,"21",32,1645,618,12.465
"33",33,"=","HOT CHELLE RAE I Like It Like That f/New...",1539,"+24",170,"+55",6.476,"+0.025",37,"57",33,1539,407,6.476
"34",34,"=","NICOLE SCHERZINGER Don't Hold Your Breat...",1511,"+15",167,"+106",4.697,"+0.013",41,"166",33,1559,446,5.007
"35",35,"+1","NICKELBACK When We Stand Together",1422,"+73",232,"+80",4.984,"+0.162",35,"52",35,1422,457,4.984
"36",36,"-1","BREATHE CAROLINA Blackout",1417,"+32",192,"+39",5.759,"+0.130",73,"82",35,1417,211,5.759
"37",37,"=","JENNIFER LOPEZ Papi",1357,"+27",188,"+79",5.351,"+0.243",29,"172",37,1357,488,5.351
"38",38,"=","RIHANNA Cheers (Drink To That)",1193,"-34",-382,"+36",6.734,"+0.129",101,"34",10,8085,1594,43.942
"39",39,"=","FRAY Heartbeat",1002,"+109",521,"+80",4.014,"+0.550",10,"248",39,1002,521,4.014
"40",40,"+1","BEYONCE Countdown",908,"+58",175,"+82",2.658,"+0.425",22,"69",40,908,255,2.658
"41",41,"+2","COLDPLAY Paradise",848,"+62",255,"+120",2.463,"+0.175",23,"447",41,848,255,2.495
"42",42,"+2","J. COLE Workout",840,"+55",327,"+18",9.429,"+0.206",13,"29",42,840,327,9.429
"43",43,"-3","ENRIQUE IGLESIAS I Like How It Feels",816,"-36",-290,"+62",2.982,"-0.188",35,"278",37,1222,322,5.77
"44",44,"+2","OUTASIGHT Tonight Is The Night",771,"+84",458,"+50",3.325,"+0.412",5,"62",44,771,458,3.325
"45",45,"-3","LLOYD Dedication To My Ex...",722,"-67",-552,"+80",2.882,"-0.227",64,"283",29,1808,315,6.04
"46",46,"+1","PITBULL F/CHRIS BROWN International Love",696,"+65",319,"+52",4.577,"+0.649",3,"203",46,696,319,4.577
"47",47,"-2","SEAN PAUL Got 2 Luv U f/Alexis Jordan",643,"-62",-304,"-8",2.656,"-0.293",56,"160",41,1033,196,4.384
"48",48,"=","WE THE KINGS Say You Like Me",626,"+17",39,"+68",1.411,"+0.046",48,"--",45,652,320,1.411
"49",49,"=","NEW BOYZ Better With The Lights Off",607,"+11",-588,"+183",2.525,"+0.005",93,"89",23,2777,423,10.454
"50",50,"--","TAIO CRUZ Hangover f/Flo Rida",567,"--",155,"--",2.005,"--",9,"238",49,567,194,2.005
