"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"=","PHARRELL WILLIAMS","Happy",17124,"+63",37,"+126",120.277,"+0.114",74,"1",1,17173,2414,120.293
"2",2,"=","JASON DERULO","Talk Dirty f/2 Chainz",15103,"+126",983,"-53",95.866,"+1.255",94,"7/23",2,15103,2775,95.866
"3",3,"=","KATY PERRY","Dark Horse",14819,"-104",-1022,"+50",110.332,"-1.700",131,"3",1,17515,2780,123.167
"4",4,"+2","JOHN LEGEND","All Of Me",14291,"+268",1998,"-87",102.91,"+1.917",63,"2",4,14291,2520,102.91
"5",5,"-1","LORDE","Team",14055,"-336",-1661,"-295",93.418,"-2.330",130,"22",1,16451,1641,108.342
"6",6,"-1","BASTILLE","Pompeii",13772,"-298",-1137,"-258",89.919,"-0.987",145,"13",3,15079,1804,100.897
"7",7,"=","DEMI LOVATO","Neon Lights",8856,"+38",454,"-12",52.089,"+0.575",125,"60",7,8856,967,52.089
"8",8,"=","ALOE BLACC","The Man",8739,"+113",368,"+70",42.962,"+0.454",70,"5",8,8739,1722,42.962
"9",9,"=","AMERICAN AUTHORS","Best Day Of My Life",8494,"+149",734,"+62",50.597,"+0.884",114,"15",9,8494,1116,50.597
"10",10,"+1","AVICII","Hey Brother",7890,"+121",490,"+57",48.089,"+1.165",118,"19",10,7890,816,48.089
"11",11,"+1","JUSTIN TIMBERLAKE","Not A Bad Thing",7822,"+150",1242,"-93",52.683,"+1.264",38,"12",11,7822,2024,52.683
"12",12,"-2","ONEREPUBLIC","Counting Stars",7674,"-125",-588,"-30",57.854,"-1.085",172,"27",1,16524,2609,113.696
"13",13,"=","MARTIN GARRIX","Animals",6537,"+37",292,"-65",39.391,"+0.536",122,"25",13,6537,993,39.391
"14",14,"=","BEYONCE","Drunk In Love f/Jay Z",5944,"-229",-1067,"-227",31.901,"-1.903",73,"34",12,7095,1663,41.601
"15",15,"+1","THE CHAINSMOKERS","#Selfie",5859,"+68",295,"-26",29.58,"-0.532",44,"11",15,5859,1709,33.093
"16",16,"-1","CASH CASH","Take Me Home f/Bebe Rexha",5859,"-230",-853,"-243",32.222,"-0.428",136,"90",13,6726,1074,37.25
"17",17,"=","NAUGHTY BOY","La La La f/Sam Smith",5480,"+101",653,"+29",28.654,"+0.800",80,"18",17,5480,697,28.654
"18",18,"=","PARAMORE","Ain't It Fun",5258,"+87",945,"-29",31.76,"+0.695",53,"26",18,5258,974,31.76
"19",19,"=","RIXTON","Me And My Broken Heart",4159,"+172",1010,"+53",22.01,"+0.821",31,"55",19,4159,1397,22.01
"20",20,"=","KID INK","Show Me f/Chris Brown",3870,"-66",-53,"-95",20.357,"+0.048",87,"38",19,3945,644,21.33
"21",21,"=","MKTO","Classic",3520,"+89",346,"+54",15.242,"+0.463",122,"30",21,3520,570,15.242
"22",22,"=","AUSTIN MAHONE","Mmm Yeah f/Pitbull",3485,"+112",541,"+83",15.471,"+0.204",57,"31",22,3485,541,15.471
"23",23,"=","TIESTO","Red Lights",3199,"+119",422,"+64",21.316,"+0.778",40,"--",23,3199,676,21.316
"24",24,"+1","DJ SNAKE & LIL JON","Turn Down For What",2960,"+44",369,"+2",19.499,"+0.366",73,"6",24,2960,469,19.499
"25",25,"-1","BRUNO MARS","Young Girls",2840,"-226",-1623,"+87",14.334,"-1.249",110,"149",8,8405,938,46.994
"26",26,"=","PITBULL","Wild Wild Love f/GRL",2836,"+130",1015,"+15",18.961,"+0.468",31,"40",26,2836,1015,18.961
"27",27,"=","A GREAT BIG WORLD","Say Something w/C. Aguilera",2500,"-65",-1141,"+159",14.635,"-0.408",131,"17",7,10605,1506,64.936
"28",28,"+1","EMINEM","Headlights",2372,"+35",260,"-9",11.907,"+0.293",46,"65",28,2372,453,11.907
"29",29,"-1","B.O.B","John Doe f/Priscilla",2367,"-9",166,"-48",12.914,"+0.098",43,"45",28,2378,644,12.914
"30",30,"=","DISCLOSURE","Latch f/Sam Smith",2016,"+24",69,"+21",8.018,"+0.066",59,"64",30,2016,344,8.813
"31",31,"=","NEON TREES","Sleeping With A Friend",1816,"+61",273,"+49",9.543,"+0.229",56,"47",31,1816,489,9.543
"32",32,"=","SHAKIRA F/RIHANNA","Can't Remember To Forget You",1450,"-179",-1145,"-10",6.812,"-1.406",79,"42",20,4182,1848,20.539
"33",33,"=","ZEDD","Find You f/M. Koma & M. Bryant",1393,"-10",107,"-34",7.531,"-0.307",38,"147",33,1403,262,7.838
"34",34,"=","CALVIN HARRIS","Summer",1350,"+93",703,"+61",12.302,"+0.727",12,"63",34,1350,703,12.302
"35",35,"=","HOT CHELLE RAE","Don't Say Goodnight",1107,"+17",184,"-16",4.865,"+0.074",26,"--",35,1107,225,4.865
"36",36,"+3","5 SECONDS OF SUMMER","She Looks So Perfect",1067,"+170",681,"+128",5.736,"+0.555",9,"10",36,1067,681,5.736
"37",37,"+1","KATY TIZ","The Big Bang",1056,"+61",830,"-48",7.895,"+0.687",7,"--",37,1056,878,7.895
"38",38,"-2","MARIAH CAREY","You're Mine (Eternal)",1052,"+18",92,"+21",2.772,"-0.024",34,"--",36,1052,328,3.239
"39",39,"-2","LITTLE MIX","Move",1027,"+24",103,"+2",2.682,"+0.109",33,"--",37,1027,281,2.682
"40",40,"=","IGGY AZALEA","Fancy f/Charlie XCX",936,"+80",407,"+33",7.2,"+0.201",12,"54",39,936,407,7.2
"41",41,"=","NEW HOLLOW","She Ain't You",770,"+30",168,"+10",2.316,"+0.083",17,"--",40,770,181,2.316
"42",42,"=","CHRISTINA PERRI","Human",663,"+14",93,"+5",2.017,"+0.023",22,"9",42,663,102,2.017
"43",43,"+1","SHAKIRA","Empire",572,"+39",403,"-6",4.575,"+0.427",5,"37",43,572,494,4.575
"44",44,"-1","SOMO","Ride",544,"-3",-75,"-3",1.525,"-0.019",33,"79",40,621,195,2.061
"45",45,"=","PHANTOGRAM","Fall In Love",460,"+16",105,"-2",1.709,"+0.047",8,"--",45,460,112,2.095
"46",46,"=","LADY GAGA","G.U.Y.",423,"+21",268,"-20",4.212,"-0.068",3,"--",46,423,314,4.28
"47",47,"--","NICO & VINZ","Am I Wrong",387,"--",296,"--",1.483,"--",1,"--",47,387,296,1.483
"48",48,"-1","TREY SONGZ","Na Na",380,"+1",101,"-30",1.316,"-0.029",3,"35",47,380,139,1.345
"49",49,"=","AFROJACK","Ten Feet Tall f/Wrabel",379,"+16",91,"+14",1.632,"-0.023",3,"--",49,379,91,1.7
"50",50,"-2","CHRIS BROWN","Loyal f/Lil' Wayne",376,"+0",39,"+4",1.301,"+0.036",5,"69",48,376,67,1.301
