"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"=","KATY PERRY","Dark Horse",17253,-42,-167,-41,121.715,-0.476,107,"3",1,17515,2780,123.167
"2",2,"=","LORDE","Team",16032,79,954,-152,106.013,0.944,106,"9",2,16032,1641,106.013
"3",3,"=","BASTILLE","Pompeii",14026,116,1472,-180,95.526,1.363,121,"6",3,14026,1804,95.526
"4",4,"=","PHARRELL WILLIAMS","Happy",13828,314,2044,85,98.387,1.512,50,"1",4,13828,2386,98.387
"5",5,"=","JASON DERULO","Talk Dirty f/2 Chainz",12648,140,1185,-15,79.461,0.82,70,"4",5,12648,2775,79.461
"6",6,"=","ONE DIRECTION","Story Of My Life",10728,-248,-1733,-163,63.889,-1.185,130,"25",3,12896,1527,82.164
"7",7,"=","ONEREPUBLIC","Counting Stars",10014,-30,-982,179,76.803,-0.9,148,"20",1,16524,2609,113.696
"8",8,"=","ELLIE GOULDING","Burn",8784,-355,-2205,79,61.399,-1.844,154,"36",2,14810,1623,95.425
"9",9,"+1","BRUNO MARS","Young Girls",8384,-21,165,-131,46.288,-0.076,86,"58",9,8405,938,46.994
"10",10,"-1","A GREAT BIG WORLD","Say Something w/C. Aguilera",8072,-336,-1879,-138,46.292,-2.152,107,"16",7,10605,1506,64.936
"11",11,"=","PITBULL","Timber f/Ke$ha",8050,-168,-1140,-29,58.978,-1.47,146,"14",1,16901,2001,117.778
"12",12,"=","ALOE BLACC","The Man",7418,79,498,-2,40.551,0.369,46,"7",12,7418,1722,40.551
"13",13,"=","JOHN LEGEND","All Of Me",6886,199,1816,-86,50.932,2.158,39,"2",13,6886,1902,50.932
"14",14,"+1","DEMI LOVATO","Neon Lights",6683,114,469,66,37.297,0.642,101,"31",14,6683,675,37.297
"15",15,"-1","EMINEM","The Monster f/Rihanna",6553,-79,-527,33,49.164,-0.863,131,"42",1,16414,2904,117.022
"16",16,"=","CASH CASH","Take Me Home f/Bebe Rexha",6441,130,325,113,34.772,0.653,112,"59",15,6441,1074,34.772
"17",17,"+1","AVICII","Hey Brother",6297,108,816,8,36.538,1.029,94,"17",17,6297,816,36.538
"18",18,"-1","BEYONCE","Drunk In Love f/Jay Z",6271,20,945,-332,40.133,0.33,49,"15",17,6271,1663,40.133
"19",19,"=","AMERICAN AUTHORS","Best Day Of My Life",5649,102,822,-42,30.541,0.76,90,"11",19,5649,978,30.541
"20",20,"=","MARTIN GARRIX","Animals",4925,42,838,-124,34.035,0.379,98,"23",20,4925,993,34.035
"21",21,"=","ZENDAYA","Replay",4692,-58,-141,-92,19.115,-0.127,143,"72",18,4830,472,20.776
"22",22,"=","JOHN NEWMAN","Love Me Again",4219,-353,-2068,-219,19.651,-2.022,156,"44",13,6684,697,35.821
"23",23,"=","SHAKIRA F/RIHANNA","Can't Remember To Forget You",4176,2,110,-82,19.97,0.095,55,"30",22,4176,1848,20.33
"24",24,"=","KID INK","Show Me f/Chris Brown",3621,44,340,14,20.837,0.391,63,"24",24,3621,644,21.33
"25",25,"=","NAUGHTY BOY","La La La f/Sam Smith",3576,52,632,-64,17.721,0.148,56,"68",25,3576,697,17.721
"26",26,"=","PARAMORE","Ain't It Fun",2402,43,608,-97,14.849,0.495,29,"62",26,2402,887,14.849
"27",27,"+1","THE CHAINSMOKERS","#Selfie",2349,106,918,-78,16.198,0.735,20,"8",27,2349,996,16.198
"28",28,"+4","JUSTIN TIMBERLAKE","Not A Bad Thing",2251,271,1363,170,17.792,2.231,14,"56",28,2251,1363,17.792
"29",29,"=","MKTO","Classic",2156,13,122,-92,7.719,0.159,98,"51",28,2156,279,7.719
"30",30,"+1","AUSTIN MAHONE","Mmm Yeah f/Pitbull",2096,72,410,-59,8.589,0.203,33,"66",30,2096,481,8.589
"31",31,"-4","MILEY CYRUS","Adore You",2081,-246,-1763,-30,8.017,-1.144,73,"32",15,5927,1542,27.855
"32",32,"-2","CALVIN HARRIS","Thinking About You",1996,-94,-1021,86,7.889,-0.618,128,"243",22,3761,605,22.25
"33",33,"=","DJ SNAKE & LIL JON","Turn Down For What",1763,74,341,45,10.805,0.536,49,"13",33,1763,353,10.805
"34",34,"=","NONONO","Pumpin Blood",1577,-38,56,-102,5.648,-0.164,89,"209",32,1617,237,5.839
"35",35,"=","DISCLOSURE","Latch f/Sam Smith",1504,96,247,90,7.351,0.378,35,"93",35,1504,344,7.351
"36",36,"=","TIESTO","Red Lights",1433,95,420,-31,12.092,0.731,16,"--",36,1433,500,12.092
"37",37,"+1","B.O.B","John Doe f/Priscilla",1269,90,609,41,7.794,0.38,19,"233",37,1269,609,7.794
"38",38,"+1","EMINEM","Headlights",1153,47,320,0,5.992,0.241,22,"111",38,1153,363,5.992
"39",39,"-2","THE 1975","Chocolate",995,-191,-1298,-38,4.432,-0.791,105,"95",25,2989,389,13.87
"40",40,"+1","NEON TREES","Sleeping With A Friend",878,10,148,-5,4.134,0.109,32,"115",40,878,192,4.134
"41",41,"+4","RIXTON","Me And My Broken Heart",858,93,512,68,5.665,0.768,7,"--",41,858,512,5.665
"42",42,"=","ICONA POP","Just Another Night",843,16,40,12,2.158,0.08,36,"--",40,843,159,2.158
"43",43,"-3","LADY GAGA","Do What U Want f/R. Kelly",841,-40,-176,-25,4.287,-0.201,131,"212",7,9983,1408,60.79
"44",44,"-1","KARMIN","I Want It All",831,14,62,22,2.319,0.025,35,"--",39,831,311,2.341
"45",45,"-1","ZEDD","Find You f/M. Koma & M. Bryant",796,23,217,-5,4.856,-0.143,14,"231",44,796,262,5.018
"46",46,"=","MARIAH CAREY","You're Mine (Eternal)",770,31,259,24,2.934,0.117,10,"--",46,770,328,2.934
"47",47,"+1","PITBULL","Wild Wild Love f/GRL",709,61,386,5,7.62,0.29,7,"40",47,709,386,7.62
"48",48,"-1","DAUGHTRY","Waiting For Superman",700,-7,-41,-9,2.292,-0.031,48,"99",41,739,191,2.329
"49",49,"=","LITTLE MIX","Move",563,3,77,-26,1.382,0.011,9,"275",47,563,281,1.382
"50",50,"=","SOMO","Ride",527,13,182,-12,1.857,0.057,9,"86",50,527,195,1.857
