"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","FUN. We Are Young f/Janelle Monae",14390,42,828,-113,108.491,0.431,62,"4",1,14390,2738,108.491
"2",2,"=","WANTED Glad You Came",13582,-71,-73,-149,99.654,-0.876,107,"9",1,13712,1363,101.962
"3",3,"=","KATY PERRY Part Of Me",12019,94,304,120,77.504,0.528,71,"18",3,12019,3625,77.504
"4",4,"=","FLO RIDA Wild Ones f/Sia",11533,104,1365,-214,81.41,0.948,80,"7",4,11533,1940,81.41
"5",5,"=","KELLY CLARKSON Stronger (What Doesn't Ki...",9506,-272,-1812,-142,72.619,-1.913,107,"21",1,13549,2321,99.332
"6",6,"=","NICKI MINAJ Starships",8583,70,887,-118,65.243,0.601,70,"11/45",6,8583,1834,65.243
"7",7,"=","ONE DIRECTION What Makes You Beautiful",8498,162,958,89,54.401,0.506,55,"6",7,8498,1579,54.401
"8",8,"=","CALVIN HARRIS Feel So Close",8105,36,281,-46,54.69,0.023,75,"23",7,8105,1329,55.352
"9",9,"=","JUSTIN BIEBER Boyfriend",7921,10,362,-117,49.602,-0.551,29,"5",9,7921,4726,51.492
"10",10,"=","ADELE Rumour Has It",7905,215,1235,54,53.45,1.991,51,"25",10,7905,1514,53.45
"11",11,"=","GOTYE Somebody That I Used To Know",7882,237,1431,13,58.685,2.421,54,"2",11,7882,1560,58.685
"12",12,"=","DRAKE Take Care f/Rihanna",7265,-59,-277,-37,58.913,-0.52,108,"28",8,7620,1220,60.618
"13",13,"=","DAVID GUETTA Turn Me On f/Nicki Minaj",6742,-125,-1872,144,53.391,-0.529,135,"64",2,12506,1674,92.019
"14",14,"=","GYM CLASS HEROES Ass Back Home",6302,-211,-2201,144,50.5,-0.836,152,"74",4,11001,1379,73.574
"15",15,"=","CARLY RAE JEPSEN Call Me Maybe",5752,117,758,-22,39.247,1.153,44,"3",15,5752,1298,39.247
"16",16,"=","KARMIN Broken Hearted",5586,64,245,17,34.107,0.476,65,"26",15,5586,936,34.107
"17",17,"=","TRAIN Drive By",5456,42,441,-7,31.644,0.277,100,"10",17,5456,601,31.644
"18",18,"=","B.O.B So Good",4603,9,8,-68,31.184,0.18,52,"12",18,4675,1013,31.923
"19",19,"=","JENNIFER LOPEZ Dance Again f/Pitbull",4539,52,509,-69,30.245,0.232,25,"17",19,4539,2243,30.245
"20",20,"=","TAYLOR SWIFT Eyes Open",3910,-15,130,-52,22.308,0.003,30,"13",20,3925,1442,22.308
"21",21,"=","MAROON 5 Payphone f/Wiz Khalifa",3579,359,3304,84,24.737,1.425,8,"1",21,3579,3304,24.737
"22",22,"=","WIZ KHALIFA/SNOOP DOGG Young, Wild & Fre...",2742,-109,-758,2,18.037,-0.826,152,"35",10,7182,1174,48.863
"23",23,"=","PITBULL Back In Time",2580,73,425,23,14.592,0.536,26,"36",23,2580,916,14.592
"24",24,"=","ELLIE GOULDING Lights",2181,30,133,-9,13.16,0.399,74,"43",24,2181,431,13.16
"25",25,"=","DRAKE The Motto f/Lil Wayne",1972,35,173,-24,18.343,0.171,65,"27",25,1972,321,18.389
"26",26,"=","DEMI LOVATO Give Your Heart A Break",1899,17,276,-24,13.296,0.221,55,"61",26,1899,362,13.296
"27",27,"=","CHRIS BROWN Turn Up The Music",1698,-116,-820,31,14.669,-0.55,83,"66",17,4894,987,33.507
"28",28,"+1","HAVANA BROWN We Run The Night f/Pitbull",1635,21,118,6,12.398,0.397,72,"108",27,1635,237,12.398
"29",29,"-1","K'NAAN F/NELLY FURTADO Is Anybody Out Th...",1627,-11,-71,-54,8.193,-0.314,51,"--",27,1740,461,9.538
"30",30,"=","NEON HITCH F U Betta",1400,19,155,-13,4.381,-0.059,51,"543",30,1400,215,4.44
