"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","RIHANNA We Found Love f/Calvin Harris",13489,29,-250,103,89.316,0.939,104,"5",1,14238,2184,95.493
2,"=","BRUNO MARS It Will Rain",12657,81,-8,92,76.992,1.355,96,"6",2,12856,2024,78.935
3,"=","KATY PERRY The One That Got Away",12534,75,-60,106,71.698,0.716,92,"9",2,12625,1631,75.028
4,"+1","FLO RIDA Good Feeling",10421,137,186,128,66.599,1.048,104,"4",4,10421,1207,67.253
5,"-1","LMFAO Sexy And I Know It",10229,-138,-482,-104,63.213,-0.769,133,"3",2,12000,1530,74.768
6,"=","DAVID GUETTA Without You f/Usher",9199,-23,-172,28,56.795,0.094,133,"30",1,13428,1586,84.476
7,"=","GYM CLASS HEROES Stereo Hearts f/Adam Le...",7912,-105,-245,-71,51.846,-1.166,192,"18",1,13951,1685,86.013
8,"=","SELENA GOMEZ & THE SCENE Love You Like A...",7405,66,26,36,37.696,0.745,137,"29",8,7405,1048,37.84
9,"=","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",6517,-42,-31,-25,40.041,-0.449,182,"19",1,14127,1893,93.336
10,"+2","ADELE Set Fire To The Rain",5984,236,821,182,37.587,2.345,43,"2",10,5984,1581,37.587
11,"=","COBRA STARSHIP You Make Me Feel... f/Sab...",5846,-42,-37,-27,37.318,-0.266,207,"46",4,11548,1097,70.438
12,"-2","T-PAIN 5 O'clock f/Wiz Khalifa",5833,-108,-487,-127,28.59,-0.932,91,"26",10,6640,1264,34.118
13,"=","ADELE Someone Like You",5533,-130,-391,-106,39.156,-0.685,153,"12",2,13563,2614,91.686
14,"=","JESSIE J Domino",5416,123,362,101,31.399,1.129,113,"16",14,5416,769,31.399
15,"=","KELLY CLARKSON Mr. Know It All",5114,-113,-343,-47,25.767,-0.258,125,"43",11,6408,1093,34.137
16,"=","GAVIN DEGRAW Not Over You",5090,0,34,33,24.018,-0.096,135,"21",15,5190,547,25.648
17,"=","LADY GAGA Marry The Night",4993,-4,-222,11,26.124,0.117,59,"41",14,5499,1570,30.701
18,"=","J. COLE Workout",4775,11,35,-16,30.479,0.014,75,"20",18,4775,659,32.034
19,"=","DRAKE Headlines",4631,10,28,-1,28.637,-0.249,83,"31",17,4631,754,30.781
20,"=","RIHANNA You Da One",4030,32,34,24,22.913,0.095,57,"24",19,4063,3394,36.963
21,"=","BREATHE CAROLINA Blackout",3934,32,92,7,19.013,0.597,135,"36",21,3934,498,20.033
22,"=","JAY Z & KANYE WEST N***** In Paris",3869,-7,-65,-30,28.727,0.06,62,"7",21,3934,785,30.874
