"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","BRUNO MARS","Locked Out Of Hea...",15593,"+52",17,"-22",120,"+0.223",89,"2",1,15628,2790,120.877
"2",2,"=","RIHANNA","Diamonds",12985,"+6",-307,"+0",95.969,"+0.563",94,"8",2,13317,2812,96.67
"3",3,"=","LUMINEERS","Ho Hey",12153,"+66",469,"-124",93.601,"+0.241",104,"4",3,12153,1921,93.601
"4",4,"=","FLO RIDA","I Cry",10820,"+12",19,"-19",77.497,"+0.417",105,"12",4,10865,1268,77.755
"5",5,"+2","JUSTIN BIEBER","Beauty And A Beat...",9480,"+79",675,"-163",71.207,"+0.725",72,"5",5,9480,1998,71.207
"6",6,"-1","KE$HA","Die Young",9431,"-90",-1531,"+387",70.855,"+0.152",95,"10",1,15607,3842,121.911
"7",7,"-1","NE-YO","Let Me Love You",9311,"-106",-1015,"+12",65.911,"-0.855",142,"39",4,12234,1345,90.373
"8",8,"=","TAYLOR SWIFT","I Knew You Were T...",9162,"+91",1038,"-167",69.382,"+0.580",40,"1",8,9162,2452,69.382
"9",9,"=","MAROON 5","One More Night",8959,"-64",-956,"+23",68.775,"-0.405",164,"11",1,15401,1593,119.954
"10",10,"=","PHILLIP PHILLIPS","Home",8922,"+6",3,"-78",57.281,"+0.240",171,"9",8,9023,1033,59.098
"11",11,"=","PINK","Try",8121,"+54",321,"-89",52.933,"+0.164",62,"17",11,8121,1515,52.933
"12",12,"=","ED SHEERAN","The A Team",7870,"+31",198,"-105",54.487,"+0.315",132,"19",12,7870,1183,56.912
"13",13,"=","SWEDISH HOUSE MAF...","Don't You Worry C...",7613,"-27",145,"-186",57.755,"+0.020",111,"15",13,7640,1312,59.478
"14",14,"=","FUN.","Some Nights",6709,"-46",-1004,"+124",47.528,"+0.130",202,"16",2,13297,1295,93.147
"15",15,"+1","ALICIA KEYS","Girl On Fire",5162,"+113",850,"-62",40.156,"+1.018",67,"22/63",15,5162,1171,40.156
"16",16,"-1","WILL.I.AM & BRITN...","Scream And Shout",5156,"+68",725,"-70",38.522,"+0.854",34,"6",15,5156,1543,38.522
"17",17,"=","PITBULL","Don't Stop The Pa...",5055,"+110",599,"+83",33.112,"+0.766",83,"25",15,5055,599,33.112
"18",18,"+1","MAROON 5","Daylight",4566,"+79",555,"-48",27.406,"+0.444",36,"40",18,4566,1101,27.406
"19",19,"+1","ONE DIRECTION","Little Things",4515,"+50",317,"-53",27.383,"+0.181",41,"41",18,4515,1166,27.383
"20",20,"-2","CALVIN HARRIS","Sweet Nothing f/F...",4477,"-55",400,"-188",36.288,"+0.183",44,"48",18,4532,875,36.288
"21",21,"+1","KELLY CLARKSON","Catch My Breath",3939,"+29",100,"-16",24.455,"+0.064",64,"33",18,3952,767,24.801
"22",22,"-1","THE SCRIPT","Hall Of Fame f/wi...",3923,"+7",-14,"-89",20.405,"+0.193",104,"21",18,3937,493,20.971
"23",23,"=","IMAGINE DRAGONS","It's Time",3778,"+52",60,"+60",25.473,"+0.040",97,"18",23,3778,833,26.274
"24",24,"=","TAYLOR SWIFT","We Are Never Ever...",3413,"+18",-276,"+123",19.699,"-0.032",137,"13",2,13523,4592,90.881
"25",25,"=","NICKI MINAJ","Va Va Voom",3256,"-101",-1415,"+153",22.526,"-0.486",71,"46",12,6322,1566,45.452
"26",26,"=","LUDACRIS F/USHER/...","Rest Of My Life",2689,"+36",151,"-10",20.125,"+0.102",47,"238",26,2689,615,20.655
"27",27,"=","MACKLEMORE & RYAN...","Thrift Shop f/Wan...",2333,"+73",792,"-46",20.36,"+0.475",41,"7",27,2333,880,20.36
"28",28,"=","HUNTER HAYES","Wanted",2264,"+4",-81,"-17",11.721,"+0.128",76,"23",27,2345,368,12.589
"29",29,"=","KE$HA","C'mon",2199,"+78",1135,"-117",17.935,"+0.371",13,"322",29,2199,1415,17.935
"30",30,"=","CHRIS WALLACE","Remember When (Pu...",1803,"+2",20,"-32",8.475,"+0.053",139,"223",28,1828,252,9.436
"31",31,"=","THE READY SET","Give Me Your Hand",1357,"-20",-63,"-13",4.194,"-0.005",62,"368",31,1427,324,4.412
"32",32,"=","OF MONSTERS AND M...","Little Talks",1284,"+10",102,"+8",6.318,"+0.052",41,"30",32,1284,189,6.318
"33",33,"=","ONEREPUBLIC","Feel Again",1179,"-2",-196,"+50",10.039,"+0.088",114,"65",18,4153,813,25.014
"34",34,"=","ELLIE GOULDING","Anything Could Ha...",1005,"-35",-612,"+98",4.296,"-0.132",97,"50",25,2455,455,14.156
"35",35,"=","MIGUEL","Adorn",959,"-10",-159,"+26",5.937,"+0.017",76,"138",34,1329,248,9.94
"36",36,"=","CONOR MAYNARD","Turn Around f/Ne-...",948,"-7",41,"-16",3.185,"-0.039",52,"--",36,955,281,3.224
"37",37,"=","PSY","Gangnam Style",930,"-7",-197,"+5",7.647,"-0.019",111,"3",10,7746,1695,59.817
"38",38,"+1","OLLY MURS","Troublemaker f/Fl...",856,"+33",295,"-23",6.197,"-0.025",12,"282",38,856,459,6.395
"39",39,"-1","JONN HART","Who Booty f/Frenc...",854,"+18",92,"-6",3.727,"+0.199",26,"246",38,854,237,3.727
"40",40,"=","TRAIN","50 Ways To Say Go...",843,"+38",-80,"+57",5.516,"+0.143",147,"59",16,4812,717,29.769
"41",41,"=","BRIDGIT MENDLER","Ready Or Not",614,"-26",-753,"+142",3.752,"+0.073",117,"27",23,2567,336,15.584
"42",42,"+1","BRITT NICOLE","Gold",528,"+9",125,"-10",1.848,"+0.047",13,"--",42,528,179,1.848
"43",43,"-1","CHER LLOYD","Oath f/Becky G",524,"-39",-677,"+65",1.966,"-0.117",83,"60",28,2120,343,11.061
"44",44,"=","50 CENT","My Life f/Eminem ...",471,"+1",103,"-37",0.983,"+0.005",9,"179",44,471,215,0.983
"45",45,"=","THE CAB","Endlessly",444,"+5",38,"+1",1.264,"+0.032",32,"--",42,444,52,1.264
"46",46,"=","NEON TREES","Lessons In Love (...",427,"+5",14,"-4",1.62,"+0.017",20,"--",43,430,87,1.62
"47",47,"=","C. AGUILERA & B. ...","Just A Fool",397,"+12",55,"-2",1.699,"+0.017",10,"--",47,397,106,1.699
