"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"=","SELENA GOMEZ","Good For You f/A$AP Rocky",16661,"-82",-910,"+155",100.657,"-0.947",98,"32",1,18426,4663,107.401
"2",2,"=","R. CITY","Locked Away f/Adam Levine",16531,"+212",2155,"+94",99.964,"+0.683",80,"5",2,16531,2155,99.964
"3",3,"=","DEMI LOVATO","Cool For The Summer",14172,"-99",-603,"-31",77.223,"-0.799",89,"50",2,14976,4704,81.953
"4",4,"+1","THE WEEKND","The Hills",13714,"+381",2341,"+32",83.896,"+2.177",57,"3/72",4,13714,2705,83.896
"5",5,"-1","ED SHEERAN","Photograph",13686,"+37",-256,"+31",76.644,"-1.135",136,"29",4,13993,1365,85.189
"6",6,"=","THE WEEKND","Can't Feel My Face",12588,"-155",-1253,"+22",81.604,"-1.356",112,"8",1,18773,4549,114.623
"7",7,"=","MAJOR LAZER","Lean On f/MØ & DJ Snake",12181,"-170",-2525,"+334",80.118,"-1.339",141,"36",1,18151,2026,108.966
"8",8,"=","JUSTIN BIEBER","What Do You Mean?",11809,"+337",2022,"+225",79.662,"+2.793",31,"2",8,11809,5900,79.662
"9",9,"=","TAYLOR SWIFT","Wildest Dreams",11423,"+248",2190,"+65",67.989,"+1.316",32,"4",9,11423,3531,67.989
"10",10,"+1","SHAWN MENDES","Stitches",9682,"+201",1236,"+253",59.831,"+1.114",129,"6",10,9682,1703,59.831
"11",11,"-1","FALL OUT BOY","Uma Thurman",9326,"-194",-1436,"-80",48.694,"-0.999",161,"40",7,11238,1338,59.135
"12",12,"=","ONE DIRECTION","Drag Me Down",8567,"+123",601,"+100",41.819,"+0.253",59,"14",11,8567,3358,41.819
"13",13,"=","MACKLEMORE & RYAN LEWIS","Downtown",7565,"+25",617,"-116",38.532,"-0.341",32,"10/65",13,7565,3957,38.873
"14",14,"=","OMI","Cheerleader",7550,"+21",-761,"+369",45.981,"-0.357",149,"31/95",1,18752,2755,109.867
"15",15,"=","HAILEE STEINFELD","Love Myself",6461,"+65",261,"+36",31.879,"+0.021",48,"16",15,6461,2308,32.119
"16",16,"=","NICK JONAS","Levels",5944,"+35",561,"-120",28.608,"+0.357",36,"23",16,5944,1791,28.608
"17",17,"=","CHARLIE PUTH","Marvin Gaye f/Meghan Trainor",5765,"+3",-682,"+140",29.626,"-0.464",103,"15",15,6757,722,33.805
"18",18,"+2","CALVIN HARRIS + DISCIPLES","How Deep Is Your Love",4703,"+179",1033,"+163",27.883,"+0.701",64,"42",18,4703,1033,27.883
"19",19,"=","X AMBASSADORS","Renegades",4680,"+96",811,"-25",26.278,"+0.768",49,"20",19,4680,1342,26.278
"20",20,"-2","TAYLOR SWIFT","Bad Blood",4630,"-120",-741,"-10",28.091,"-0.880",133,"76",1,19566,6848,120.08
"21",21,"=","ELLE KING","Ex's and Oh's",4048,"+150",777,"+98",21.135,"+0.904",45,"12",21,4048,1084,21.135
"22",22,"+4","ELLIE GOULDING","On My Mind",3768,"+366",1573,"+44",23.659,"+1.812",11,"24",22,3768,3457,27.671
"23",23,"=","ADAM LAMBERT","Ghost Town",3741,"+17",-268,"+36",20.738,"+0.458",148,"113",20,4169,661,21.776
"24",24,"-2","RACHEL PLATTEN","Fight Song",3683,"-57",-518,"+240",16.032,"-0.283",133,"18",8,10402,1603,52.805
"25",25,"-1","ALESSIA CARA","Here",3617,"+151",635,"+135",15.983,"+0.990",71,"34",24,3617,635,15.983
"26",26,"-1","MAJOR LAZER","Powerful f/Ellie Goulding",3591,"+160",1065,"-5",18.859,"+0.622",23,"86",25,3591,1070,18.859
"27",27,"=","LITTLE MIX","Black Magic",3218,"-22",-83,"+18",9.573,"-0.537",73,"47",23,3343,673,11.385
"28",28,"=","SELENA GOMEZ","Same Old Love",2822,"+258",1182,"+45",13.642,"+0.893",13,"27",28,2822,1263,13.642
"29",29,"=","MEGHAN TRAINOR","Like I'm Gonna Lose You",2483,"+49",399,"+20",10.802,"+0.221",91,"19",28,2483,471,10.802
"30",30,"=","DRAKE","Hotline Bling",2465,"+231",1282,"+148",16.87,"+1.734",14,"1",30,2465,1282,16.87
"31",31,"=","ROBIN THICKE","Back Together f/Nicki Minaj",2150,"-9",-38,"-74",6.688,"-0.096",42,"251",29,2203,471,7.022
"32",32,"=","A GREAT BIG WORLD","Hold Each Other f/Futuristic",2125,"+40",160,"+31",8.678,"+0.068",55,"73",30,2125,399,9.292
"33",33,"=","DAYA","Hide Away",1994,"+44",216,"+40",6.627,"+0.061",43,"55",32,1994,393,6.627
"34",34,"=","JESS GLYNNE","Hold My Hand",1898,"+47",112,"+20",8.738,"+0.537",80,"62",32,1898,254,8.738
"35",35,"=","NICKY JAM","El Perdon",1558,"+33",184,"+31",16.207,"-0.029",33,"169",35,1558,278,16.683
"36",36,"=","MAROON 5","Feelings",1386,"+47",457,"-62",5.831,"+0.285",9,"330",36,1386,851,5.831
"37",37,"=","SILENTO","Watch Me",1236,"-52",-428,"+46",4.931,"-0.271",106,"9",18,4939,832,21.988
"38",38,"=","KYGO","Firestone f/Conrad",1202,"-29",-414,"-25",8.218,"-0.366",54,"160",35,1649,264,12.437
"39",39,"=","AUDIEN","Something Better f/Lady A.",1124,"+79",402,"+70",5.814,"+0.562",10,"132",39,1124,402,5.814
"40",40,"=","BECKY G","Break A Sweat",1057,"+28",197,"-38",3.205,"+0.065",22,"347",40,1057,280,3.232
"41",41,"=","FETTY WAP","679 f/Remy Boyz...",960,"-8",133,"-27",4.822,"-0.209",22,"7",41,968,276,5.392
"42",42,"+1","NICO & VINZ","That's How You Know f/B. Rexha",786,"+13",54,"+12",1.757,"+0.046",40,"196",42,786,126,2.09
"43",43,"+5","OMI","Hula Hoop",681,"+57",187,"+30",2.974,"+0.244",8,"184",43,681,187,2.974
"44",44,"+5","CARLY RAE JEPSEN","Run Away With Me",652,"+31",473,"-10",2.04,"+0.104",4,"1032",44,652,484,2.04
"45",45,"+1","HOZIER","Someone New",630,"-35",-40,"-68",2.284,"-0.072",18,"145",45,692,79,2.538
"46",46,"+4","FETTY WAP","My Way f/Monty",628,"+16",-85,"+47",2.306,"+0.041",40,"33",44,850,223,4.201
"47",47,"=","ICONA POP","Emergency",618,"-36",-346,"-25",2.585,"-0.104",43,"191",41,1064,182,4.146
"48",48,"--","HALSEY","New Americana",573,"--",205,"--",2.407,"--",1,"122",48,573,205,2.407
"49",49,"--","ECHOSMITH","Let's Love",537,"--",89,"--",0.941,"--",1,"--",49,537,89,0.941
"50",50,"--","THE CHAINSMOKERS","Roses f/Rozes",533,"--",73,"--",3.34,"--",1,"120",50,533,73,3.34
