"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"=","MARK RONSON","Uptown Funk f/Bruno Mars",18215,"-122",208,"-432",120.775,"-0.374",90,1,1,18337,3126,121.149
"2",2,"=","ED SHEERAN","Thinking Out Loud",15884,"+257",2601,"+0",100.693,"+1.721",63,2,2,15884,3319,100.693
"3",3,"=","HOZIER","Take Me To Church",14640,"+126",729,"+154",90.064,"+0.754",118,6,2,14640,2004,90.064
"4",4,"=","MEGHAN TRAINOR","Lips Are Movin",13325,"+49",585,"-16",75.882,"+0.211",111,9,4,13325,1988,75.882
"5",5,"=","TAYLOR SWIFT","Blank Space",13029,"-109",-862,"+163",93.036,"-1.319",103,8,1,18014,3248,118.647
"6",6,"=","SAM SMITH","I'm Not The Only One",11286,"-208",-1731,"+128",63.96,"-2.047",136,11,4,14636,2111,89.299
"7",7,"=","NICK JONAS","Jealous",10445,"-319",-2522,"-38",71.949,"-1.743",150,29,1,16139,1846,98.442
"8",8,"=","PITBULL","Time Of Our Lives f/Ne-Yo",8966,"+228",1573,"+110",57.151,"+1.352",72,12,8,8966,1573,57.151
"9",9,"=","LILLYWOOD & ROBIN SCHULZ","Prayer In C",8689,"+177",1240,"+50",58.511,"+0.919",98,25,9,8689,1413,58.511
"10",10,"+1","TAYLOR SWIFT","Style",7951,"+217",1831,"-46",55.092,"+2.425",34,7,10,7951,1993,55.092
"11",11,"+2","ELLA HENDERSON","Ghost",7544,"+126",769,"-2",38.709,"+1.046",150,20,11,7544,1207,38.709
"12",12,"-2","SELENA GOMEZ","The Heart Wants What It Wants",7418,"-317",-1923,"-50",46.263,"-2.244",94,35,7,10523,2058,67.628
"13",13,"+1","FALL OUT BOY","Centuries",7243,"+156",601,"+166",38.114,"+0.397",144,10,12,7243,756,38.114
"14",14,"+1","MAROON 5","Sugar",7232,"+166",1672,"-119",46.069,"+1.708",28,3,14,7232,2223,46.069
"15",15,"-3","ARIANA GRANDE & THE WEEKND","Love Me Harder",7080,"-401",-3153,"-113",46.401,"-1.868",124,44,3,15619,1751,93.102
"16",16,"=","PRINCE ROYCE","Stuck On A Feeling f/Snoop...",5799,"+16",45,"-24",28.445,"+0.020",66,24,16,5829,1306,31.259
"17",17,"=","RIHANNA/KANYE WEST/P MCCARTNEY","FourFiveSeconds",5579,"+257",1369,"-87",38.136,"+1.194",14,4,17,5579,3932,38.136
"18",18,"+1","CALVIN HARRIS","Outside f/Ellie Goulding",5128,"+96",983,"-110",30.302,"+0.931",50,43,18,5128,1280,30.302
"19",19,"-1","ONEREPUBLIC","I Lived",5105,"-58",-30,"-91",21.987,"-0.435",86,46,17,5193,1083,23.7
"20",20,"+1","ELLIE GOULDING","Love Me Like You Do",4671,"+124",949,"-35",27.093,"+0.942",29,5,20,4671,1496,27.093
"21",21,"-1","MAROON 5","Animals",4586,"-164",-1042,"-74",29.745,"-0.912",138,32,1,17381,3186,114.705
"22",22,"=","ONE DIRECTION","Night Changes",4537,"+47",225,"+54",21.221,"+0.330",85,36,19,4537,1221,21.221
"23",23,"+1","USHER","I Don't Mind f/Juicy J",4154,"+157",788,"+69",25.281,"+0.669",63,21,23,4154,788,25.281
"24",24,"-1","ALESSO","Heroes",4099,"-195",-1871,"+107",23.813,"-1.069",153,70,11,7022,896,44.035
"25",25,"=","KELLY CLARKSON","Heartbeat Song",2988,"+68",470,"-6",13.406,"+0.289",25,15,25,2988,1093,13.406
"26",26,"=","NE-YO","She Knows f/Juicy J",2965,"+50",637,"-33",16.805,"+0.837",42,28,26,2965,670,16.805
"27",27,"=","FIFTH HARMONY","Sledgehammer",2584,"-233",-1494,"-92",9.754,"-1.435",85,23,19,4666,800,20.68
"28",28,"+1","NICK JONAS","Chains",2451,"+71",636,"-43",12.501,"+0.726",28,55,28,2451,802,12.501
"29",29,"+1","VANCE JOY","Riptide",2346,"+49",219,"+51",11.501,"-0.098",103,30,27,2346,255,11.786
"30",30,"+2","NATALIE LA ROSE","Somebody f/Jeremih",2204,"+147",693,"+69",14.519,"+0.817",35,41,30,2204,693,14.519
