"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"=","TAYLOR SWIFT","Blank Space",17005,"-83",-459,"-58",110.006,"-0.393",71,"3",1,18014,3248,118.647
"2",2,"=","NICK JONAS","Jealous",14542,"+143",226,"+148",85.337,"+0.413",118,"14",2,14542,1846,86.277
"3",3,"=","ARIANA GRANDE & THE WEEKND","Love Me Harder",13966,"+71",185,"-66",82.395,"+0.409",92,"22",3,13966,1751,82.395
"4",4,"=","SAM SMITH","I'm Not The Only One",12564,"+150",381,"+44",77.151,"+0.520",104,"12",4,12564,1806,77.418
"5",5,"=","MAROON 5","Animals",10914,"-167",-922,"-187",76.7,"-1.172",106,"19",1,17381,3186,114.705
"6",6,"+2","HOZIER","Take Me To Church",10353,"+64",285,"+13",64.396,"+0.476",86,"4",6,10353,1600,64.59
"7",7,"-1","CALVIN HARRIS","Blame f/John Newman",10302,"-287",-673,"-170",65.339,"-1.342",121,"69",3,13993,1988,88.09
"8",8,"-1","MR PROBZ","Waves",10117,"-200",-1022,"-200",65.508,"-0.433",178,"39",5,12307,1264,83.219
"9",9,"=","MARK RONSON","Uptown Funk f/Bruno Mars",10029,"+133",753,"+45",62.685,"+1.139",58,"1",9,10029,2689,62.685
"10",10,"=","SELENA GOMEZ","The Heart Wants What It Wants",9111,"+49",2,"-46",57.608,"+0.042",62,"16",10,9111,2058,57.914
"11",11,"=","MEGHAN TRAINOR","Lips Are Movin",8213,"+85",361,"+26",44.655,"+0.439",79,"7",11,8213,1423,44.655
"12",12,"=","ALESSO","Heroes",6514,"-61",-38,"-84",40.662,"-0.114",121,"33",12,7022,896,41.958
"13",13,"=","JAMES NEWTON HOWARD","The Hanging Tree f/J. Lawrence",5782,"+122",499,"+81",37.313,"+0.381",30,"20/64",13,5782,2403,37.313
"14",14,"=","IGGY AZALEA","Beg For It f/MØ",5050,"-234",-1308,"-139",25.138,"-0.806",75,"49",11,7303,2920,38.689
"15",15,"=","TAYLOR SWIFT","Shake It Off",4951,"-11",-17,"+33",33.893,"-0.352",142,"11",1,17531,9016,110.142
"16",16,"=","FALL OUT BOY","Centuries",4740,"-28",-71,"-55",21.828,"-0.297",112,"10",16,4945,679,23.3
"17",17,"=","ED SHEERAN","Thinking Out Loud",4705,"+147",509,"+21",33.197,"+0.950",31,"2",17,4705,1634,33.197
"18",18,"=","ELLA HENDERSON","Ghost",4422,"+37",138,"-30",18.556,"+0.127",118,"15",18,4422,827,18.556
"19",19,"=","ONE DIRECTION","Night Changes",3786,"+24",-6,"-22",13.616,"-0.166",53,"26",19,3792,1221,14.561
"20",20,"=","FIFTH HARMONY","Sledgehammer",3761,"+40",298,"+3",15.904,"+0.227",53,"28",20,3761,800,15.904
"21",21,"=","LILLYWOOD & ROBIN SCHULZ","Prayer In C",3718,"+125",412,"+76",29.837,"+0.294",66,"79",21,3718,753,29.837
"22",22,"=","ONEREPUBLIC","I Lived",3539,"+83",429,"+65",17.525,"+0.433",54,"21",22,3539,934,17.525
"23",23,"=","PRINCE ROYCE","Stuck On A Feeling f/Snoop...",3488,"+62",662,"-38",23.514,"+0.278",34,"103",23,3488,1304,23.514
"24",24,"=","PITBULL","Time Of Our Lives f/Ne-Yo",3325,"+102",467,"+60",17.118,"+0.735",40,"37",24,3325,918,17.118
"25",25,"=","NICO & VINZ","In Your Arms",2978,"-120",-485,"-109",12.657,"-0.356",105,"135",20,3920,1121,18.903
"26",26,"+1","I LOVE MAKONNEN","Tuesday f/Drake",2255,"+25",169,"+28",8.546,"+0.013",48,"35",26,2255,445,8.589
"27",27,"-1","DAVID GUETTA","Dangerous f/Sam Martin",2164,"-98",-82,"-43",12.491,"-0.517",93,"91",22,3486,1540,19.376
"28",28,"=","CHARLI XCX","Break The Rules",1960,"-39",-92,"-9",5.69,"-0.226",98,"207",24,2872,609,10.469
"29",29,"=","BIG SEAN","I Don't F**k With You f/E-40",1866,"+4",23,"-1",9.127,"-0.076",59,"226",29,1978,340,10.221
"30",30,"+1","HOODIE ALLEN","All About It f/Ed Sheeran",1862,"+36",179,"+17",8.398,"+0.126",44,"155",30,1862,444,8.398
"31",31,"-1","MILKY CHANCE","Stolen Dance",1799,"-29",-46,"-33",10.235,"-0.195",74,"46",30,1959,256,11.849
"32",32,"=","VANCE JOY","Riptide",1721,"+6",77,"-9",7.951,"-0.035",71,"32",32,1721,214,8.532
"33",33,"=","EDEN XO","Too Cool To Dance",1671,"-30",-125,"-37",5.865,"-0.175",66,"1034",31,1936,410,6.7
"34",34,"+1","5 SECONDS OF SUMMER","What I Like About You",1495,"+27",213,"-4",5.052,"+0.133",28,"705",34,1495,400,5.052
"35",35,"-1","JASON DERULO","Trumpets",1442,"-30",-138,"-3",8.888,"-0.248",135,"44",9,8686,1238,46.628
"36",36,"=","USHER","I Don't Mind f/Juicy J",1210,"+45",147,"+29",10.258,"+0.201",31,"31",36,1210,257,10.258
"37",37,"+2","CALVIN HARRIS","Outside f/Ellie Goulding",1083,"+159",386,"+144",7.917,"+0.878",18,"134",37,1083,386,7.917
"38",38,"-1","BECKY G","Can't Stop Dancin'",1053,"+40",219,"+28",4.065,"-0.008",43,"238",37,1053,219,4.073
"39",39,"-1","CHRIS BROWN","New Flame f/Usher & Rick Ross",946,"-37",-105,"-13",4.668,"-0.178",92,"148",26,2399,357,13.19
"40",40,"+1","THE SCRIPT","Superheroes",746,"-27",-13,"-28",2.552,"-0.097",53,"185",40,865,191,2.945
"41",41,"-1","JESSIE J","Burnin' Up f/2 Chainz",742,"-65",-214,"-40",2.165,"-0.174",79,"132",28,2372,516,11.703
"42",42,"=","PRIORY","Weekend",641,"+12",22,"+13",1.675,"-0.008",39,"1037",42,641,156,1.808
"43",43,"=","NE-YO","She Knows f/Juicy J",572,"+2",101,"-32",2.714,"-0.041",10,"86",43,572,168,2.755
"44",44,"=","SHAWN MENDES","Something Big",508,"-5",-10,"-10",1.045,"-0.016",45,"85",44,670,130,1.881
"45",45,"=","BEA MILLER","Young Blood",482,"-9",-49,"+1",1.026,"-0.054",82,"198",37,1207,232,3.412
"46",46,"=","FERGIE","L.A.LOVE (la la)",415,"-13",46,"-21",2.172,"-0.064",88,"48",19,4267,1105,18.09
"47",47,"=","DJ EARWORM","United State Of Pop 2014",396,"-26",44,"-46",1.651,"-0.111",4,"--",47,428,136,1.762
"48",48,"+2","TAYLOR SWIFT","Style",373,"+48",166,"+16",3.334,"+0.293",2,"29",48,373,166,3.334
"49",49,"-1","NATALIE LA ROSE","Somebody f/Jeremih",368,"+14",33,"+1",2.584,"+0.144",3,"291",48,368,33,2.584
"50",50,"--","IMAGINE DRAGONS","I Bet My Life",344,"--",72,"--",1.085,"--",2,"53",50,344,72,1.085
