"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","RIHANNA","Stay f/Mikky Ekko",15527,"-16",-11,"-123",100.436,"+0.070",92,"6",1,15599,1920,102.136
"2",2,"=","PINK","Just Give Me A Re...",14658,"+235",1692,"+40",98.491,"+1.110",68,"2",2,14658,1949,98.491
"3",3,"=","BRUNO MARS","When I Was Your M...",13688,"-126",-1301,"+21",85.466,"-1.327",104,"8",1,16011,2737,106.569
"4",4,"=","PITBULL","Feel This Moment",12947,"-34",69,"-109",84.43,"-0.611",113,"17",3,13073,1706,86.979
"5",5,"=","JUSTIN TIMBERLAKE","Mirrors",10596,"+399",2484,"+216",77.743,"+3.526",38,"3",5,10596,2484,77.743
"6",6,"=","DEMI LOVATO","Heart Attack",9690,"+44",919,"-114",61.005,"+0.863",60,"13",6,9690,2482,61.005
"7",7,"=","MACKLEMORE & RYAN...","Can't Hold Us f/R...",9587,"+294",2261,"-1",66.026,"+2.205",46,"1",7,9587,2262,66.026
"8",8,"=","MACKLEMORE & RYAN...","Thrift Shop f/Wan...",8854,"-84",-998,"+157",55.772,"-0.585",162,"19/24",1,15012,2020,109.652
"9",9,"=","ICONA POP","I Love It f/Charl...",8461,"+116",909,"+16",53.672,"+1.100",80,"4",9,8461,1359,53.672
"10",10,"=","MAROON 5","Daylight",8181,"-96",-806,"-19",51.5,"-0.860",157,"47",1,14639,1641,96.697
"11",11,"+1","OLLY MURS","Troublemaker f/Fl...",7829,"+36",119,"+19",42.345,"+0.426",133,"23",10,7829,1121,42.345
"12",12,"+1","KREWELLA","Alive",7728,"+84",407,"+71",48.339,"+1.408",81,"42",12,7728,1026,48.339
"13",13,"-2","JUSTIN TIMBERLAKE","Suit & Tie f/JAY ...",7475,"-459",-2659,"-141",41.817,"-2.307",105,"12",3,12353,6457,74.223
"14",14,"=","TAYLOR SWIFT","22",6589,"+3",169,"-77",33.743,"+0.471",57,"15",14,6589,2327,33.743
"15",15,"=","FALL OUT BOY","My Songs Know Wha...",5684,"+8",451,"-20",29.894,"+0.501",78,"10",15,5684,1015,29.894
"16",16,"=","WILL.I.AM F/JUSTI...","#thatpower",5574,"+172",828,"+67",29.433,"+1.274",36,"7",16,5574,1416,29.433
"17",17,"=","SELENA GOMEZ","Come & Get It",5111,"+266",1787,"-16",31.494,"+2.150",20,"11",17,5111,2034,31.494
"18",18,"=","FUN.","Carry On",4437,"-55",-352,"-24",23.736,"-0.172",111,"28",16,5029,935,27.572
"19",19,"+1","EMELI SANDE","Next To Me",4010,"+99",560,"+78",21.256,"+0.382",72,"21",19,4010,560,21.256
"20",20,"+1","FLORIDA-GEORGIA L...","Cruise",3765,"+166",865,"+42",21.004,"+1.334",34,"16/32",20,3765,903,21.004
"21",21,"+1","ARIANA GRANDE","The Way f/Mac Mil...",3694,"+189",1002,"+32",25.161,"+0.907",29,"18",21,3694,1002,25.161
"22",22,"+2","AVRIL LAVIGNE","Here's To Never G...",3362,"+112",824,"+60",16.965,"+0.826",18,"38",22,3362,1758,16.965
"23",23,"=","MUSE","Madness",3307,"+10",96,"+19",14.015,"-0.186",135,"44",23,3307,385,14.201
"24",24,"+1","JUSTIN BIEBER","All Around The Wo...",2872,"-341",-1804,"-293",11.906,"-1.910",71,"117",18,5005,1137,26.156
"25",25,"+1","MUMFORD & SONS","I Will Wait",2864,"-112",-1104,"+21",18.399,"-0.885",114,"58",14,6076,747,37.093
"26",26,"+2","JASON DERULO","The Other Side",2713,"+467",1930,"+322",20.646,"+2.691",10,"74",26,2713,1930,20.646
"27",27,"=","LITTLE MIX","Wings",2516,"+29",88,"+29",12.655,"+0.053",65,"73",27,2516,389,14.241
"28",28,"+1","ZEDD","Clarity f/Foxes",2235,"+78",354,"-3",16.903,"+0.817",43,"52",28,2235,419,16.903
"29",29,"+3","CALVIN HARRIS F/E...","I Need Your Love",1744,"+93",352,"+58",10.549,"+0.653",24,"78",29,1744,482,10.549
"30",30,"+1","ED SHEERAN","Lego House",1692,"+38",279,"+7",10.017,"+0.206",50,"85",30,1692,305,10.017
