"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"=","KATY PERRY","Dark Horse",16226,256,2040,-111,110.996,1.367,78,"1",1,16226,2780,110.996
"2",2,"=","PITBULL","Timber f/Ke$ha",15592,-154,-750,-19,104.746,-1.241,117,"7",1,16901,2001,117.778
"3",3,"=","ONEREPUBLIC","Counting Stars",15409,-136,-566,-120,109.375,-0.624,119,"13",1,16524,2609,113.696
"4",4,"=","ELLIE GOULDING","Burn",14760,-19,457,-205,95.112,-0.313,125,"24",3,14779,1623,95.425
"5",5,"=","ONE DIRECTION","Story Of My Life",12575,56,821,-71,81.97,0.13,101,"18",5,12575,1527,82.164
"6",6,"=","LORDE","Team",11156,157,1194,1,77.816,0.685,77,"10",6,11156,1641,77.816
"7",7,"=","EMINEM","The Monster f/Rihanna",10671,-202,-2175,208,77.593,-0.959,102,"25",1,16414,2904,117.022
"8",8,"=","A GREAT BIG WORLD","Say Something w/C. Aguilera",10053,69,624,-62,62.908,0.27,78,"5/75",8,10053,1506,62.908
"9",9,"=","PASSENGER","Let Her Go",9838,42,157,38,58.134,0.326,132,"4",7,9838,1223,59.781
"10",10,"=","BASTILLE","Pompeii",8654,174,951,106,59.995,1.048,92,"6",10,8654,1135,59.995
"11",11,"=","JASON DERULO","Talk Dirty f/2 Chainz",8065,195,1820,-136,52.802,0.454,41,"3",11,8065,2775,52.802
"12",12,"=","ZEDD","Stay The Night f/H. Williams",6774,-271,-2230,60,46.898,-1.814,132,"67",5,10105,1238,64.483
"13",13,"=","BRUNO MARS","Young Girls",6645,96,532,16,35.796,0.457,57,"44",13,6645,938,35.796
"14",14,"=","JOHN NEWMAN","Love Me Again",6404,52,381,-29,35.588,-0.118,127,"38",14,6404,697,35.821
"15",15,"=","MILEY CYRUS","Adore You",5754,71,557,1,27.28,0.168,44,"16",15,5754,1542,27.28
"16",16,"+1","PHARRELL WILLIAMS","Happy",5172,298,1920,28,41.953,1.885,21,"2",16,5172,2145,41.953
"17",17,"-1","LADY GAGA","Do What U Want f/R. Kelly",4916,-435,-3111,-26,22.254,-1.689,102,"81",7,9983,1408,60.79
"18",18,"=","CASH CASH","Take Me Home f/Bebe Rexha",4572,56,629,-53,29.332,0.835,83,"76",18,4572,1074,29.332
"19",19,"=","DEMI LOVATO","Neon Lights",4451,31,462,-43,24.834,-0.012,72,"23",19,4451,671,24.846
"20",20,"=","ZENDAYA","Replay",4157,-22,221,-118,16.642,-0.048,114,"48",20,4179,472,16.69
"21",21,"+2","ALOE BLACC","The Man",3899,172,1618,-77,24.174,0.959,17,"8",21,3899,1722,24.174
"22",22,"-1","MACKLEMORE & RYAN LEWIS","White Walls f/ScHoolboy Q",3713,-283,-1835,-91,20.769,-0.942,147,"50",12,7258,764,39.457
"23",23,"+1","AVICII","Hey Brother",3622,97,608,19,21.476,0.826,65,"19",23,3622,748,21.476
"24",24,"-2","BEYONCE","XO",3562,-363,-1556,-381,16.732,-1.998,50,"65",16,5121,1464,29.475
"25",25,"=","CALVIN HARRIS","Thinking About You",3414,7,213,3,22.084,-0.012,99,"180",23,3428,605,22.096
"26",26,"=","SARA BAREILLES","Brave",3326,-19,-13,-65,17.629,-0.04,160,"30",21,3348,380,19.453
"27",27,"=","SHAKIRA F/RIHANNA","Can't Remember To Forget You",2932,34,195,-34,16.845,0.187,26,"35",26,2932,1848,20.193
"28",28,"=","THE 1975","Chocolate",2784,13,240,-44,12.448,-0.045,76,"109",26,2784,389,12.493
"29",29,"=","AMERICAN AUTHORS","Best Day Of My Life",2776,74,592,3,13.455,0.294,61,"17",29,2776,592,13.455
"30",30,"=","KID INK","Show Me f/Chris Brown",1985,43,514,-41,14.711,0.693,34,"27",30,1985,601,14.711
"31",31,"=","MARTIN GARRIX","Animals",1904,58,361,11,17.791,0.732,69,"41",30,1904,402,17.791
"32",32,"=","MKTO","Classic",1438,8,124,2,4.138,0.095,69,"102",32,1442,209,4.138
"33",33,"+1","NAUGHTY BOY","La La La f/Sam Smith",1410,61,312,34,4.499,0.071,27,"363",33,1410,389,4.499
"34",34,"-1","CHRIS WALLACE","Keep Me Crazy",1365,7,-3,4,3.355,0.125,157,"--",31,1371,138,3.355
"35",35,"=","BEYONCE","Drunk In Love f/Jay Z",1265,88,468,41,7.829,1.021,20,"11",35,1265,468,7.829
"36",36,"=","NONONO","Pumpin Blood",1166,9,20,3,4.268,0.024,60,"--",34,1166,237,4.402
"37",37,"=","DJ SNAKE & LIL JON","Turn Down For What",975,33,210,28,4.828,0.343,20,"14",37,975,353,4.828
"38",38,"+1","JOHN LEGEND","All Of Me",893,72,444,1,6.449,0.337,10,"9",38,893,444,6.449
"39",39,"-1","ENRIQUE IGLESIAS","I'm A Freak f/Pitbull",821,-47,54,-103,4.222,-0.149,18,"360",37,869,349,4.439
"40",40,"=","CAMRYN","LoveSick",713,-3,9,-10,0.829,0.013,46,"--",39,718,125,0.944
"41",41,"=","DAUGHTRY","Waiting For Superman",630,1,97,-24,1.944,0.005,19,"90",41,631,191,1.978
"42",42,"=","FRAY","Love Don't Die",567,2,-38,2,1.947,-0.025,34,"46",40,603,64,2.064
"43",43,"=","PANIC! AT THE DISCO","Miss Jackson f/Lolo",489,-9,8,-12,1.45,-0.009,31,"204",43,513,83,1.459
"44",44,"+3","AUSTIN MAHONE","Mmm Yeah f/Pitbull",486,78,329,91,1.765,0.291,4,"162",44,486,329,1.765
"45",45,"+1","DISCLOSURE","Latch f/Sam Smith",468,47,200,32,3.713,-0.063,6,"139",45,468,200,3.776
"46",46,"-2","KARMIN","I Want It All",464,22,266,-20,1.137,0.147,6,"--",44,464,311,1.137
"47",47,"-2","ICONA POP","Just Another Night",453,31,139,15,1.02,0.121,7,"--",44,453,159,1.02
"48",48,"=","NEON TREES","Sleeping With A Friend",327,18,151,-1,2.253,0.09,3,"291",48,327,157,2.253
"49",49,"=","COLBY O'DONIS","State Of Mind",309,2,17,1,0.533,-0.007,9,"--",46,309,17,0.542
"50",50,"=","SOMO","Ride",272,6,13,10,0.638,0.006,4,"74",50,272,13,0.638
