"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","JUSTIN TIMBERLAKE","Mirrors",15962,"-79",-48,"-211",110.201,"-0.409",66,"8",1,16201,3114,111.412
"2",2,"=","MACKLEMORE & RYAN...","Can't Hold Us f/R...",15203,"-6",221,"-97",101.496,"+0.219",74,"1",2,15304,2448,101.496
"3",3,"=","PINK","Just Give Me A Re...",14128,"-94",-877,"+56",96.527,"-1.128",96,"5",1,15624,1949,106.133
"4",4,"=","ICONA POP","I Love It f/Charl...",12351,"+0",614,"-94",82.06,"+1.033",108,"9",4,12361,1359,82.06
"5",5,"=","DEMI LOVATO","Heart Attack",12156,"+44",259,"+107",73.546,"-0.405",88,"18",4,12156,2482,74.905
"6",6,"=","RIHANNA","Stay f/Mikky Ekko",10786,"-94",-1034,"+394",69.196,"-0.734",120,"25",1,15599,1920,102.136
"7",7,"=","SELENA GOMEZ","Come & Get It",9144,"-34",797,"-193",53.262,"-0.141",48,"6",7,9178,2034,53.403
"8",8,"+2","FALL OUT BOY","My Songs Know Wha...",7519,"+53",439,"+22",43.192,"+0.416",106,"13",8,7519,1015,43.192
"9",9,"=","FLORIDA-GEORGIA L...","Cruise",7511,"+22",721,"-60",38.833,"+0.191",62,"10/22",9,7511,1411,38.833
"10",10,"-2","BRUNO MARS","When I Was Your M...",7495,"-96",-1231,"+171",43.641,"-0.516",132,"19",1,16011,2737,106.569
"11",11,"=","WILL.I.AM F/JUSTI...","#thatpower",7407,"+53",201,"+72",37.901,"+0.157",64,"17",9,7407,1416,38.399
"12",12,"=","JASON DERULO","The Other Side",6633,"+17",648,"-1",38.717,"-0.293",38,"29",12,6633,2399,39.01
"13",13,"=","ARIANA GRANDE","The Way f/Mac Mil...",6629,"+76",317,"+59",35.551,"-0.057",57,"12",12,6629,1373,35.985
"14",14,"=","PITBULL","Feel This Moment",5855,"-190",-1434,"+214",40.578,"-0.999",141,"26",3,13073,1706,86.979
"15",15,"+1","DAFT PUNK","Get Lucky",5441,"+222",1438,"-22",36.225,"+1.534",35,"3",15,5441,1568,36.225
"16",16,"-1","MARIAH CAREY","#Beautiful f/Migu...",5380,"+65",779,"-236",30.73,"-0.181",21,"21",15,5380,3429,31.943
"17",17,"+1","EMELI SANDE","Next To Me",4842,"+19",314,"-40",23.445,"-0.027",100,"20",17,4849,560,23.853
"18",18,"+1","KREWELLA","Alive",4686,"-88",-1513,"+163",33.573,"-0.706",109,"68",9,7991,1026,53.493
"19",19,"-2","TAYLOR SWIFT","22",4558,"-322",-1944,"-156",22.638,"-1.737",85,"14",10,7057,2327,34.286
"20",20,"=","AVRIL LAVIGNE","Here's To Never G...",4495,"+29",181,"-33",20.714,"+0.073",46,"23",19,4495,1758,21.508
"21",21,"=","ZEDD","Clarity f/Foxes",4338,"+71",717,"-20",36.144,"+0.221",71,"27",21,4338,737,36.144
"22",22,"=","IMAGINE DRAGONS","Radioactive",4139,"+65",565,"-12",24.736,"+0.284",44,"7",22,4139,813,24.736
"23",23,"+1","BRUNO MARS","Treasure",3834,"+326",1972,"+92",28.265,"+1.792",16,"40",23,3834,1972,28.265
"24",24,"-1","JUSTIN TIMBERLAKE","Suit & Tie f/JAY ...",3676,"+20",-587,"+169",18.485,"-0.341",133,"35",3,12353,6457,74.223
"25",25,"=","CALVIN HARRIS F/E...","I Need Your Love",3169,"+12",417,"-47",24.168,"+0.381",52,"41",25,3169,482,24.168
"26",26,"=","ED SHEERAN","Lego House",3053,"+26",225,"-3",16.858,"+0.004",78,"34",24,3053,788,16.858
"27",27,"=","ANNA KENDRICK","Cups (Pitch Perfe...",2892,"+24",318,"-121",18.192,"-0.010",60,"38",26,2892,599,18.202
"28",28,"=","JENNIFER LOPEZ F/...","Live It Up",2317,"+79",529,"-50",13.193,"+0.781",19,"50",28,2317,1818,17.613
"29",29,"=","CHRIS BROWN","Fine China",2283,"+108",248,"+108",10.111,"+0.666",38,"58",28,2283,533,10.111
"30",30,"=","KE$HA","Crazy Kids",1950,"+76",470,"+12",8.874,"+0.418",25,"159",30,1950,529,8.874
"31",31,"+1","ROBIN THICKE","Blurred Lines f/P...",1934,"+143",955,"+66",13.93,"+0.846",18,"2",31,1934,955,13.93
"32",32,"-1","MAROON 5","Love Somebody",1932,"+103",906,"-20",11.063,"+0.748",12,"28",31,1932,1005,11.063
"33",33,"+1","NIKKI WILLIAMS","Glowing",1559,"+68",194,"+71",9.755,"+0.427",50,"210",33,1559,279,9.755
"34",34,"+1","KELLY CLARKSON","People Like Us",1536,"+93",275,"+99",6.704,"+0.691",30,"109",34,1536,571,6.704
"35",35,"-2","LITTLE MIX","Wings",1362,"-214",-1230,"-165",5.575,"-0.691",93,"80",23,2763,389,14.241
"36",36,"=","MUMFORD & SONS","I Will Wait",1239,"-97",-198,"-105",7.078,"-0.808",142,"87",14,6076,747,37.093
"37",37,"+1","DROP CITY YACHT C...","Crickets f/Jeremi...",1174,"-18",63,"-54",3.525,"-0.034",47,"160",37,1192,202,3.596
"38",38,"+1","CAPITAL CITIES","Safe And Sound",1109,"+49",267,"+34",7.105,"+0.442",36,"84",38,1109,267,7.105
"39",39,"-2","FUN.","Carry On",1093,"-130",-646,"-70",8.037,"-0.683",139,"52",16,5029,935,27.572
"40",40,"=","EMBLEM3","Chloe (You're The...",946,"+3",131,"-33",3.638,"+0.066",29,"378",40,946,221,3.638
"41",41,"=","MKTO","Thank You",852,"-18",-97,"-26",2.37,"-0.077",57,"--",37,976,203,2.93
"42",42,"+2","SEAN KINGSTON","Beat It f/Chris B...",679,"+8",124,"-3",2.337,"-0.011",14,"114",42,679,144,2.348
"43",43,"+2","PARAMORE","Still Into You",630,"+20",143,"+13",2.052,"-0.039",18,"234",43,630,186,2.106
"44",44,"+2","LABRINTH","Beneath Your Beau...",620,"+15",112,"-1",5.293,"+0.151",10,"112",44,620,121,5.411
"45",45,"+2","J. COLE","Power Trip f/Migu...",616,"+34",179,"+26",1.594,"+0.113",8,"--",45,616,179,1.594
"46",46,"+2","A GREAT BIG WORLD","This Is The New Y...",546,"+9",87,"-5",2.133,"-0.025",8,"--",46,546,104,2.177
"47",47,"+2","JAKE MILLER","A Million Lives",525,"+0",25,"+0",0.974,"+0.002",19,"--",46,535,106,0.989
"48",48,"+2","MACKLEMORE & RYAN...","Same Love f/Mary ...",492,"+14",125,"+4",4.674,"+0.025",3,"55",48,492,184,4.674
"49",49,"--","LUPE FIASCO","Battle Scars f/Gu...",428,"--",-67,"--",4.48,"--",59,"135",41,718,187,5.384
"50",50,"--","RIHANNA","Right Now f/David...",396,"--",140,"--",2.497,"--",1,"--",50,396,140,2.497
