"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"=","OMI","Cheerleader",18586,"-124",168,"-199",108.106,"-0.619",98,"2/87",1,18752,2755,109.867
"2",2,"=","THE WEEKND","Can't Feel My Face",18301,"+95",559,"-84",108.583,"+0.379",61,"1",2,18301,4549,108.583
"3",3,"=","TAYLOR SWIFT","Bad Blood",16080,"-69",-1070,"+74",97.715,"-1.833",82,"34/58",1,19566,6848,120.08
"4",4,"=","FIFTH HARMONY","Worth It f/Kid Ink",14502,"-5",76,"+23",78.088,"+0.589",157,"26",4,14593,1718,78.088
"5",5,"=","MAJOR LAZER","Lean On f/MØ & DJ Snake",13342,"+160",1439,"-59",82.604,"+1.337",90,"8",5,13342,2026,82.604
"6",6,"=","SELENA GOMEZ","Good For You f/A$AP Rocky",11785,"+185",1460,"-115",63.3,"+1.454",47,"11",6,11785,4663,63.3
"7",7,"=","SKRILLEX & DIPLO","Where Are U Now f/J. Bieber",11424,"+25",321,"-54",73.197,"+0.777",119,"22",7,11424,1280,73.197
"8",8,"=","DAVID GUETTA","Hey Mama  f/Nicki Minaj",10456,"-350",-2855,"+6",68.188,"-1.635",153,"41",2,16451,2042,99.313
"9",9,"=","RACHEL PLATTEN","Fight Song",9768,"+70",557,"+17",52.578,"+0.485",82,"5",9,9768,1603,52.578
"10",10,"=","DEMI LOVATO","Cool For The Summer",9735,"+98",624,"+34",52.885,"+0.833",38,"16",10,9735,4704,52.885
"11",11,"=","WALK THE MOON","Shut Up And Dance",9092,"-83",-863,"+91",63.351,"-0.765",175,"24",2,17842,2567,102.857
"12",12,"=","ED SHEERAN","Photograph",8560,"+47",566,"-44",52.23,"-0.022",85,"23",12,8560,1005,52.444
"13",13,"=","ANDY GRAMMER","Honey, I'm Good",8330,"-32",-1011,"+265",41.723,"-0.824",164,"20",8,10607,1319,57.373
"14",14,"+1","FALL OUT BOY","Uma Thurman",8079,"+138",720,"+1",46.976,"+1.147",110,"19",14,8079,1055,46.976
"15",15,"-1","WIZ KHALIFA","See You Again f/Charlie Puth",7873,"-103",-1120,"+100",49.928,"-0.269",127,"37",1,19208,3713,118.768
"16",16,"=","ZEDD","Beautiful Now f/Jon Bellion",5434,"+56",605,"-6",24.689,"+0.332",72,"102",16,5434,915,24.689
"17",17,"=","TORI KELLY","Should've Been Us",5395,"+75",466,"+13",23.264,"+0.321",66,"51",16,5395,919,23.264
"18",18,"=","5 SECONDS OF SUMMER","She's Kinda Hot",4786,"+72",644,"-59",23.933,"+0.591",22,"32",18,4786,3244,23.933
"19",19,"+1","R. CITY","Locked Away f/Adam Levine",4782,"+247",1568,"+87",31.23,"+1.569",29,"13",19,4782,1568,31.23
"20",20,"-1","SILENTO","Watch Me",4580,"+27",499,"-83",21.3,"+0.315",55,"3",19,4580,832,21.3
"21",21,"+1","JASON DERULO","Cheyenne",4309,"+109",962,"+3",18.443,"+0.681",37,"120",21,4309,1150,18.443
"22",22,"-1","OMARION","Post To Be f/Chris Brown&Jhene",4278,"+12",237,"-8",25.704,"-0.104",76,"80",19,4278,598,25.808
"23",23,"=","FLO RIDA","I Don't Like It, I Love It",4200,"+27",451,"-54",21.143,"+0.215",69,"45",21,4200,667,21.143
"24",24,"=","CHARLIE PUTH","Marvin Gaye f/Meghan Trainor",3602,"+87",559,"+29",17.555,"+0.383",52,"12",24,3602,581,17.555
"25",25,"+1","ADAM LAMBERT","Ghost Town",3417,"+52",208,"+55",12.708,"+0.043",97,"103",25,3417,661,13.073
"26",26,"+1","DJ SNAKE & ALUNAGEORGE","You Know You Like It",3321,"-39",-416,"+5",22.739,"+0.037",154,"72",6,11556,1606,64.807
"27",27,"+1","SAM SMITH","Like I Can",2832,"+10",-35,"+31",11.598,"-0.038",70,"108",26,2919,605,12.191
"28",28,"+1","SHAWN MENDES","Stitches",2827,"+71",289,"+47",11.289,"+0.411",78,"28",28,2827,452,11.289
"29",29,"-4","ONE DIRECTION","Drag Me Down",2652,"-721",1428,"-1930",15.315,"-8.494",8,"7",25,3373,3358,23.809
"30",30,"=","JIDENNA","Classic Man",2410,"+23",272,"+18",9.442,"-0.031",62,"74",30,2410,351,9.473
"31",31,"+1","AFROJACK","SUMMERTHING! f/Mike Taylor",2113,"+71",345,"+42",9.74,"+0.132",34,"116",31,2113,444,9.74
"32",32,"+1","NATALIE LA ROSE","Around The World f/Fetty Wap",2082,"+45",121,"+48",7.778,"+0.124",56,"175",32,2082,472,8.389
"33",33,"-2","KAYA STEWART","In Love With A Boy",1907,"-140",-530,"-129",5.35,"-0.467",53,"1397",27,2469,940,8.627
"34",34,"+3","LITTLE MIX","Black Magic",1810,"+40",343,"-11",5.933,"+0.289",22,"121",34,1810,588,5.933
"35",35,"-1","SIA","Elastic Heart f/The Weeknd...",1708,"-156",-1577,"+89",13.154,"-0.643",146,"86",13,7499,909,45.191
