"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","ROBIN THICKE","Blurred Lines f/P...",16742,-15,73,-26,112.634,-0.059,91,"1",1,16771,2544,113.5
"2",2,"=","IMAGINE DRAGONS","Radioactive",14215,-24,-337,-14,91.814,-0.228,117,"5",2,14606,2069,92.777
"3",3,"=","ZEDD","Clarity f/Foxes",12956,116,907,99,88.806,0.459,144,"12",3,12956,1183,88.806
"4",4,"+1","MAROON 5","Love Somebody",12496,124,1068,-69,84.713,0.987,85,"18",4,12496,1278,84.713
"5",5,"-1","DAFT PUNK","Get Lucky",12193,-284,-1777,-61,74.216,-2.187,108,"6",2,14968,2173,99.686
"6",6,"=","BRUNO MARS","Treasure",11344,-71,139,-124,68.203,-0.487,89,"20/62",6,11415,2114,69.467
"7",7,"=","JASON DERULO","The Other Side",11189,-63,113,-46,65.243,-0.494,111,"24",5,11323,2399,66.105
"8",8,"=","CALVIN HARRIS F/E...","I Need Your Love",9941,65,364,31,69.826,0.795,125,"32",8,9941,1386,69.826
"9",9,"=","MACKLEMORE & RYAN...","Same Love f/Mary ...",9299,144,476,114,63.726,0.572,76,"11",9,9299,1815,63.726
"10",10,"=","ANNA KENDRICK","Cups (Pitch Perfe...",8898,91,595,29,56.546,0.65,133,"9",10,8898,992,56.546
"11",11,"=","CAPITAL CITIES","Safe And Sound",8503,79,673,-18,55.373,0.594,109,"10",11,8503,1083,55.373
"12",12,"=","MILEY CYRUS","We Can't Stop",8233,90,497,-24,47.341,0.332,64,"2",12,8233,1276,47.341
"13",13,"=","MACKLEMORE & RYAN...","Can't Hold Us f/R...",7126,-260,-1113,-203,51.879,-0.392,147,"21",1,16503,2448,112.279
"14",14,"+1","JUSTIN TIMBERLAKE","Take Back The Nig...",6261,66,619,-40,39.806,0.026,27,"39",14,6261,3722,39.951
"15",15,"-1","JUSTIN TIMBERLAKE","Mirrors",6191,-156,-957,-19,46.12,-1.503,139,"35",1,16201,3114,111.865
"16",16,"=","RIHANNA","Right Now f/David...",6029,-11,-43,16,33.437,0.141,74,"118",15,6098,1144,35.227
"17",17,"=","SELENA GOMEZ","Come & Get It",5412,-48,-1162,183,35.14,0.139,121,"23",1,14547,2034,86.045
"18",18,"=","FLORIDA-GEORGIA L...","Cruise",4994,-151,-1098,-77,24.333,-0.624,135,"30/44",6,10190,1411,52.727
"19",19,"+1","LANA DEL REY","Summertime Sadnes...",4359,248,1361,86,31.436,2.115,36,"16/45",19,4359,1361,31.436
"20",20,"-1","AUSTIN MAHONE","What About Love",4191,-245,-557,-208,17.937,-1.152,60,"84",18,4785,982,22.262
"21",21,"=","NIKKI WILLIAMS","Glowing",3964,55,89,64,18.791,-0.055,123,"103",21,3964,427,19.002
"22",22,"+1","JAY Z","Holy Grail f/Just...",3757,137,789,53,21.834,0.889,35,"3",22,3757,2095,21.834
"23",23,"+1","ONE DIRECTION","Best Song Ever",3637,166,1088,-6,16.384,0.636,19,"14",23,3637,1660,16.384
"24",24,"-2","KE$HA","Crazy Kids",3600,-252,-794,-194,17.357,-0.917,98,"72",18,4518,529,22.983
"25",25,"=","PHILLIP PHILLIPS","Gone, Gone, Gone",3482,74,360,58,17.909,0.247,72,"25",22,3482,462,17.909
"26",26,"=","PARAMORE","Still Into You",3314,17,432,-72,17.18,0.423,91,"41",24,3314,711,17.18
"27",27,"=","TAYLOR SWIFT","Everything Has .....",2827,33,405,-69,16.371,0.124,25,"73",27,2827,990,16.371
"28",28,"=","LABRINTH","Beneath Your Beau...",2676,-15,194,-70,13.559,-0.274,83,"22",27,2691,485,13.99
"29",29,"=","EMBLEM3","Chloe (You're The...",2650,9,145,28,8.71,0.05,102,"78",24,2650,382,8.71
"30",30,"=","ENRIQUE IGLESIAS","Turn The Night Up",2608,91,822,-10,18.082,0.137,17,"52",29,2608,2260,24.628
"31",31,"=","AWOLNATION","Sail",2047,32,250,2,9.611,0.205,77,"31",31,2047,299,9.611
"32",32,"=","BONNIE MCKEE","American Girl",1847,100,542,53,11.159,0.462,32,"150",32,1847,542,11.159
"33",33,"=","ARIANA GRANDE","The Way f/Mac Mil...",1698,-9,-398,63,11.886,0.139,130,"47",11,7681,1373,40.497
"34",34,"=","PITBULL","Outta Nowhere f/D...",1661,-24,75,-33,7.858,-0.109,53,"--",32,1685,372,9.711
"35",35,"=","PINK","True Love f/Lily ...",1535,35,340,-30,7.367,0.098,18,"98",35,1535,503,7.367
"36",36,"=","JONAS BROTHERS","First Time",1367,5,257,29,5.126,-0.057,33,"281",36,1367,404,5.202
"37",37,"=","AVICII","Wake Me Up",1352,137,589,89,9.197,1.022,12,"7",37,1352,589,9.197
"38",38,"=","NEIGHBOURHOOD","Sweater Weather",1199,48,262,50,4.208,0.191,40,"76",38,1199,262,4.208
"39",39,"=","TEGAN & SARA","Closer",1102,20,137,0,4.079,0.09,53,"--",39,1102,154,4.079
"40",40,"=","KREWELLA","Live For The Nigh...",975,18,278,29,5.077,-0.011,17,"326",40,975,280,5.088
"41",41,"=","FIFTH HARMONY","Miss Movin' On",964,24,129,-6,3.911,0.184,30,"70",41,964,310,4.042
"42",42,"+2","DEMI LOVATO","Made In The USA",870,25,152,-2,4.104,0.14,15,"29",42,870,271,4.104
"43",43,"-1","DAVID GUETTA","Play Hard f/Ne-Yo...",798,-96,-741,-25,3.867,-0.334,61,"140",30,1674,368,8.161
"44",44,"-1","BRITNEY SPEARS","Ooh La La",767,-86,-807,83,3.619,-0.214,52,"176",21,3836,2895,27.844
"45",45,"=","KARMIN","Acapella",744,-85,-474,-53,2.547,-0.213,46,"37",33,1299,376,4.274
"46",46,"+1","CODY SIMPSON","Pretty Brown Eyes",705,14,80,11,1.887,0.039,27,"186",46,705,167,1.887
"47",47,"-1","TIMEFLIES","I Choose U",702,-7,-79,-9,2.883,-0.171,51,"260",43,783,156,3.943
"48",48,"=","ARMIN VAN BUUREN","This Is What It F...",682,9,192,-16,5.124,0.137,14,"206",48,682,225,5.124
"49",49,"=","FLO RIDA","Can't Believe It ...",567,64,479,11,3.357,0.146,4,"88",49,567,479,3.357
"50",50,"=","ROBIN THICKE","Give It 2 U f/Ken...",472,50,301,15,5.887,0.464,4,"183",50,472,301,5.887
