"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","MAROON 5","One More Night",15225,"-94",19,"-130",117.658,"-0.764",110,"5",1,15337,1593,119.954
2,"=","TAYLOR SWIFT","We Are Never Ever Ge...",13368,"-123",23,"-129",90.799,"+0.127",83,"7",2,13523,4592,90.845
3,"+1","FUN.","Some Nights",12909,"+101",546,"+166",87.469,"+0.991",148,"4",3,12909,1295,87.469
4,"-1","JUSTIN BIEBER","As Long As You Love ...",12863,"-220",-581,"-236",94.876,"-1.625",123,"18",2,13498,1300,100.233
5,"=","ALEX CLARE","Too Close",11316,"-15",124,"-75",81.055,"+0.626",160,"22",5,11377,1328,81.055
6,"=","CHRIS BROWN","Don't Wake Me Up",10104,"-93",269,"-175",73.879,"-0.209",141,"28",6,10275,1456,74.515
7,"=","KE$HA","Die Young",9608,"+30",699,"-97",70.074,"+0.531",41,"3",7,9608,3842,70.074
8,"=","NE-YO","Let Me Love You",8659,"+75",862,"+10",77.818,"+0.833",88,"17",8,8659,1189,77.818
9,"+1","RIHANNA","Diamonds",8277,"+42",738,"-60",66.339,"+0.945",40,"6",9,8277,2812,66.339
10,"-1","PINK","Blow Me (One Last Ki...",8032,"-220",-1228,"-96",59.783,"-1.335",124,"59",1,12762,2737,90.315
11,"=","OWL CITY & CARLY RAE...","Good Time",7526,"-264",-1681,"-130",50.752,"-1.235",132,"27",4,10627,1961,71.832
12,"=","PSY","Gangnam Style",7382,"-62",-311,"-9",53.975,"-0.506",57,"1",10,7746,1695,59.817
13,"+1","BRUNO MARS","Locked Out Of Heaven",7066,"+43",664,"-97",53.565,"+0.801",35,"2",13,7066,2790,53.565
14,"-1","ENRIQUE IGLESIAS","Finally Found You f/...",7045,"-59",29,"-121",45.918,"-0.922",68,"53",13,7155,1803,47.652
15,"=","ONE DIRECTION","Live While We're You...",5331,"-18",71,"-71",28.213,"+0.061",46,"24",15,5349,2151,28.68
16,"=","FLO RIDA","I Cry",5140,"+78",876,"-72",40.201,"+0.540",51,"8",16,5140,1268,40.201
17,"=","TRAIN","50 Ways To Say Goodb...",4528,"-62",-176,"-13",27.387,"-0.100",93,"20",16,4812,717,29.769
18,"=","PHILLIP PHILLIPS","Home",4503,"+106",882,"+34",32.9,"+0.449",117,"11",18,4503,887,32.9
19,"+2","ONEREPUBLIC","Feel Again",3404,"+1",313,"-59",19.391,"+0.259",60,"37",19,3404,813,19.391
20,"=","CHRISTINA AGUILERA","Your Body",3250,"-242",-786,"-269",17.909,"-1.540",52,"51",19,4044,2059,23.985
21,"+1","ED SHEERAN","The A Team",3159,"+50",561,"-74",28.444,"+0.430",78,"39",21,3159,683,28.444
22,"+1","USHER","Numb",2402,"-212",-1256,"-163",14.944,"-0.702",64,"80",20,3707,1028,21.944
23,"+3","NICKI MINAJ","Va Va Voom",2345,"+134",1057,"-51",23.386,"+1.316",17,"65",23,2345,1200,23.386
24,"+1","LUMINEERS","Ho Hey",2325,"+96",617,"+47",17.103,"+0.790",50,"16",24,2325,617,17.103
25,"-1","DAVID GUETTA","I Can Only Imagine f...",2172,"-148",-691,"-41",11.938,"-0.854",99,"116",19,3797,589,24.197
26,"+1","SWEDISH HOUSE MAFIA","Don't You Worry Chil...",1997,"+18",425,"-110",15.781,"+0.389",57,"70",26,1997,535,15.781
27,"+1","TREY SONGZ","2 Reasons f/T.I.",1921,"-57",-191,"-73",11.74,"-0.590",78,"125",25,2118,262,13.967
28,"+1","THE SCRIPT","Hall Of Fame f/will....",1899,"-4",294,"-128",9.052,"+0.048",50,"32",28,1903,468,9.052
29,"+1","RITA ORA","R.I.P. f/Tinie Tempa...",1857,"-17",22,"-30",7.776,"-0.170",64,"127",26,1874,352,8.368
30,"+1","PITBULL","Don't Stop The Party",1846,"+38",412,"+16",13.049,"+0.238",29,"108",30,1846,457,13.049
31,"+1","BRIDGIT MENDLER","Ready Or Not",1807,"+67",286,"+1",12.778,"+1.033",63,"75",30,1807,304,12.778
32,"+1","ELLIE GOULDING","Anything Could Happe...",1781,"+47",170,"-21",11.319,"+0.805",43,"67",28,1781,455,11.319
33,"+1","JUSTIN BIEBER","Beauty And A Beat f/...",1598,"+91",750,"+41",14.622,"+0.899",18,"35",33,1598,750,14.622
34,"+1","CHER LLOYD","Oath f/Becky G",1422,"-16",131,"-62",10.159,"-0.126",29,"102",34,1438,343,10.302
35,"+1","CHRIS WALLACE","Remember When (Push ...",1255,"-16",110,"-21",4.761,"-0.008",85,"--",34,1271,131,4.769
36,"+1","NICKI MINAJ","Pound The Alarm",1196,"-48",-354,"+82",10.038,"-0.181",112,"113",11,6583,1036,45.522
37,"+2","IMAGINE DRAGONS","It's Time",1161,"+18",156,"+1",7.081,"+0.168",43,"33",37,1161,230,7.081
38,"=","MEGAN & LIZ","Bad For Me",1125,"-22",37,"-76",3.76,"+0.067",57,"341",37,1150,313,3.76
39,"+2","CARLY RAE JEPSEN","This Kiss",978,"+8",138,"-17",4.055,"+0.227",24,"210",39,978,234,4.055
40,"+2","KELLY CLARKSON","Catch My Breath",964,"+58",476,"-22",4.02,"+0.283",10,"115",40,964,568,4.02
41,"-1","ADELE","Skyfall",961,"-20",-52,"-30",4.006,"-0.080",31,"21",34,1211,1151,12.23
42,"+1","BOYS LIKE GIRLS","Be Your Everything",833,"-4",11,"-14",2.832,"+0.045",43,"--",42,837,199,2.832
43,"+1","PINK","Try",818,"+59",444,"+21",5.861,"+0.348",8,"86",43,818,444,5.861
44,"+3","THE WANTED","I Found You",680,"+22",63,"+24",3.19,"+0.038",24,"--",44,680,173,3.19
45,"+1","HUNTER HAYES","Wanted",662,"+3",132,"-37",4.131,"+0.040",22,"15",45,662,181,4.131
46,"+2","MIGUEL","Adorn",570,"+9",148,"-22",4.016,"+0.235",22,"95",46,570,184,4.016
47,"+2","THE READY SET","Give Me Your Hand",528,"+18",197,"-17",1.342,"+0.033",8,"--",47,528,324,1.342
48,"+2","ALICIA KEYS","Girl On Fire",522,"+22",162,"+17",5.259,"+0.336",13,"14",48,522,186,5.259
49,"--","KANYE WEST","Clique f/Big Sean & ...",398,"--",94,"--",2.398,"--",5,"29",49,398,94,2.398
50,"--","CONOR MAYNARD","Turn Around f/Ne-Yo",299,"--",218,"--",1.688,"--",1,"--",50,299,218,1.688
