"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","ADELE Set Fire To The Rain",13519,"+49",265,"-35",88.533,"+1.013",87,"2",1,13519,2301,88.533
"2",2,"=","FLO RIDA Good Feeling",11951,"-45",-627,"+59",71.885,"-0.356",148,"20",1,13154,1657,85.747
"3",3,"=","JESSIE J Domino",11562,"+132",893,"+53",65.353,"+0.273",157,"22",3,11562,1524,65.353
"4",4,"=","DAVID GUETTA Turn Me On f/Nicki Minaj",10345,"+201",1049,"+150",58.85,"+0.669",71,"12",4,10345,1674,58.85
"5",5,"=","RIHANNA We Found Love f/Calvin Harris",9685,"-52",-510,"+39",71.691,"+0.912",148,"23",1,14238,2184,95.593
"6",6,"=","KELLY CLARKSON Stronger (What Doesn't Ki...",9644,"+297",2321,"+86",64.156,"+1.725",43,"5",6,9644,2321,64.156
"7",7,"=","PITBULL F/CHRIS BROWN International Love",8417,"+159",926,"+43",54.704,"+1.425",109,"19",7,8417,1086,54.704
"8",8,"+1","BRUNO MARS It Will Rain",7683,"-240",-1852,"+0",45.845,"-0.827",140,"25",1,13635,2024,86.477
"9",9,"-1","KATY PERRY The One That Got Away",7683,"-434",-2558,"-328",41.937,"-2.326",136,"50",1,13402,1631,80.623
"10",10,"=","GYM CLASS HEROES Ass Back Home",7445,"+97",525,"+56",47.553,"+0.767",88,"29",10,7445,1379,47.553
"11",11,"=","GAVIN DEGRAW Not Over You",6987,"+44",104,"+47",37.386,"+0.130",179,"32",10,6987,547,37.386
"12",12,"=","SELENA GOMEZ & THE SCENE Love You Like A...",6416,"-176",-1284,"-70",34.828,"-0.981",181,"18",6,9154,1208,48.131
"13",13,"=","WANTED Glad You Came",6278,"+152",959,"+87",37.643,"+1.214",43,"14",13,6278,1330,37.643
"14",14,"=","LMFAO Sexy And I Know It",5706,"-87",-625,"-35",33.042,"-0.613",177,"10",2,12000,1530,74.768
"15",15,"=","WIZ KHALIFA/SNOOP DOGG Young, Wild & Fre...",5154,"+106",838,"-10",32.91,"+0.685",88,"17",15,5154,848,32.91
