"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"=","JUSTIN TIMBERLAKE","Not A Bad Thing",15363,-22,-149,9,94.288,0.101,93,"27",1,15543,2024,97.949
"2",2,"=","JOHN LEGEND","All Of Me",14542,-323,-1451,-185,101.765,-0.798,118,"10",1,17233,2520,121.78
"3",3,"=","PARAMORE","Ain't It Fun",13635,173,1343,-53,80.952,0.876,108,"13",3,13635,1853,80.952
"4",4,"=","IGGY AZALEA","Fancy f/Charlie XCX",12671,316,2236,-42,84.657,2.673,67,"3",4,12671,2440,84.657
"5",5,"+1","DJ SNAKE & LIL JON","Turn Down For What",10690,222,721,83,66.701,0.472,128,"7",5,10690,1490,68.08
"6",6,"-1","JASON DERULO","Talk Dirty f/2 Chainz",10661,-258,-2392,38,71.055,-1.677,149,"48/61",1,16827,2775,114.964
"7",7,"+1","RIXTON","Me And My Broken Heart",10381,122,431,-9,56.659,0.334,86,"28",7,10381,1397,56.883
"8",8,"-1","ED SHEERAN","Sing",10335,2,169,-150,57.54,0.341,49,"12",6,10335,2778,57.807
"9",9,"+1","CALVIN HARRIS","Summer",9090,274,1352,47,65.47,1.856,67,"11",9,9090,1521,65.47
"10",10,"+1","ARIANA GRANDE","Problem f/Iggy Azalea",8568,195,1756,-135,60.065,2.133,27,"2",10,8568,2439,60.065
"11",11,"-2","AMERICAN AUTHORS","Best Day Of My Life",8465,-464,-1865,-242,42.484,-1.574,169,"39",4,11803,1116,61.737
"12",12,"=","KATY PERRY","Birthday",8222,40,500,-133,49.016,0.158,51,"37",11,8222,2209,49.016
"13",13,"+1","NICO & VINZ","Am I Wrong",7389,134,1088,-28,43.31,1.183,56,"4",13,7389,1267,43.31
"14",14,"-1","NAUGHTY BOY","La La La f/Sam Smith",7154,-313,-1341,-271,35.099,-1.552,135,"44",10,8642,984,45.102
"15",15,"+1","MKTO","Classic",6981,127,532,23,37.037,1.227,177,"21",15,6981,682,37.037
"16",16,"-1","PHARRELL WILLIAMS","Happy",6707,-221,-1613,4,39.538,-0.935,129,"9",1,17173,2414,120.293
"17",17,"=","PITBULL","Wild Wild Love f/GRL",5671,-82,-785,-32,30.311,-0.828,86,"33",13,6576,1068,37.145
"18",18,"=","5 SECONDS OF SUMMER","She Looks So Perfect",5596,9,-74,14,23.974,0.286,64,"17",18,5675,1186,24.087
"19",19,"+1","DISCLOSURE","Latch f/Sam Smith",5006,155,960,47,34.121,1.333,114,"22",19,5006,960,34.121
"20",20,"+1","MAGIC!","Rude",4678,176,1061,50,33.509,1.487,41,"5",20,4678,1061,33.509
"21",21,"-2","TIESTO","Red Lights",4592,-281,-1322,-234,30.549,-1.287,95,"--",15,6068,850,36.436
