"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","RIHANNA We Found Love f/Calvin Harris",14228,-3,64,-43,95.216,-0.009,89,"3",1,14238,2184,95.285
"2",2,"=","BRUNO MARS It Will Rain",12794,99,911,-50,78.205,1.133,81,"6",2,12794,2024,78.205
"3",3,"=","KATY PERRY The One That Got Away",12500,99,950,-57,74.754,-0.274,77,"8",3,12500,1631,75.028
"4",4,"=","LMFAO Sexy And I Know It",11403,-115,-397,-101,70.491,-0.797,118,"2",2,12000,1530,74.768
"5",5,"=","DAVID GUETTA Without You f/Usher",10251,-116,-875,-1,63.181,-0.524,118,"19",1,13428,1586,84.476
"6",6,"=","FLO RIDA Good Feeling",10180,84,635,11,66.676,0.801,89,"4",6,10180,1207,66.676
"7",7,"=","GYM CLASS HEROES Stereo Hearts f/Adam Le...",8717,-51,-665,58,59.783,0.176,177,"18",1,13951,1685,86.013
"8",8,"=","SELENA GOMEZ & THE SCENE Love You Like A...",7196,88,731,-47,37.326,0.83,122,"28",8,7196,1048,37.326
"9",9,"=","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",6734,-60,-739,77,45.507,-1.727,167,"15",1,14127,1893,93.336
"10",10,"=","T-PAIN 5 O'clock f/Wiz Khalifa",6616,16,328,-60,33.975,-0.096,76,"11",10,6616,1264,34.071
"11",11,"=","KELLY CLARKSON Mr. Know It All",6266,-59,-87,-43,31.747,-0.154,110,"40",11,6408,1093,34.137
"12",12,"=","ADELE Someone Like You",6054,-58,-983,92,43.998,-0.106,138,"10",2,13563,2614,91.686
"13",13,"=","COBRA STARSHIP You Make Me Feel... f/Sab...",5978,-24,-490,70,38.946,0.223,192,"44",4,11548,1097,70.438
"14",14,"=","LADY GAGA Marry The Night",5499,66,323,73,30.701,0.072,44,"46",14,5499,1570,30.701
"15",15,"=","GAVIN DEGRAW Not Over You",5086,57,511,-36,25.345,0.384,120,"16",15,5086,547,25.345
"16",16,"=","JESSIE J Domino",4943,61,691,-45,28.783,0.527,98,"23",16,4943,769,28.783
"17",17,"=","ADELE Set Fire To The Rain",4809,131,1375,-91,30.986,0.965,28,"5",17,4809,1581,30.986
"18",18,"=","DRAKE Headlines",4389,61,294,42,29.401,0.663,68,"27",17,4389,754,29.401
"19",19,"=","J. COLE Workout",4237,75,522,-25,28.663,0.78,60,"26",19,4237,659,28.663
"20",20,"=","RIHANNA You Da One",4027,37,179,21,22.348,-0.009,42,"24",19,4027,3394,36.963
"21",21,"=","DEV In The Dark",3893,-24,-477,98,30.285,-0.421,147,"102",8,8037,1224,51.486
"22",22,"=","BREATHE CAROLINA Blackout",3722,24,287,-52,20.003,0.035,120,"41",21,3722,498,20.003
"23",23,"=","JAY Z & KANYE WEST N***** In Paris",3721,90,671,52,28.557,0.646,47,"7",23,3721,785,28.557
"24",24,"=","HOT CHELLE RAE I Like It Like That f/New...",3601,-1,426,-109,16.291,0.236,84,"39",23,3602,535,16.291
"25",25,"=","OUTASIGHT Tonight Is The Night",2743,64,350,53,14.499,0.354,52,"37",25,2743,500,14.499
"26",26,"+2","PITBULL F/CHRIS BROWN International Love",2530,88,487,51,18.641,0.347,50,"20",26,2530,487,18.641
"27",27,"-1","JASON DERULO It Girl",2523,-55,-557,10,10.68,-0.252,127,"42",10,6647,1048,29.647
"28",28,"-1","FRAY Heartbeat",2515,26,112,35,12.362,0.213,57,"72",27,2515,677,12.362
