"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","ADELE","Hello",19124,"+22",286,"-79",123.906,"+0.178",43,"1",1,19139,4705,124.831
2,"=","DRAKE","Hotline Bling",14953,"-305",-1063,"-373",91.183,"-2.428",82,"4",2,16016,2377,99.499
3,"=","JUSTIN BIEBER","Sorry",14949,"+483",2763,"+96",103.025,"+2.380",44,"2",3,14949,3902,103.025
4,"=","SELENA GOMEZ","Same Old Love",14566,"+156",1050,"-175",85.046,"+1.105",81,"6",4,14566,1774,85.046
5,"=","SHAWN MENDES","Stitches",13863,"-323",-1574,"-216",94,"-1.563",197,"15",1,17999,2130,108.715
6,"=","ELLIE GOULDING","On My Mind",13391,"+12",497,"-186",81.314,"-0.644",79,"32",5,13391,3457,82.642
7,"=","ALESSIA CARA","Here",12734,"+98",555,"-90",80.338,"+0.526",139,"13",7,12734,1451,80.338
8,"+1","ELLE KING","Ex's and Oh's",11831,"-101",-107,"-187",68.887,"-0.934",113,"9",7,12070,1468,71.394
9,"-1","TAYLOR SWIFT","Wildest Dreams",11799,"-505",-2236,"-329",74.489,"-2.604",100,"40",1,18848,3531,112.715
10,"=","MEGHAN TRAINOR","Like I'm Gonna Lose You",11275,"+89",1032,"-113",65.506,"+0.186",159,"11",10,11275,1275,65.506
11,"=","THE WEEKND","The Hills",8940,"-301",-2107,"-191",63.892,"-0.873",125,"28",2,17451,2705,105.256
12,"=","JUSTIN BIEBER","What Do You Mean?",8574,"-204",-1415,"-80",62.687,"-1.519",99,"12",1,18691,5900,114.523
13,"=","ARIANA GRANDE","Focus",8007,"-107",11,"-217",39.226,"-1.185",36,"46",13,8129,5117,41.927
14,"=","DEMI LOVATO","Confident",7927,"+71",213,"+74",38.677,"+0.164",65,"29",13,7927,1761,38.677
15,"=","THE WEEKND","In The Night",7757,"+223",1715,"-63",52.909,"+0.753",23,"49",15,7757,3011,52.909
16,"=","ONE DIRECTION","Perfect",6569,"+172",939,"+67",30.874,"+0.701",48,"25",16,6569,1185,30.874
