"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","EMINEM","The Monster f/Rih...",15826,"+93",-283,"+52",109.813,"+0.165",59,"3/31",1,16328,2904,116.491
2,"=","ONEREPUBLIC","Counting Stars",15308,"+132",-124,"-8",104.913,"+0.604",76,"2",2,15661,2609,108.716
3,"=","PITBULL","Timber f/Ke$ha",14417,"+238",834,"-31",95.322,"+1.002",74,"1",3,14525,2001,97.591
4,"=","IMAGINE DRAGONS","Demons",13586,"+91",-649,"+222",86.907,"+0.384",117,"7",1,14595,1982,96.313
5,"=","AVICII","Wake Me Up",9822,"+30",-884,"+260",73.249,"+0.407",153,"12",1,17010,2103,116.977
6,"=","ZEDD","Stay The Night f/...",9076,"+87",-3,"+46",58.104,"-0.011",89,"35",6,9242,1238,63.228
7,"=","ELLIE GOULDING","Burn",8295,"+235",753,"+78",62.429,"+1.319",82,"14",7,8295,1500,63.662
8,"=","LADY GAGA","Do What U Want f/...",8085,"+56",202,"-3",50.529,"+0.016",59,"34",7,8173,1408,52.136
9,"=","NEIGHBOURHOOD","Sweater Weather",8019,"+95",232,"-16",43.185,"+0.357",181,"13",7,8069,869,43.959
10,"=","PASSENGER","Let Her Go",7692,"+99",274,"-59",43.465,"+0.668",89,"6",10,7741,1223,43.777
11,"=","ONE DIRECTION","Story Of My Life",7633,"+183",548,"+111",46.795,"+1.134",58,"5",11,7633,1292,47.365
12,"=","LORDE","Royals",7221,"-1",-698,"+79",45.475,"+0.394",137,"8",1,16495,2817,112.509
13,"=","MILEY CYRUS","Wrecking Ball",7102,"+29",-1352,"+311",45.04,"-0.184",107,"11",1,15459,2954,107.57
14,"=","MACKLEMORE & RYAN...","White Walls f/ScH...",6370,"+53",139,"-9",34.61,"+0.094",104,"20",14,6386,764,36.292
15,"=","DRAKE","Hold On We're Goi...",5776,"+8",-597,"+160",35.821,"-0.012",138,"24",4,11961,1610,74.25
16,"=","LORDE","Team",5396,"+158",826,"-30",36.961,"+0.588",34,"28",16,5396,1348,37.509
17,"=","A GREAT BIG WORLD","Say Something w/C...",5259,"+129",677,"-50",32.745,"+0.465",35,"4",17,5259,1506,33.682
18,"=","KATY PERRY","Unconditionally",4747,"-146",-2328,"+210",21.043,"-0.405",69,"19",8,8987,3384,51.293
19,"=","LADY GAGA","Applause",4627,"-8",-494,"+113",37.772,"+0.526",137,"21",4,12273,3922,81.876
20,"=","BASTILLE","Pompeii",4258,"+87",543,"-67",25.637,"+0.559",49,"22",20,4258,1030,26.161
21,"=","KATY PERRY","Roar",4187,"+18",-508,"+126",31.274,"+0.339",138,"10",1,17176,6098,117.145
22,"=","KATY PERRY","Dark Horse",4100,"+177",1435,"-111",32.515,"+0.633",35,"9",22,4100,1957,32.515
23,"=","JOHN NEWMAN","Love Me Again",3700,"+95",268,"+23",17.7,"+0.360",84,"76",23,3700,570,17.767
24,"+1","BRITNEY SPEARS","Perfume",3319,"+8",-228,"+28",14.189,"+0.102",48,"148",22,3580,896,17.467
25,"-1","SELENA GOMEZ","Slow Down",3224,"-109",-1141,"+63",17.791,"-0.187",131,"54",7,9868,1167,57.795
26,"=","ZENDAYA","Replay",3201,"+4",-90,"-37",11.554,"+0.081",71,"25",25,3347,472,12.61
27,"+1","FALL OUT BOY","Alone Together",3126,"+15",-159,"+4",15.667,"-0.189",130,"60",22,3296,471,18.251
28,"+1","SARA BAREILLES","Brave",3054,"+36",3,"+10",19.303,"+0.236",117,"38",24,3095,380,19.303
29,"-2","JASON DERULO","Marry Me",2988,"-155",-1298,"+124",13.572,"-0.271",104,"23",14,6157,856,31.947
30,"=","FLO RIDA","How I Feel",2680,"+63",309,"-4",12.142,"+0.302",49,"223",30,2680,547,12.456
31,"=","JUSTIN TIMBERLAKE","TKO",2242,"-99",-1176,"+13",9.588,"-0.510",94,"70",11,6739,1724,32.813
32,"=","CALVIN HARRIS","Thinking About Yo...",2136,"+15",30,"-19",13.955,"+0.215",56,"--",31,2179,277,14.361
33,"=","BRUNO MARS","Young Girls",1929,"+135",613,"+28",13.151,"+0.587",14,"--",33,1929,797,13.151
34,"=","BEYONCE","XO",1798,"+121",1256,"-89",14.414,"+0.650",7,"144",34,1798,1464,14.414
35,"=","DEMI LOVATO","Neon Lights",1631,"+41",184,"-5",10.744,"+0.080",29,"136",33,1631,390,11.466
36,"=","LUPE FIASCO","Old School Love f...",1392,"+1",32,"+2",4.672,"-0.006",40,"239",34,1443,284,6.015
37,"+1","THE 1975","Chocolate",1272,"+81",342,"+60",3.807,"+0.331",33,"324",37,1272,342,3.807
38,"-1","AVICII","Hey Brother",1254,"+18",104,"+4",8.971,"+0.021",22,"86",37,1268,388,9.356
39,"+1","AMERICAN AUTHORS","Best Day Of My Li...",1109,"+17",92,"-27",5.122,"+0.118",18,"66",39,1111,335,5.143
40,"-1","ROBIN THICKE","Feel Good",1100,"-52",-184,"-25",3.857,"-0.228",40,"--",35,1328,544,5.179
41,"=","CHRIS WALLACE","Keep Me Crazy",1084,"-7",-111,"-2",2.79,"+0.018",114,"--",37,1200,133,3.11
42,"+1","CASH CASH","Take Me Home f/Be...",1073,"+8",192,"-26",7.307,"+0.088",40,"--",42,1073,248,7.307
43,"-1","ENRIQUE IGLESIAS","Heart Attack",993,"-85",-366,"-15",4.31,"-0.187",82,"69",23,2696,649,13.314
44,"=","NEW POLITICS","Harlem",954,"-22",-464,"+16",3.919,"-0.045",113,"139",33,1573,285,5.948
45,"=","MKTO","Classic",855,"+10",-4,"+1",1.775,"+0.086",26,"217",44,889,159,1.841
46,"=","MARTIN GARRIX","Animals",707,"+15",49,"+12",6.43,"+0.094",26,"61",46,707,169,6.573
47,"=","CHRIS BROWN","Love More f/Nicki...",657,"-4",-203,"+44",3.177,"+0.036",95,"93",39,1132,161,6.171
48,"=","NONONO","Pumpin Blood",645,"-6",14,"-21",1.724,"-0.028",17,"--",48,682,87,1.928
49,"=","JAKE MILLER","Collide",642,"-9",-36,"+1",1.536,"+0.000",17,"--",47,688,134,1.677
50,"--","MILEY CYRUS","Adore You",601,"--",279,"--",4.726,"--",1,"50",50,601,279,4.726
