"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","KATY PERRY Last Friday Night (T.G.I.F.)",14566,-50,-280,0,94.265,-0.161,80,"6",1,14935,2322,96.531
"2",2,"=","LMFAO Party Rock Anthem",13024,-116,-768,-58,86.001,-1.053,97,"3",1,14043,1859,94.193
"3",3,"=","BRITNEY SPEARS I Wanna Go",11673,75,1093,-183,76.355,0.49,63,"9",3,11673,1768,76.355
"4",4,"=","NICKI MINAJ Super Bass",11387,81,328,7,68.82,0.478,97,"10",4,11387,1188,68.82
"5",5,"=","PITBULL Give Me Everything f/Ne-Yo",10770,-144,-929,-17,73.292,-0.48,97,"19",1,14233,1811,95.596
"6",6,"=","HOT CHELLE RAE Tonight Tonight",9654,27,353,0,52.825,0.39,97,"7",6,9654,838,52.825
"7",7,"=","ONEREPUBLIC Good Life",9476,28,10,45,54.626,0.441,97,"11",6,9496,978,54.626
"8",8,"=","BAD MEETS EVIL Lighters f/Bruno Mars",8226,152,1272,-83,52.758,0.446,51,"4/91",8,8226,1599,52.758
"9",9,"=","LIL WAYNE How To Love",7845,52,434,-30,45.177,0.304,72,"8",9,7845,1328,45.177
"10",10,"=","LADY GAGA The Edge Of Glory",7376,-189,-1714,11,44.732,-0.606,97,"26",3,11672,2193,68.045
"11",11,"=","ADELE Rolling In The Deep",6103,-157,-1154,11,37.945,-0.773,97,"15",1,14295,2273,96.15
"12",12,"=","THE BAND PERRY If I Die Young",5950,117,655,2,30.773,0.351,97,"13",12,5950,768,30.773
"13",13,"=","DAVID GUETTA/FLO RIDA/NICKI M. Where The...",5404,-28,94,-44,26.927,-0.02,97,"32",12,5432,615,26.947
"14",14,"=","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",5194,208,1308,77,30.543,1.565,38,"1",14,5194,1308,30.543
"15",15,"+1","COBRA STARSHIP You Make Me Feel... f/Sab...",4814,52,787,-43,26.822,0.431,63,"18",15,4814,1017,26.822
"16",16,"-1","BLACK EYED PEAS Just Can't Get Enough",4719,-51,-383,-3,30.831,-0.309,97,"51",2,13366,715,84.474
"17",17,"=","BEYONCE Best Thing I Never Had",4480,-57,-76,-76,19.948,-0.258,69,"29",15,4574,856,22.192
"18",18,"+2","RIHANNA Cheers (Drink To That)",4343,178,1436,-5,27.775,0.72,19,"16",18,4343,1594,27.775
