"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","BRUNO MARS","Locked Out Of Heaven",14715,"-255",-1019,"-156",118.786,"-1.213",109,"6",1,15928,2790,124.488
2,"+1","TAYLOR SWIFT","I Knew You Were Troubl...",13577,"+322",1664,"+92",102.879,"+3.209",60,"3",2,13577,2452,102.879
3,"-1","LUMINEERS","Ho Hey",13498,"-11",5,"+0",99.573,"+0.169",124,"5",2,13545,1921,101.636
4,"=","JUSTIN BIEBER","Beauty And A Beat f/N....",12207,"+117",556,"-38",84.513,"+0.442",92,"10",4,12207,1998,84.513
5,"=","FLO RIDA","I Cry",10584,"-161",-587,"-137",79.769,"-1.856",125,"18",4,11195,1268,84.885
6,"=","RIHANNA","Diamonds",9288,"-312",-1844,"-75",69.569,"-3.247",114,"26",2,13317,2812,96.67
7,"=","SWEDISH HOUSE MAFIA","Don't You Worry Child",9215,"+151",690,"+127",70.837,"+1.266",131,"7",7,9215,1312,70.837
8,"=","PINK","Try",9068,"+200",616,"+212",58.951,"+1.138",82,"15",8,9068,1515,58.951
9,"=","ED SHEERAN","The A Team",8271,"-26",-74,"-19",53.036,"-0.445",152,"33",9,8381,1183,56.912
10,"=","MAROON 5","One More Night",7730,"-179",-1063,"-50",56.853,"-1.150",184,"35",1,15401,1593,119.954
11,"=","WILL.I.AM & BRITNEY SP...","Scream And Shout",7223,"+159",856,"+46",59.919,"+1.354",54,"4",11,7223,1543,59.919
12,"+1","ALICIA KEYS","Girl On Fire",6783,"+63",578,"-2",47.436,"+0.074",87,"23/92",12,6783,1171,47.436
13,"-1","KE$HA","Die Young",6758,"-167",-807,"-77",58.38,"-0.960",115,"39",1,15607,3842,121.911
14,"=","PITBULL","Don't Stop The Party",6247,"+44",264,"-2",40.999,"-0.362",103,"13",14,6247,675,41.893
15,"=","MAROON 5","Daylight",5603,"+127",619,"+86",37.752,"+0.682",56,"12",15,5603,1101,37.752
16,"=","CALVIN HARRIS","Sweet Nothing f/Floren...",5493,"+64",260,"+31",45.501,"+0.320",64,"11",15,5493,875,45.501
17,"=","KE$HA","C'mon",5339,"+63",979,"-117",40.806,"+0.394",33,"21",17,5339,1547,40.806
18,"=","ONE DIRECTION","Little Things",5162,"+62",131,"+74",29.066,"-0.218",61,"40",17,5162,1166,29.586
19,"=","MACKLEMORE & RYAN LEWI...","Thrift Shop f/Wanz",5141,"+184",1469,"+30",44.056,"+1.758",61,"1",19,5141,1469,44.056
20,"=","KELLY CLARKSON","Catch My Breath",4893,"+124",417,"+124",31.172,"+0.233",84,"17",18,4893,767,31.172
21,"+1","IMAGINE DRAGONS","It's Time",4258,"-24",188,"-97",29.85,"+0.795",117,"16",21,4282,833,29.85
22,"-1","THE SCRIPT","Hall Of Fame f/will.i....",4239,"-47",-57,"-62",21.997,"-0.191",124,"14",18,4394,493,22.806
23,"=","JUSTIN TIMBERLAKE","Suit & Tie f/JAY Z",4231,"+787",4231,"+787",40.284,"+6.573",4,"2",23,4231,4231,40.284
24,"=","LUDACRIS F/USHER/DAVID...","Rest Of My Life",3074,"-16",-39,"-2",22.111,"-0.349",67,"97",23,3244,615,24.425
25,"=","HUNTER HAYES","Wanted",2563,"-5",50,"-16",13.603,"+0.021",96,"32",24,2569,368,13.699
26,"=","CHRIS WALLACE","Remember When (Push Re...",2195,"+16",238,"+29",11.563,"+0.073",159,"158",25,2195,252,11.566
27,"=","OF MONSTERS AND MEN","Little Talks",1840,"+31",145,"+15",10.455,"+0.300",61,"24",27,1840,349,10.455
28,"=","NICKI MINAJ","Va Va Voom",1736,"-61",-594,"+52",13.47,"-0.334",91,"56",12,6322,1566,45.452
29,"+1","OLLY MURS","Troublemaker f/Flo Rid...",1587,"+64",404,"+27",9.147,"+0.397",32,"80",29,1587,459,9.147
30,"-1","THE READY SET","Give Me Your Hand",1558,"+3",34,"-12",5.419,"-0.057",82,"222",28,1558,324,5.631
31,"+1","JONN HART","Who Booty f/French Mon...",1289,"+32",226,"-1",5.484,"+0.139",46,"113",31,1289,252,5.484
32,"-1","CONOR MAYNARD","Turn Around f/Ne-Yo",1283,"-4",142,"-41",4.221,"-0.003",72,"246",30,1287,281,4.224
33,"=","ONEREPUBLIC","Feel Again",885,"-30",-210,"+3",8.132,"+0.142",134,"50",18,4153,813,25.014
34,"=","MUMFORD & SONS","I Will Wait",861,"+14",127,"-39",8.92,"+0.058",13,"37",34,861,474,8.92
35,"=","MIGUEL","Adorn",733,"-3",-20,"+59",5.283,"+0.191",96,"135",33,1329,248,9.94
36,"=","BRITT NICOLE","Gold",675,"+1",54,"-11",2.266,"-0.003",33,"380",35,679,179,2.269
37,"=","PSY","Gangnam Style",598,"-10",-210,"+15",3.81,"+0.066",131,"22",10,7746,1695,59.817
38,"+1","NEON TREES","Lessons In Love (All D...",501,"-3",6,"-11",1.595,"-0.084",40,"--",38,519,87,1.865
39,"-1","50 CENT","My Life f/Eminem & Ada...",494,"-20",-51,"-17",1.087,"-0.046",29,"204",37,564,215,1.427
40,"+1","PITBULL","Feel This Moment",487,"+13",153,"-3",5.307,"+0.166",12,"229",40,487,158,5.307
41,"-1","C. AGUILERA & B. SHELT...","Just A Fool",484,"-10",-23,"-21",2.087,"-0.108",30,"--",39,510,106,2.295
42,"=","MUSE","Madness",454,"+4",69,"+3",1.028,"+0.034",34,"77",42,454,81,1.078
43,"=","THE CAB","Endlessly",444,"-4",-5,"-8",1.248,"-0.023",52,"--",40,457,52,1.321
44,"+1","BRUNO MARS","When I Was Your Man",419,"+59",272,"+29",3.83,"+0.373",3,"53",44,419,272,3.83
45,"-1","FUN.","Carry On",404,"+37",117,"+37",2.132,"+0.114",10,"81",44,404,117,2.132
46,"+1","SKYLAR GREY","C'mon Let Me Ride f/Em...",383,"+49",196,"+41",1.393,"+0.215",5,"--",46,383,196,1.393
47,"-1","OWL CITY","Shooting Star",324,"-14",-56,"-7",0.8,"-0.115",37,"--",43,404,89,1.77
48,"=","CAMRYN","Now Or Never",314,"-2",-8,"-5",0.427,"-0.013",12,"--",46,324,60,0.459
49,"=","SECRET STATE","Biggest Mistake",301,"-9",2,"-9",0.603,"-0.015",17,"--",47,314,32,0.626
50,"--","DAVID GUETTA","She Wolf (Falling To P...",296,"--",172,"--",1.206,"--",1,"362",50,296,172,1.206
