"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","KATY PERRY The One That Got Away",13100,"-47",-253,"+6",78.061,"-0.528",116,"37",1,13402,1631,80.623
2,"=","FLO RIDA Good Feeling",12869,"-21",-62,"-70",84.169,"-0.730",128,"5",2,12995,1657,85.747
3,"=","RIHANNA We Found Love f/Calvin Harris",12378,"-193",-732,"-67",84.871,"-1.246",128,"9",1,14238,2184,95.593
4,"=","BRUNO MARS It Will Rain",12263,"-245",-1217,"-202",74.079,"-1.429",120,"16",1,13635,2024,86.477
5,"=","ADELE Set Fire To The Rain",11638,"+194",1184,"-22",74.43,"+0.955",67,"2",5,11638,2301,74.43
6,"=","JESSIE J Domino",9348,"+170",1053,"+100",55.234,"+0.707",137,"7",6,9348,1524,55.234
7,"=","SELENA GOMEZ & THE SCENE Love You Like A...",9154,"+37",69,"+48",47.587,"-0.019",161,"31",6,9154,1208,48.131
8,"=","LMFAO Sexy And I Know It",7573,"-118",-948,"-14",49.616,"-0.830",157,"10",2,12000,1530,74.768
9,"+1","DAVID GUETTA Turn Me On f/Nicki Minaj",7043,"+220",1390,"+80",45.322,"+1.657",51,"3",9,7043,1674,45.322
10,"-1","DAVID GUETTA Without You f/Usher",6931,"-86",-718,"+15",43.764,"-0.392",157,"41",1,13428,1586,84.476
11,"=","GAVIN DEGRAW Not Over You",6286,"+68",278,"+21",32.479,"+0.470",159,"14",10,6286,547,32.479
12,"=","GYM CLASS HEROES Ass Back Home",5928,"+78",650,"+1",38.512,"+0.778",68,"11",12,5928,1379,38.512
13,"=","J. COLE Workout",5803,"+18",82,"-3",35.209,"+0.433",99,"28",12,5803,659,35.209
14,"=","PITBULL F/CHRIS BROWN International Love",5670,"+131",745,"+38",36.52,"+0.453",89,"8",14,5670,1058,36.52
15,"=","GYM CLASS HEROES Stereo Hearts f/Adam Le...",5284,"-95",-598,"+18",32.783,"-0.439",216,"38",1,13951,1685,86.013
16,"+1","HOT CHELLE RAE I Like It Like That f/New...",5170,"+71",375,"+33",23.775,"+0.405",123,"22",16,5170,639,23.775
17,"-1","JAY Z & KANYE WEST N***** In Paris",5096,"-20",86,"-36",35.985,"+0.106",86,"15",15,5142,785,36.602
18,"=","BREATHE CAROLINA Blackout",4481,"-16",136,"-29",22.064,"-0.482",159,"29",18,4547,498,24.36
19,"=","RIHANNA You Da One",4267,"-104",-308,"-133",21.782,"-0.564",81,"36",17,4573,3394,36.963
20,"=","KELLY CLARKSON Stronger (What Doesn't Ki...",3965,"+128",824,"-56",24.441,"+0.872",23,"1",20,3965,1410,24.441
21,"=","OUTASIGHT Tonight Is The Night",3837,"+31",202,"-4",19.416,"+0.183",91,"26",21,3840,506,19.416
22,"=","WIZ KHALIFA/SNOOP DOGG Young, Wild & Fre...",3330,"+84",643,"+8",22.657,"+0.822",68,"6",22,3330,643,22.657
23,"+1","WANTED Glad You Came",3322,"+157",1013,"-28",19.638,"+0.794",23,"23",23,3322,1330,19.638
24,"-1","FRAY Heartbeat",3264,"+23",167,"+8",14.18,"+0.275",96,"55",23,3264,677,14.18
25,"=","DRAKE Headlines",2293,"-153",-973,"+55",14.279,"-0.840",107,"67",16,4778,754,30.781
26,"=","BIG TIME RUSH Music Sounds Better With U",1988,"-33",131,"-97",7.58,"-0.023",65,"527",26,2025,409,7.603
27,"=","BIG SEAN Dance (A$$)",1908,"+27",246,"-16",15.151,"+0.480",58,"27",27,1908,366,15.151
28,"=","LMFAO Sorry For Party Rocking",1751,"+139",686,"+54",8.864,"+0.523",21,"148",28,1751,686,8.864
29,"=","JOJO Disaster",1569,"+33",297,"+21",5.469,"+0.138",79,"280",29,1569,297,5.469
30,"=","WILL.I.AM T.H.E (The Hardest Ever)",1530,"-4",53,"-25",5.401,"-0.213",54,"66",30,1534,355,5.769
31,"+1","DRAKE Take Care f/Rihanna",1510,"+94",442,"+40",15.716,"+0.406",24,"20",31,1510,442,15.716
32,"-1","T-PAIN 5 O'clock f/Wiz Khalifa",1393,"-108",-808,"+67",7.046,"-0.636",115,"73",10,6640,1264,34.118
33,"=","WE THE KINGS Say You Like Me",1293,"+0",126,"-9",3.768,"-0.025",134,"291",33,1293,320,3.793
34,"+1","COLDPLAY Princess Of China",1077,"+53",120,"+43",5.425,"+0.112",66,"84",34,1077,155,5.425
35,"-1","COLBIE CAILLAT Brighter Than The Sun",1059,"+4",100,"-12",3.621,"+0.066",86,"42",34,1059,157,3.621
36,"+2","TRAIN Drive By",1012,"+37",251,"-18",3.485,"+0.114",16,"48",36,1012,418,3.485
37,"=","COBRA STARSHIP Middle Finger f/Mac Mille...",1009,"+27",114,"+20",4.372,"+0.082",38,"258",37,1009,195,4.372
38,"+1","FOSTER THE PEOPLE Don't Stop (Color On T...",899,"+22",112,"-9",3.419,"-0.038",19,"92",38,899,295,3.457
39,"-3","LADY GAGA Marry The Night",871,"-115",-1512,"+186",5.223,"-0.647",83,"126",14,5499,1570,30.701
