"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"+1","SELENA GOMEZ","Come & Get It",14471,"+131",731,"+30",85.668,"-0.073",82,"9",1,14471,2034,85.741
"2",2,"-1","MACKLEMORE & RYAN...","Can't Hold Us f/R...",14432,"-291",-1146,"-188",96.282,"-2.328",108,"6",1,16503,2448,112.279
"3",3,"=","DAFT PUNK","Get Lucky",12937,"+64",1123,"-259",82.181,"+0.316",69,"3",3,12937,2173,82.181
"4",4,"=","JUSTIN TIMBERLAKE","Mirrors",11993,"-254",-1332,"+95",90.112,"-1.673",100,"15",1,16201,3114,111.865
"5",5,"=","ROBIN THICKE","Blurred Lines f/P...",11954,"+139",1706,"-193",81.317,"+0.739",52,"1",5,11954,2498,81.317
"6",6,"+1","IMAGINE DRAGONS","Radioactive",11758,"+292",2006,"+71",71.235,"+1.285",78,"4",6,11758,2069,71.235
"7",7,"-1","ICONA POP","I Love It f/Charl...",11188,"-488",-2558,"-384",75.139,"-2.846",142,"22",2,14326,1359,93.264
"8",8,"=","FLORIDA-GEORGIA L...","Cruise",10183,"-7",209,"-41",52.004,"-0.330",96,"5/21",6,10190,1411,52.727
"9",9,"+1","JASON DERULO","The Other Side",8831,"+14",337,"-93",53.989,"+0.407",72,"20",9,8831,2399,53.989
"10",10,"-1","FALL OUT BOY","My Songs Know Wha...",8786,"-152",-346,"-157",47.839,"-1.269",140,"10",8,9172,1015,52.286
"11",11,"=","ZEDD","Clarity f/Foxes",8724,"-12",972,"-128",64.566,"-0.285",105,"12",11,8736,1183,64.851
"12",12,"=","BRUNO MARS","Treasure",8524,"-36",324,"-145",51.505,"-0.749",50,"7/37",11,8564,2114,52.335
"13",13,"=","PINK","Just Give Me A Re...",7337,"-292",-1802,"-118",50.014,"-2.048",130,"14",1,15624,1949,106.133
"14",14,"=","CALVIN HARRIS F/E...","I Need Your Love",6825,"-24",832,"-208",48.331,"-0.254",86,"24",14,6849,1386,48.585
"15",15,"+1","MAROON 5","Love Somebody",6474,"+91",680,"-7",38.984,"+1.012",46,"17",15,6474,1161,38.984
"16",16,"-1","ARIANA GRANDE","The Way f/Mac Mil...",6394,"-223",-950,"-183",32.991,"-0.995",91,"18",11,7681,1373,40.497
"17",17,"=","MARIAH CAREY","#Beautiful f/Migu...",5902,"-94",-389,"-49",30.893,"-1.030",55,"23/89",14,6467,3429,35.886
"18",18,"=","ANNA KENDRICK","Cups (Pitch Perfe...",5439,"+78",785,"+15",35.188,"+0.122",94,"11",18,5439,902,35.188
"19",19,"=","DEMI LOVATO","Heart Attack",4513,"-168",-944,"-15",29.073,"-0.541",122,"44",4,12179,2482,74.905
"20",20,"=","CAPITAL CITIES","Safe And Sound",4096,"+97",971,"-109",25.965,"+0.542",70,"27",20,4096,1083,25.965
"21",21,"+2","RIHANNA","Right Now f/David...",3636,"+160",1125,"+15",23.783,"+0.669",35,"108",21,3636,1125,23.783
"22",22,"=","MACKLEMORE & RYAN...","Same Love f/Mary ...",3618,"+126",1054,"+12",29.658,"+0.701",37,"8",22,3618,1060,29.658
"23",23,"-2","ED SHEERAN","Lego House",3466,"-77",-360,"-71",17.721,"-0.580",112,"65",20,3897,788,21.532
