"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","AVICII","Wake Me Up",16543,-130,-467,-144,114.333,-0.659,103,"8",1,17010,2103,116.977
2,"=","LORDE","Royals",15969,-101,-293,-38,110.662,-1.346,87,"3",1,16495,2817,112.509
3,"=","MILEY CYRUS","Wrecking Ball",15454,38,654,-150,107.57,0.745,57,"6",3,15454,2954,107.57
4,"=","KATY PERRY","Roar",12495,-146,-1003,47,94.436,-1.566,88,"5",1,17176,6098,117.145
5,"=","LADY GAGA","Applause",12110,-8,494,-106,77.363,0.769,87,"25",5,12118,3922,80.17
6,"=","DRAKE","Hold On We're Goi...",11775,21,473,-40,73.892,-0.358,88,"20",6,11775,1610,74.25
7,"=","SELENA GOMEZ","Slow Down",9529,54,674,-92,54.772,0.07,81,"69",7,9529,1167,54.772
8,"=","IMAGINE DRAGONS","Demons",8783,240,1797,-50,57.169,1.125,67,"13",8,8783,1982,57.169
9,"=","PARAMORE","Still Into You",8131,-29,127,-57,47.694,-0.342,182,"43",9,8192,961,48.594
10,"=","JAY Z","Holy Grail f/Just...",7836,-189,-1721,122,57.082,-0.538,126,"55",4,11700,2095,78.442
11,"=","BRUNO MARS","Gorilla",7021,-152,-241,-227,32.28,-0.922,59,"71",10,7264,1872,38.774
12,"=","JUSTIN TIMBERLAKE","TKO",6372,59,498,11,32.69,-0.07,44,"87",12,6372,1724,32.76
13,"=","KATY PERRY","Unconditionally",6010,62,1106,-272,38.705,0.074,19,"37",13,6010,3384,38.705
14,"=","LANA DEL REY","Summertime Sadnes...",5818,-127,-1023,212,39.338,-0.376,127,"102",2,13737,1923,88.403
15,"=","JASON DERULO","Marry Me",5143,83,585,-25,26.465,0.291,54,"41",15,5143,856,26.465
16,"=","ZEDD","Stay The Night f/...",4629,129,927,-75,33.97,0.984,39,"62",16,4629,1238,33.97
17,"+1","NEIGHBOURHOOD","Sweater Weather",4510,95,752,-6,19.618,0.526,131,"36",17,4510,776,19.618
18,"-1","TAYLOR SWIFT","Everything Has .....",4209,-276,-976,-138,18.665,-1.404,116,"82",14,5693,990,31.815
19,"+1","PITBULL","Timber f/Ke$ha",4201,171,1279,-28,30.797,1.461,24,"10",19,4201,1350,30.797
20,"-1","TEGAN & SARA","Closer",4161,-180,-263,-207,18.822,-0.959,144,"152",17,4451,570,22.41
21,"=","RIHANNA","What Now",3917,117,341,42,17.044,0.441,47,"115",21,3917,821,17.044
22,"=","TRAVIE MCCOY","Rough Water f/Jas...",3737,58,516,-21,22.078,0.396,45,"97",22,3737,705,22.078
23,"=","ONEREPUBLIC","Counting Stars",3601,255,1483,89,26.318,2.119,26,"4",23,3601,1483,26.318
24,"+1","EMINEM","The Monster f/Rih...",3470,362,2361,31,30.424,1.922,9,"2",24,3470,2782,30.424
25,"-1","BRITNEY SPEARS","Work Bitch",2886,-354,-2131,-91,10.631,-1.211,53,"--",13,5635,3487,31.994
26,"=","ROBIN THICKE","Give It 2 U f/Ken...",2694,-306,-1772,-37,10.882,-0.915,95,"210",12,6339,1340,33.892
27,"+2","MACKLEMORE & RYAN...","White Walls f/ScH...",2364,107,420,40,14.071,0.956,54,"66",27,2364,425,14.071
28,"=","ENRIQUE IGLESIAS","Heart Attack",2348,-6,513,-110,11.485,-0.05,32,"165",28,2354,649,11.535
29,"-2","J. COLE","Crooked Smile f/T...",2322,-40,-53,-80,11.793,-0.336,80,"232",26,2407,332,12.679
30,"=","PASSENGER","Let Her Go",2248,46,489,-49,11.733,0.233,39,"7",30,2248,538,11.733
31,"+1","ELLIE GOULDING","Burn",1995,24,297,-53,12.345,-0.022,32,"73",31,1995,475,12.367
32,"-1","AWOLNATION","Sail",1967,-143,-794,-35,10.146,-0.63,168,"75",17,4079,550,18.593
33,"=","FALL OUT BOY","Alone Together",1787,26,28,22,7.576,0.027,80,"198",29,1787,326,7.762
34,"=","LADY GAGA","Do What U Want f/...",1731,139,931,-4,16.851,-0.039,9,"50",34,1731,935,16.89
35,"+1","ONE DIRECTION","Story Of My Life",1708,174,1006,15,9.958,0.562,8,"11",35,1708,1006,9.958
36,"+1","SARA BAREILLES","Brave",1558,51,165,19,8.547,0.335,67,"65",35,1558,220,8.547
37,"-2","ICONA POP","All Night",1517,-32,-76,-17,7.428,-0.169,81,"276",31,1608,231,7.786
38,"=","EMELI SANDE","My Kind Of Love",1445,-3,21,8,4.425,-0.066,39,"246",34,1448,433,4.491
39,"=","ZENDAYA","Replay",1443,27,272,-4,6.579,0.136,21,"112",37,1443,457,6.579
40,"=","JOHN NEWMAN","Love Me Again",1402,26,169,10,6.035,0.406,34,"192",36,1402,288,6.035
41,"=","NEW POLITICS","Harlem",1150,-4,119,-77,3.649,0.015,63,"203",39,1180,285,3.778
42,"=","CHRIS BROWN","Love More f/Nicki...",910,-17,-222,-23,3.912,-0.277,45,"110",39,1132,161,6.171
43,"=","CHRIS WALLACE","Keep Me Crazy",868,0,49,-15,1.469,0.059,64,"--",43,868,133,1.469
44,"=","BIG SEAN","Beware f/Lil Wayn...",837,5,40,-7,3.526,0.156,14,"118",44,837,225,3.526
45,"+2","CALVIN HARRIS","Thinking About Yo...",769,33,133,21,3.743,0.101,6,"--",45,769,133,3.743
46,"=","MIDNIGHT RED","Take Me Home",742,2,49,-8,2.402,-0.064,9,"--",46,744,88,2.492
47,"-2","YLVIS","The Fox",740,-42,-105,-28,2.427,-0.189,18,"28",44,859,272,3.398
48,"+1","ARIANA GRANDE","Right There f/Big...",627,23,97,20,3.039,0.1,5,"315",48,627,97,3.039
49,"-1","CHER LLOYD","I Wish f/T.I.",575,-53,-272,-29,1.457,-0.159,39,"225",42,919,293,2.423
50,"=","THE WANTED","We Own The Night",516,-22,-282,27,1.406,-0.021,74,"398",41,949,193,2.897
