"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","FLO RIDA Good Feeling",12899,0,-46,0,83.539,0,132,"6",1,12995,1657,85.747
"2",2,"=","KATY PERRY The One That Got Away",12662,0,-683,0,74.794,0,120,"38",1,13402,1631,80.623
"3",3,"=","ADELE Set Fire To The Rain",11988,0,1160,0,75.936,0,71,"2",3,11988,2301,75.936
"4",4,"=","RIHANNA We Found Love f/Calvin Harris",11933,0,-920,0,82.227,0,132,"15",1,14238,2184,95.593
"5",5,"=","BRUNO MARS It Will Rain",11907,0,-1333,0,71.037,0,124,"20",1,13635,2024,86.477
"6",6,"=","JESSIE J Domino",9636,0,1008,0,57.091,0,141,"8",6,9636,1524,57.091
"7",7,"=","SELENA GOMEZ & THE SCENE Love You Like A...",9020,0,-103,0,46.634,0,165,"32",6,9154,1208,48.131
"8",8,"=","DAVID GUETTA Turn Me On f/Nicki Minaj",7607,0,1614,0,48.831,0,55,"3",8,7607,1674,48.831
"9",9,"=","LMFAO Sexy And I Know It",7384,0,-855,0,46.994,0,161,"9",2,12000,1530,74.768
"10",10,"=","DAVID GUETTA Without You f/Usher",6643,0,-782,0,43.26,0,161,"40",1,13428,1586,84.476
"11",11,"=","GAVIN DEGRAW Not Over You",6327,0,224,0,33.033,0,163,"18",10,6327,547,33.033
"12",12,"=","GYM CLASS HEROES Ass Back Home",6033,0,454,0,38.824,0,72,"4",12,6033,1379,38.838
"13",13,"=","PITBULL F/CHRIS BROWN International Love",5952,0,815,0,37.972,0,93,"13",13,5952,1058,37.972
"14",14,"=","J. COLE Workout",5732,0,-40,0,33.992,0,103,"34",12,5803,659,35.209
"15",15,"=","HOT CHELLE RAE I Like It Like That f/New...",5237,0,351,0,24.112,0,127,"30",15,5237,639,24.112
"16",16,"=","GYM CLASS HEROES Stereo Hearts f/Adam Le...",5166,0,-475,0,32.521,0,220,"--",1,13951,1685,86.013
"17",17,"=","JAY Z & KANYE WEST N***** In Paris",5136,0,38,0,35.923,0,90,"17",15,5142,785,36.602
"18",18,"=","BREATHE CAROLINA Blackout",4502,0,84,0,21.742,0,163,"37",18,4547,498,24.36
"19",19,"=","KELLY CLARKSON Stronger (What Doesn't Ki...",4437,0,1030,0,27.494,0,27,"1",19,4437,1410,27.494
"20",20,"=","RIHANNA You Da One",3921,0,-616,0,21.076,0,85,"41",17,4573,3394,36.963
"21",21,"=","OUTASIGHT Tonight Is The Night",3864,0,98,0,19.731,0,95,"36",21,3864,506,19.731
"22",22,"=","WANTED Glad You Came",3646,0,986,0,21.235,0,27,"24",22,3646,1330,21.235
"23",23,"=","WIZ KHALIFA/SNOOP DOGG Young, Wild & Fre...",3478,0,615,0,24.254,0,72,"7",22,3478,643,24.254
"24",24,"=","FRAY Heartbeat",3331,0,211,0,14.271,0,100,"49",23,3331,677,14.271
"25",25,"=","DRAKE Headlines",2044,0,-868,0,13.162,0,111,"61",16,4778,754,30.781
"26",26,"=","BIG TIME RUSH Music Sounds Better With U",2039,0,100,0,7.699,0,69,"534",26,2039,409,7.699
