"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","JUSTIN BIEBER","Sorry",18028,-53,-825,-43,116.044,-0.412,76,"4",1,19494,3902,127.324
2,"=","SELENA GOMEZ","Same Old Love",17543,37,-81,10,107.095,0.258,113,"10",2,18064,1774,111.646
3,"=","ADELE","Hello",15863,-349,-1366,-246,103.761,-1.163,75,"2",1,19167,4705,124.831
4,"=","ALESSIA CARA","Here",15365,29,-85,0,90.234,-0.871,171,"21",4,15650,1467,98.324
5,"=","MEGHAN TRAINOR","Like I'm Gonna Lose You",12741,-67,-532,-70,72.83,-0.526,191,"11",5,13735,1275,83.171
6,"=","ELLIE GOULDING","On My Mind",12229,-42,-1143,206,74.402,-0.461,111,"24",4,14332,3457,82.642
7,"=","THE WEEKND","In The Night",11437,81,417,36,66.126,0.12,55,"26",7,11437,3011,67.098
8,"=","SHAWN MENDES","Stitches",9032,-81,-510,-8,66.562,-0.746,229,"17",1,17999,2130,108.715
9,"=","DEMI LOVATO","Confident",8557,-44,-12,-81,45.772,-0.094,97,"27",9,9049,1761,47.803
10,"=","THE CHAINSMOKERS","Roses f/Rozes",8500,108,443,46,46.544,0.454,101,"5",10,8500,1619,46.544
11,"=","JUSTIN BIEBER","Love Yourself",8354,241,921,89,59.321,1.9,33,"1/86",11,8354,2930,59.321
12,"+1","TWENTY ONE PILOTS","Stressed Out",8083,83,360,17,45.676,0.708,52,"3",12,8083,1684,45.676
13,"-1","ONE DIRECTION","Perfect",8069,-3,-67,-42,39.145,0.127,80,"19",10,8440,1211,41.357
14,"=","DAYA","Hide Away",7698,-23,-56,-37,41.498,0.176,143,"14",12,7862,851,41.58
15,"=","DRAKE","Hotline Bling",7399,-52,-443,42,44.033,-0.537,114,"12",2,16016,2377,99.499
16,"=","TAYLOR SWIFT","Wildest Dreams",6565,-64,-424,-39,43.041,-0.743,132,"31",1,18848,3531,112.715
17,"=","SHAWN MENDES & CAMILA CABELLO","I Know What You Did Last...",6334,65,182,65,30.802,0.542,43,"7",17,6335,1989,31.644
18,"=","JUSTIN BIEBER","What Do You Mean?",5439,-51,216,-55,46.66,-0.617,131,"20",1,18691,5900,114.523
19,"=","DNCE","Cake By The Ocean",4967,50,251,31,22.588,0.328,98,"18",19,4967,613,22.588
20,"+1","GWEN STEFANI","Used To Love You",4768,-9,-137,58,19.212,-0.381,69,"51",19,5224,1038,22.087
21,"-1","ELLE KING","Ex's and Oh's",4748,-76,-515,57,28.508,-0.591,145,"15",7,12070,1468,71.394
22,"=","ADELE","When We Were Young",4418,97,1118,-139,23.927,0.413,21,"22",22,4418,1461,23.927
23,"=","CHARLIE PUTH","One Call Away",4084,29,136,3,17.131,0.09,58,"13",23,4084,819,17.475
24,"=","FALL OUT BOY","Irresistible f/Demi Lovato",3849,29,145,3,16.506,0.048,70,"43/47",23,3849,560,16.657
25,"=","FLO RIDA","My House",3171,71,207,39,12.318,0.448,79,"8",25,3171,666,12.364
26,"+2","JASON DERULO","Get Ugly",2895,54,314,-1,12.926,0.237,24,"71",26,2895,1110,12.926
27,"-1","TORI KELLY","Hollow",2872,4,57,-12,10.078,0.035,59,"115",26,2872,501,10.502
28,"-1","HALSEY","New Americana",2823,-23,-113,-35,8.434,-0.14,101,"52",25,3060,537,9.352
29,"=","ROBIN SCHULZ","Sugar f/Francesco Yates",2217,39,147,15,12.01,0.194,40,"171",29,2217,451,12.01
30,"=","POST MALONE","White Iverson",2178,13,137,-4,7.191,0.065,52,"28",30,2178,451,7.361
31,"+1","CHRIS BROWN","Zero",1991,25,-34,-10,7.596,0.123,71,"191",31,2037,391,8.043
32,"-1","NELLY","The Fix f/Jeremih",1949,-34,-280,-15,6.402,-0.218,81,"59",30,2407,341,9.703
33,"=","X AMBASSADORS","Renegades",1934,11,-66,52,9.995,0.01,149,"74",8,9986,1573,48.866
34,"=","FETTY WAP","679 f/Remy Boyz...",1720,-14,94,19,9.124,-0.077,122,"29",19,5210,769,28.742
35,"=","TINASHE","Player f/Chris Brown",1677,-24,-99,-29,6.221,-0.144,52,"383",34,1787,366,6.736
36,"=","TRAVI$ SCOTT","Antidote",1654,21,46,20,8.306,0.05,38,"34",36,1654,308,8.306
37,"=","RACHEL PLATTEN","Stand By You",1597,2,-46,-10,6.669,-0.03,68,"6",36,1673,227,7.365
38,"=","R. CITY","Make Up f/Chloe Angelides",1587,6,28,-8,9.372,-0.079,31,"160",38,1587,348,9.451
39,"+1","DIPLO & SLEEPY TOM","Be Right There",1393,30,101,19,9.375,0.134,44,"194",39,1393,207,9.375
40,"-1","DAVID GUETTA","Bang My Head f/Sia",1389,-10,45,-15,7.016,-0.08,27,"324",39,1399,379,7.096
41,"=","BORNS","Electric Love",1282,19,20,15,3.596,0.072,38,"243",41,1282,225,3.63
42,"=","ANDY GRAMMER","Good To Be Alive (Hallelujah)",1169,2,-28,6,3.004,-0.02,85,"37",42,1261,177,3.294
43,"+1","SELENA GOMEZ","Hands To Myself",1122,127,516,38,6.566,0.596,3,"30",43,1122,516,6.566
44,"-1","JUSTIN TIMBERLAKE","Drink You Away",1049,21,48,18,4.214,0.111,19,"73",43,1049,390,4.491
45,"=","ADAM LAMBERT","Another Lonely Night",899,-12,-41,-16,2.564,-0.042,29,"--",45,962,129,2.993
46,"+1","TAYLOR SWIFT","Out Of The Woods",878,128,468,71,8.978,0.767,3,"61",46,878,468,8.978
47,"-1","DAWIN","Dessert",878,-5,-4,9,3.037,-0.009,44,"81",46,989,118,4.548
48,"=","COLDPLAY","Adventure Of A Lifetime",478,2,26,4,2.792,0.012,3,"44",48,478,29,2.836
49,"=","TROYE SIVAN","Youth",415,13,84,-2,1.042,0.045,3,"311",49,415,103,1.042
50,"=","JOJO","When Love Hurts",394,3,-3,1,0.694,0.008,3,"--",50,394,0,0.694
