"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
19,"=","NICKI MINAJ Starships",4286,128,899,-13,26.697,0.852,24,"6/73",19,4286,1834,26.697
20,"=","FLO RIDA Wild Ones f/Sia",3496,106,726,17,25.814,0.77,34,"4",20,3496,973,25.814
21,"+2","FUN. We Are Young f/Janelle Monae",3176,253,1484,42,22.607,2.366,16,"1",21,3176,1484,22.607
22,"=","TRAIN Drive By",3137,52,411,21,13.961,0.192,54,"11",22,3137,500,13.961
23,"-2","LMFAO Sorry For Party Rocking",3004,-250,-796,-172,11.176,-0.854,59,"58",19,3980,1009,16.853
24,"=","KARMIN Broken Hearted",2520,93,900,-28,12.457,0.639,19,"67",24,2520,928,12.457
25,"=","COLDPLAY Princess Of China",2017,6,71,-33,9.242,-0.042,104,"42",25,2017,363,9.624
26,"=","BREATHE CAROLINA Blackout",1819,-119,-658,-56,10.836,-0.709,197,"90",17,4661,498,24.36
27,"=","JAY Z & KANYE WEST N***** In Paris",1790,-25,-409,79,11.347,-0.104,124,"37",15,5155,785,36.602
28,"=","CHRISTINA PERRI A Thousand Years",1760,30,218,0,8.236,0.075,64,"29",28,1760,280,8.236
29,"+1","ONE DIRECTION What Makes You Beautiful",1660,153,870,35,9.257,0.81,9,"14",29,1660,870,9.257
30,"-1","J. COLE Workout",1647,-78,-394,-23,13.058,-0.958,137,"83",12,5803,659,35.209
31,"=","JASON DERULO Breathing",1448,14,70,4,5.008,-0.026,34,"231",30,1448,432,5.108
32,"=","RIHANNA Talk That Talk f/Jay Z",1375,40,279,0,6.409,0.414,31,"49",31,1375,279,6.409
33,"=","DEV & ENRIQUE IGLESIAS Naked",1276,34,145,10,4.578,0.288,48,"154",33,1276,318,4.578
34,"+1","B.O.B So Good",1273,116,812,14,11.515,0.854,6,"35",34,1273,812,11.515
35,"-1","TYGA Rack City",1206,-2,46,-24,5.568,-0.202,42,"17",32,1210,287,8.937
36,"+1","HAVANA BROWN We Run The Night f/Pitbull",970,47,175,28,7.238,0.423,26,"88",36,970,237,7.238
37,"-1","DRAKE The Motto f/Lil Wayne",969,36,237,19,8.682,0.066,19,"16",36,969,237,8.682
38,"=","ELLIE GOULDING Lights",941,38,201,21,3.766,0.134,28,"81",38,941,201,3.766
39,"=","GOTYE Somebody That I Used To Know",894,52,301,11,5.058,0.543,8,"3",39,894,301,5.058
40,"+3","ADELE Rumour Has It",856,118,475,73,4.55,0.429,5,"34",40,856,475,4.55
41,"=","ALL-AMERICAN REJECTS Beekeeper's Daughte...",748,8,102,-12,1.939,0.034,20,"695",41,748,204,1.939
42,"-2","JOJO Disaster",719,-100,-743,18,3.782,-0.389,117,"546",27,1975,318,7.773
43,"+2","K'NAAN F/NELLY FURTADO Is Anybody Out Th...",704,52,308,36,4.2,-0.015,5,"319",43,704,308,4.215
44,"-2","AVICII Levels",668,-71,-525,-29,6.482,-0.414,64,"92",33,1352,260,9.722
45,"-1","CHIDDY BANG Ray Charles",665,9,72,-5,1.671,0.08,21,"397",44,665,150,1.671
46,"+1","CHILDISH GAMBINO Heartbeat",618,-14,-34,-15,1.912,-0.032,47,"106",44,667,131,2.366
47,"+1","DEMI LOVATO Give Your Heart A Break",600,4,17,11,2.872,0.044,9,"133",47,600,96,2.873
48,"-2","MADONNA Give Me All Your Luvin'",581,-64,-957,182,2.522,-0.158,34,"97",20,4569,4569,39.788
49,"=","CADY GROVES This Little Girl",527,15,56,10,1.006,0.04,15,"--",47,527,89,1.006
50,"=","NEON HITCH F U Betta",487,14,185,-11,0.926,0.033,5,"--",50,487,201,0.926
