"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","PHARRELL WILLIAMS","Happy",17149,"+56",536,"-134",120.09,"+0.036",66,"1",1,17149,2414,120.09
2,"=","KATY PERRY","Dark Horse",15995,"-183",-319,"-100",117.1,"-0.303",123,"4",1,17515,2780,123.167
3,"=","LORDE","Team",15756,"-91",-686,"-82",105.894,"-0.396",122,"15",1,16451,1641,108.342
4,"=","BASTILLE","Pompeii",14949,"-120",-90,"-223",98.568,"-0.857",137,"7",3,15079,1804,100.897
5,"=","JASON DERULO","Talk Dirty f/2 Chainz",13938,"+206",719,"+187",89.764,"+0.451",86,"6/18",5,13938,2775,89.764
6,"=","JOHN LEGEND","All Of Me",11937,"+374",2019,"+116",85.788,"+2.459",55,"2",6,11937,2520,85.788
7,"=","ONEREPUBLIC","Counting Stars",8357,"-224",-874,"-182",64.433,"-2.025",164,"24",1,16524,2609,113.696
8,"+1","DEMI LOVATO","Neon Lights",8352,"+129",756,"+10",46.813,"+1.213",117,"46",8,8352,967,46.813
9,"-1","ALOE BLACC","The Man",8328,"+19",423,"-39",42.846,"+0.011",62,"5",8,8328,1722,42.846
10,"=","AMERICAN AUTHORS","Best Day Of My Life",7673,"+123",648,"+6",45.897,"+0.975",106,"17",10,7673,1116,45.897
11,"=","AVICII","Hey Brother",7332,"+32",394,"-87",44.085,"-0.218",110,"11",11,7332,816,44.303
12,"=","BEYONCE","Drunk In Love f/Jay Z",7011,"+8",66,"+9",40.156,"+0.348",65,"22",12,7095,1663,41.601
13,"=","CASH CASH","Take Me Home f/Bebe Rexha",6699,"-27",48,"-64",36.512,"-0.358",128,"76",13,6726,1074,37.25
14,"=","JUSTIN TIMBERLAKE","Not A Bad Thing",6336,"+195",1569,"-72",41.631,"+1.187",30,"12",14,6336,2024,41.631
15,"=","MARTIN GARRIX","Animals",6140,"+108",446,"+120",37.546,"+0.107",114,"20",15,6140,993,37.546
16,"+1","EMINEM","The Monster f/Rihanna",5616,"-102",-18,"-172",41.679,"-0.216",147,"69",1,16414,2904,117.022
17,"-1","ONE DIRECTION","Story Of My Life",5615,"-217",-1532,"+50",37.959,"-0.924",146,"31",3,12896,1527,82.164
