"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","MAROON 5","One More Night",15170,-108,-228,-297,112.988,-0.12,117,"6",1,15401,1593,119.954
2,"=","FUN.","Some Nights",13202,-95,156,-336,89.832,-0.428,155,"8",2,13297,1295,90.841
3,"=","TAYLOR SWIFT","We Are Never Ever Ge...",12909,-80,-616,-119,86.757,-0.766,90,"11",2,13523,4592,90.881
4,"=","ALEX CLARE","Too Close",11961,-12,522,-174,75.054,-0.926,167,"20",4,11973,1328,81.998
5,"=","KE$HA","Die Young",11163,190,1434,-28,79.083,1.924,48,"5",5,11163,3842,79.083
6,"=","JUSTIN BIEBER","As Long As You Love ...",10496,-468,-2528,-460,76.209,-2.239,130,"18",2,13498,1300,100.233
7,"=","CHRIS BROWN","Don't Wake Me Up",10319,-58,79,-216,71.778,-0.076,148,"21",6,10377,1456,75.301
8,"=","NE-YO","Let Me Love You",9935,120,1167,-178,79.339,0.98,95,"15",8,9935,1345,81.114
9,"=","RIHANNA","Diamonds",9100,21,720,-235,68.826,0.676,47,"2",9,9100,2812,70.89
10,"=","BRUNO MARS","Locked Out Of Heaven",8194,105,1060,-49,60.429,1.077,42,"3",10,8194,2790,60.429
11,"=","PINK","Blow Me (One Last Ki...",7082,-143,-1048,-72,53.162,-0.292,131,"41",1,12762,2737,90.315
12,"=","ENRIQUE IGLESIAS","Finally Found You f/...",6869,-88,-265,-165,42.74,-0.387,75,"50",12,7155,1803,47.652
13,"+2","FLO RIDA","I Cry",6304,123,1102,-69,46.396,1.525,58,"7",13,6304,1268,46.396
14,"-1","OWL CITY & CARLY RAE...","Good Time",6290,-291,-1309,-103,46.67,-1.384,139,"25",4,10627,1961,71.832
15,"-1","PSY","Gangnam Style",6067,-247,-1401,-351,41.892,-1.772,64,"1",10,7746,1695,59.817
16,"=","PHILLIP PHILLIPS","Home",5331,104,782,-49,37.911,0.843,124,"10",16,5331,921,37.911
17,"=","ONE DIRECTION","Live While We're You...",4875,-114,-508,-148,24.962,-0.672,53,"13",15,5363,2151,28.68
18,"=","TRAIN","50 Ways To Say Goodb...",3955,-114,-637,-117,21.351,-0.898,100,"16",16,4812,717,29.769
19,"=","ONEREPUBLIC","Feel Again",3789,28,331,-27,22.701,0.355,67,"26",19,3789,813,22.701
20,"=","NICKI MINAJ","Va Va Voom",3709,190,1325,-4,30.678,1.106,24,"31",20,3709,1329,30.678
21,"=","ED SHEERAN","The A Team",3533,29,349,-47,29.269,-0.077,85,"28",20,3533,683,29.346
22,"=","LUMINEERS","Ho Hey",3076,148,725,26,24.227,1.675,57,"9",22,3076,739,24.227
23,"=","JUSTIN BIEBER","Beauty And A Beat f/...",3061,343,1446,209,21.302,1.739,25,"17",23,3061,1446,21.302
24,"=","SWEDISH HOUSE MAFIA","Don't You Worry Chil...",2671,153,634,65,20.52,1.445,64,"60",24,2671,634,20.52
25,"=","THE SCRIPT","Hall Of Fame f/will....",2323,71,403,53,11.523,0.48,57,"27",25,2323,468,11.523
26,"=","PITBULL","Don't Stop The Party",2292,109,424,43,14.045,0.501,36,"76",25,2292,503,14.045
27,"=","ELLIE GOULDING","Anything Could Happe...",2026,-61,202,-152,12.358,-0.639,50,"46",27,2087,455,12.997
28,"+1","BRIDGIT MENDLER","Ready Or Not",2023,43,185,-55,14.121,0.28,70,"74",28,2023,336,14.121
29,"+2","PINK","Try",1999,213,1169,143,12.517,1.182,15,"55",29,1999,1169,12.517
30,"=","RITA ORA","R.I.P. f/Tinie Tempa...",1857,-27,-32,-48,7.442,-0.186,71,"97",26,1901,352,8.368
31,"-3","CHRISTINA AGUILERA","Your Body",1801,-211,-1502,-26,9.104,-0.791,59,"59",19,4044,2059,23.985
32,"+2","CHER LLOYD","Oath f/Becky G",1565,-1,121,-8,10.073,-0.222,36,"93",32,1566,343,10.489
