"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","MAROON 5","One More Night",15295,23,198,-980,118.789,-0.426,107,"5",1,15295,1593,119.954
2,"=","TAYLOR SWIFT","We Are Never Ever Ge...",13499,61,173,-772,90.738,0.262,80,"7",2,13499,4592,90.839
3,"=","JUSTIN BIEBER","As Long As You Love ...",13231,-108,-179,-996,98.083,-0.717,120,"34",2,13498,1300,100.233
4,"=","FUN.","Some Nights",12576,77,131,-700,85.757,-0.296,145,"10",4,12576,1295,87.245
5,"=","ALEX CLARE","Too Close",11377,51,362,-616,78.968,1.188,157,"30",5,11377,1328,78.968
6,"=","CHRIS BROWN","Don't Wake Me Up",10171,60,700,-679,73.836,0.111,138,"38",6,10171,1456,74.515
7,"=","KE$HA","Die Young",9404,128,945,-494,67.896,0.629,38,"3",7,9404,3842,67.896
8,"=","PINK","Blow Me (One Last Ki...",8626,-105,-909,-411,64.477,-1.318,121,"76",1,12762,2737,90.315
9,"+1","NE-YO","Let Me Love You",8197,146,693,-496,74.665,0.301,85,"26",9,8197,1189,74.665
10,"-1","OWL CITY & CARLY RAE...","Good Time",8182,-205,-1446,-597,53.721,-0.757,129,"41",4,10627,1961,71.832
11,"=","RIHANNA","Diamonds",8004,157,906,-375,63.332,1.601,37,"6",11,8004,2812,63.332
12,"=","PSY","Gangnam Style",7515,-37,-153,-585,55.962,-0.466,54,"1",10,7746,1695,59.817
13,"=","ENRIQUE IGLESIAS","Finally Found You f/...",7147,66,294,-371,47.634,0.537,65,"60",13,7147,1803,47.634
14,"=","BRUNO MARS","Locked Out Of Heaven",6859,128,896,-353,50.585,1.027,32,"2",14,6859,2790,50.585
15,"=","ONE DIRECTION","Live While We're You...",5317,40,147,-186,28.087,-0.022,43,"42",15,5317,2151,28.68
16,"=","FLO RIDA","I Cry",4850,136,1044,-224,38.311,0.996,48,"8",16,4850,1268,38.311
17,"=","TRAIN","50 Ways To Say Goodb...",4677,5,-164,-163,28.093,-0.112,90,"31",16,4812,717,29.769
18,"=","FLO RIDA","Whistle",4364,-74,-724,-229,27.008,-0.479,150,"48",1,12179,1412,76.089
19,"=","PHILLIP PHILLIPS","Home",4131,117,745,-142,31.077,0.445,114,"16",19,4131,887,31.077
20,"=","CHRISTINA AGUILERA","Your Body",3806,-133,-276,-423,21.062,-0.735,49,"61",19,4044,2059,23.985
21,"+1","ONEREPUBLIC","Feel Again",3273,26,392,-128,17.648,0.242,57,"49",21,3273,813,17.648
22,"-1","USHER","Numb",3060,-229,-615,-424,18.25,-1.143,61,"98",20,3707,1028,21.944
23,"=","ED SHEERAN","The A Team",2972,91,683,5,27.445,0.635,75,"47",23,2972,683,27.445
24,"=","DAVID GUETTA","I Can Only Imagine f...",2393,-109,-965,-213,13.905,-0.965,96,"132",19,3797,589,24.197
25,"=","TREY SONGZ","2 Reasons f/T.I.",2065,-14,6,-218,13.535,-0.129,75,"130",25,2118,262,13.967
26,"=","LUMINEERS","Ho Hey",2006,92,475,-37,14.908,0.656,47,"18",26,2006,583,14.908
27,"+1","NICKI MINAJ","Va Va Voom",1932,166,1173,-19,19.737,1.395,14,"93",27,1932,1200,19.737
28,"-1","RITA ORA","R.I.P. f/Tinie Tempa...",1868,29,83,-44,8.202,0.019,61,"136",26,1868,352,8.368
29,"=","THE SCRIPT","Hall Of Fame f/will....",1807,53,382,-33,8.418,0.236,47,"29",28,1807,468,8.418
30,"=","SWEDISH HOUSE MAFIA","Don't You Worry Chil...",1761,62,305,-97,13.726,0.525,54,"84",29,1761,416,13.726
31,"+2","PITBULL","Don't Stop The Party",1706,95,421,-10,12.405,0.538,26,"139",31,1706,457,12.405
32,"-1","ELLIE GOULDING","Anything Could Happe...",1657,-13,197,-184,9.769,0.238,40,"70",28,1670,455,9.769
33,"-1","BRIDGIT MENDLER","Ready Or Not",1636,18,241,-63,10.874,-0.003,60,"94",30,1636,304,10.877
34,"=","CHER LLOYD","Oath f/Becky G",1406,19,217,-38,10.227,0.187,26,"137",34,1406,343,10.227
35,"=","NICKI MINAJ","Pound The Alarm",1299,-33,-678,19,10.095,0.064,109,"150",11,6583,1036,45.522
36,"+1","JUSTIN BIEBER","Beauty And A Beat f/...",1268,86,614,-58,11.56,0.813,15,"50",36,1268,672,11.56
37,"-1","CHRIS WALLACE","Remember When (Push ...",1217,11,91,-20,4.432,0.069,82,"--",34,1217,122,4.432
38,"=","MEGAN & LIZ","Bad For Me",1143,-7,136,-74,3.72,0.042,54,"--",37,1150,313,3.734
39,"=","IMAGINE DRAGONS","It's Time",1067,22,116,-20,6.381,0.119,40,"36",39,1067,230,6.381
40,"+1","ADELE","Skyfall",987,-2,-39,-31,4.246,-0.078,28,"33",34,1211,1151,12.23
41,"-1","LINKIN PARK","Burn It Down",918,-84,-848,20,4.63,-0.331,149,"164",23,2714,475,12.585
42,"=","CARLY RAE JEPSEN","This Kiss",904,7,171,-33,3.386,0.079,21,"245",42,904,234,3.386
43,"=","BOYS LIKE GIRLS","Be Your Everything",824,4,17,7,2.678,-0.038,40,"--",42,824,199,2.751
44,"=","KELLY CLARKSON","Catch My Breath",786,71,554,1,3.191,0.32,7,"147",44,786,568,3.191
45,"=","THE WANTED","I Found You",633,6,17,-25,3.146,0.021,21,"--",44,633,173,3.187
46,"=","HUNTER HAYES","Wanted",619,27,174,-2,3.874,0.1,19,"9",45,619,181,3.874
47,"=","PINK","Try",613,75,355,28,4.588,0.454,5,"111",47,613,355,4.588
48,"=","MIGUEL","Adorn",508,25,165,-4,3.225,0.299,19,"104",47,508,169,3.225
49,"=","THE READY SET","Give Me Your Hand",468,25,279,-29,1.196,0.069,5,"--",49,468,324,1.196
50,"=","ALICIA KEYS","Girl On Fire",444,20,135,-15,4.303,0.047,10,"13",49,444,186,4.303
