"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"34",34,"+1","FALL OUT BOY","Alone Together",1506,14,216,-28,6.004,0.064,51,"205",34,1506,326,6.039
"35",35,"-2","BONNIE MCKEE","American Girl",1455,-150,-914,13,5.88,-0.469,94,"114",23,3167,740,15.059
"36",36,"=","ICONA POP","All Night",1365,31,228,1,7.461,0.235,52,"194",36,1365,231,7.461
"37",37,"=","MACKLEMORE & RYAN...","White Walls f/ScH...",1015,0,112,-39,4.218,0.032,25,"89",37,1015,291,4.218
"38",38,"+3","ZEDD","Stay The Night f/...",876,76,345,42,9.021,0.545,10,"92",38,876,345,9.021
"39",39,"-1","SARA BAREILLES","Brave",875,12,183,-11,4.492,0.02,38,"49",38,875,194,4.492
"40",40,"+4","EMELI SANDE","My Kind Of Love",834,95,289,88,2.1,0.354,10,"380",40,834,289,2.1
"41",41,"-2","PASSENGER","Let Her Go",834,21,223,-24,4.549,-0.007,10,"20",39,834,339,4.556
"42",42,"+3","THE WANTED","We Own The Night",783,47,111,51,1.688,0.043,45,"--",42,783,193,2.897
"43",43,"-1","NEW POLITICS","Harlem",771,12,147,3,3.013,-0.005,34,"260",42,771,147,3.018
"44",44,"-1","CHER LLOYD","I Wish f/T.I.",764,21,144,-8,1.834,0.072,10,"275",43,764,293,1.834
"45",45,"-5","ONE DIRECTION","Best Song Ever",760,-48,-1015,201,4.454,-0.271,81,"96",16,5307,1660,25.473
"46",46,"+2","ENRIQUE IGLESIAS","Heart Attack",749,72,564,16,5.443,0.283,3,"41",46,749,564,5.443
"47",47,"-1","CHRIS BROWN","Love More f/Nicki...",748,24,146,21,2.581,0.14,16,"78",44,748,161,2.581
"48",48,"-1","JOHN NEWMAN","Love Me Again",696,14,184,-18,3.061,0.069,5,"188",47,696,205,3.061
"49",49,"=","CHRIS WALLACE","Keep Me Crazy",649,16,46,4,1.126,0.015,37,"--",45,649,111,1.137
"50",50,"=","ELLIE GOULDING","Burn",612,60,404,37,4.567,0.431,3,"67",50,612,404,4.567
