"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","KELLY CLARKSON Stronger (What Doesn't Ki...",13294,-30,-198,-47,94.575,-0.724,81,"10",1,13549,2321,99.332
"2",2,"=","DAVID GUETTA Turn Me On f/Nicki Minaj",12401,-51,-110,-193,91.398,0.069,109,"26",2,12506,1674,92.019
"3",3,"=","WANTED Glad You Came",12023,220,1301,31,84.892,1.096,81,"7",3,12023,1330,84.892
"4",4,"=","GYM CLASS HEROES Ass Back Home",10934,-9,327,-142,70.642,-0.13,126,"34",4,10943,1379,73.574
"5",5,"=","ADELE Set Fire To The Rain",10116,-320,-1688,-258,75.594,-1.799,125,"21",1,13928,2301,95.946
"6",6,"+1","FUN. We Are Young f/Janelle Monae",9972,311,2364,-121,82.895,2.575,36,"2",6,9972,2738,82.895
"7",7,"-1","KATY PERRY Part Of Me",9895,106,692,-34,67.77,0.671,45,"12",6,9895,3625,67.77
"8",8,"+1","DRAKE Take Care f/Rihanna",7227,-18,254,-80,55.976,0.234,82,"22",8,7245,1220,56.44
"9",9,"-1","JESSIE J Domino",7219,-72,-1214,148,50.854,-1.265,195,"45",2,12024,1524,67.403
"10",10,"=","PITBULL F/CHRIS BROWN International Love",7064,-167,-1276,-122,49.235,-2.045,147,"32",5,9155,1086,62.67
"11",11,"+2","CALVIN HARRIS Feel So Close",6689,80,419,-24,48.038,0.111,49,"14",11,6689,1329,48.038
"12",12,"-1","FLO RIDA Good Feeling",6669,-145,-698,-99,53.651,-1.469,186,"39",1,13154,1657,85.747
"13",13,"-1","WIZ KHALIFA/SNOOP DOGG Young, Wild & Fre...",6527,-188,-616,-222,42.434,-1.056,126,"20",10,7182,1174,48.863
"14",14,"=","RIHANNA We Found Love f/Calvin Harris",6332,-72,-300,-22,55,-0.351,186,"60",1,14238,2184,95.593
"15",15,"=","FLO RIDA Wild Ones f/Sia",6297,146,1002,-46,45.575,0.809,54,"4",15,6297,1182,45.575
"16",16,"=","NICKI MINAJ Starships",5976,49,433,-62,42.058,0.19,44,"8/54",16,5976,1834,42.058
"17",17,"=","OUTASIGHT Tonight Is The Night",5851,-2,-108,-9,35.69,-0.295,149,"51",13,6035,572,36.649
"18",18,"=","ONE DIRECTION What Makes You Beautiful",5463,123,1319,-118,33.432,0.878,29,"6",18,5463,1579,33.432
"19",19,"=","CHRIS BROWN Turn Up The Music",4737,-116,-138,-174,30.866,-0.903,57,"28",18,4894,987,33.507
"20",20,"=","KARMIN Broken Hearted",4319,64,411,-34,24.467,0.127,39,"16",19,4319,936,24.467
"21",21,"=","TRAIN Drive By",3851,36,252,-14,21.215,0.129,74,"11",20,3851,527,21.215
"22",22,"=","B.O.B So Good",3434,50,732,-106,23.628,0.061,26,"13",22,3434,1013,23.628
"23",23,"=","ADELE Rumour Has It",3302,166,1195,36,17.305,0.831,25,"35",23,3302,1195,17.305
"24",24,"=","GOTYE Somebody That I Used To Know",2901,172,867,36,22.574,1.68,28,"3",24,2901,867,22.574
"25",25,"=","RIHANNA Talk That Talk f/Jay Z",2164,23,253,-38,12.172,-0.395,51,"48",25,2164,339,12.882
"26",26,"=","CHRISTINA PERRI A Thousand Years",1925,-42,-119,-46,9.27,-0.087,84,"37",23,2055,280,9.423
"27",27,"+6","JUSTIN BIEBER Boyfriend",1893,621,1893,621,16.375,5.086,3,"1",27,1893,1893,16.375
"28",28,"-1","CARLY RAE JEPSEN Call Me Maybe",1851,184,823,126,11.636,1.152,18,"5",27,1851,823,11.636
