"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
21,"=","TAYLOR SWIFT Eyes Open",3904,26,73,8,22.091,-0.056,32,"15",20,3925,1442,22.308
22,"+1","PITBULL Back In Time",2744,113,457,62,15.808,0.727,28,"35",22,2744,916,15.808
23,"-1","WIZ KHALIFA/SNOOP DOGG Young, Wild & Fre...",2601,-53,-675,71,17.132,-0.296,154,"42",10,7182,1174,48.863
24,"=","ELLIE GOULDING Lights",2300,76,226,69,14.355,0.637,76,"43",24,2300,431,14.355
25,"=","DRAKE The Motto f/Lil Wayne",2016,18,150,-17,18.699,0.057,67,"33",25,2016,321,18.699
26,"=","DEMI LOVATO Give Your Heart A Break",1971,32,281,-9,13.959,0.331,57,"64",26,1971,362,13.959
27,"=","HAVANA BROWN We Run The Night f/Pitbull",1627,-1,44,-38,12.192,-0.156,74,"133",27,1635,237,12.398
28,"=","K'NAAN F/NELLY FURTADO Is Anybody Out Th...",1598,-24,-120,-1,7.67,-0.293,53,"--",27,1740,461,9.538
29,"=","CHRIS BROWN Turn Up The Music",1539,-66,-744,78,13.438,-0.407,85,"75",17,4894,987,33.507
30,"=","NEON HITCH F U Betta",1459,42,189,40,4.525,0.126,53,"590",30,1459,215,4.525
31,"=","CHRIS RENE Young Homie",1430,21,196,-5,5.542,0.169,46,"132",31,1430,213,5.542
32,"+1","RIHANNA Where Have You Been",1184,113,764,36,11.094,0.687,11,"140",32,1184,764,11.094
33,"-1","DAVID GUETTA Titanium f/Sia",1167,65,434,-3,7.402,0.479,18,"62",32,1167,497,7.402
34,"=","RIHANNA Talk That Talk f/Jay Z",1027,-18,-214,27,7.14,0.008,79,"103",24,2226,339,12.882
35,"=","HOT CHELLE RAE Honestly",955,13,98,1,3.742,0.049,25,"258",34,955,284,3.742
36,"=","USHER Climax",724,-35,-145,-8,2.499,-0.099,39,"32",34,905,348,3.895
37,"=","CHRISTINA PERRI A Thousand Years",633,-36,-245,-13,2.924,-0.146,112,"60",23,2055,280,9.423
38,"=","NEON TREES Everybody Talks",546,36,201,12,1.776,0.14,17,"--",38,546,201,1.776
39,"+1","SEAN PAUL She Doesn't Mind",485,-24,-75,-23,1.87,-0.013,46,"245",38,560,158,2.09
40,"-1","WALLPAPER F**king Best Song Everrr",453,-57,-404,-24,1.46,-0.199,41,"--",34,908,262,3.847
41,"=","RIHANNA Birthday Cake",449,-4,-12,-1,1.704,-0.007,25,"46",40,479,116,1.742
42,"=","MADONNA Girl Gone Wild",420,-24,-116,-23,0.875,-0.03,25,"697",39,537,245,1.342
43,"+1","JASON MRAZ I Won't Give Up",411,37,140,29,1.594,0.127,11,"--",43,411,140,1.594
44,"-1","KIRKO BANGZ Drank In My Cup",406,12,11,17,2.713,-0.052,23,"70",42,406,184,3.45
45,"=","COLDPLAY Paradise",350,43,125,36,1.996,0.338,36,"69",38,892,255,2.679
46,"+2","GROUPLOVE Tongue Tied",286,52,103,52,0.556,0.11,2,"174",46,286,103,0.556
47,"-1","NICKI MINAJ Right By My Side f/Chris Bro...",264,4,27,15,1.013,0.003,11,"139",46,264,92,1.019
48,"-1","THE CAB La La",243,7,6,10,0.331,0.028,20,"718",46,243,82,0.356
49,"+1","SELENA GOMEZ & THE SCENE Hit The Lights",222,4,38,-6,0.674,0.021,2,"413",49,222,44,0.674
50,"-1","T-PAIN Turn All The Lights On f/Ne-Yo",217,-12,-4,-9,0.791,0.004,15,"610",49,229,62,0.791
