"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","KATY PERRY","Roar",16630,"-138",-517,"-147",111.533,"-1.024",68,"3",1,17176,6098,117.145
"2",2,"=","LORDE","Royals",16314,"+19",1050,"-249",107.88,"+0.801",67,"2",2,16314,2817,107.88
"3",3,"=","AVICII","Wake Me Up",16092,"+60",441,"-33",107.922,"+0.532",83,"4",2,16092,2103,107.922
"4",4,"+1","MILEY CYRUS","Wrecking Ball",11750,"+249",1824,"-63",82.385,"+1.527",37,"5",4,11750,2954,82.385
"5",5,"-1","JAY Z","Holy Grail f/Just...",11599,"-33",-91,"-24",75.723,"+0.404",106,"17",4,11700,2095,78.442
"6",6,"+1","LADY GAGA","Applause",11361,"+58",349,"+24",76.827,"-0.287",67,"11",6,11361,3922,77.477
"7",7,"-1","LANA DEL REY","Summertime Sadnes...",11205,"-285",-1935,"-86",68.123,"-1.831",107,"34/53",2,13737,1923,88.403
"8",8,"=","DRAKE","Hold On We're Goi...",10111,"+48",218,"+14",65.728,"+0.258",68,"6",7,10111,1610,65.728
"9",9,"+1","PARAMORE","Still Into You",7667,"+36",183,"-25",44.641,"-0.496",162,"29",9,7667,961,46.958
"10",10,"+1","SELENA GOMEZ","Slow Down",7561,"+100",727,"-39",43.865,"+0.187",61,"33",10,7561,1167,43.865
"11",11,"-2","CAPITAL CITIES","Safe And Sound",7495,"-250",-1914,"+90",53.616,"-1.077",180,"14",2,13601,1309,86.941
"12",12,"=","BRUNO MARS","Gorilla",6571,"+47",167,"+1",38.653,"+0.017",39,"22",12,6571,1872,38.774
"13",13,"=","ROBIN THICKE","Give It 2 U f/Ken...",6318,"-21",179,"-52",33.68,"+0.015",75,"59",13,6339,1340,33.892
"14",14,"=","TAYLOR SWIFT","Everything Has .....",5685,"+17",282,"+44",31.032,"-0.308",96,"48",14,5685,990,31.815
"15",15,"=","BRITNEY SPEARS","Work Bitch",5602,"+74",308,"+28",31.422,"-0.282",33,"24",15,5602,3487,31.994
"16",16,"=","JUSTIN TIMBERLAKE","TKO",4949,"+70",934,"-119",29.172,"+0.273",24,"72",16,4949,1724,29.172
"17",17,"+1","IMAGINE DRAGONS","Demons",4272,"+184",1068,"+53",25.466,"+1.280",47,"12",17,4272,1068,25.466
"18",18,"-1","TEGAN & SARA","Closer",4205,"+64",333,"+10",20.95,"+0.479",124,"109",17,4205,570,20.95
"19",19,"=","AWOLNATION","Sail",3996,"-23",-55,"+5",18.593,"+0.028",148,"32",17,4079,550,18.593
"20",20,"=","JASON DERULO","Marry Me",3697,"+37",657,"-114",18.505,"+0.177",34,"25",20,3697,856,18.505
"21",21,"=","EMINEM","Berzerk",3216,"-259",-970,"-238",12.793,"-1.034",52,"13",18,4302,1757,19.955
"22",22,"=","MACKLEMORE & RYAN...","Same Love f/Mary ...",3019,"-82",-1223,"+198",22.118,"-0.880",147,"89",5,11178,1815,71.324
"23",23,"=","PINK","True Love f/Lily ...",2880,"-109",-269,"-152",12.091,"-0.447",89,"94",22,3177,503,13.47
"24",24,"=","NEIGHBOURHOOD","Sweater Weather",2644,"+95",367,"+84",9.889,"+0.466",111,"46",24,2644,367,9.889
"25",25,"=","RIHANNA","What Now",2559,"+66",585,"-16",10.305,"+0.243",27,"135",25,2559,821,10.305
"26",26,"+1","TRAVIE MCCOY","Rough Water f/Jas...",2261,"+37",338,"-21",14.184,"+0.167",25,"79",26,2261,705,14.184
"27",27,"-1","FIFTH HARMONY","Miss Movin' On",2175,"-92",-147,"-94",10.687,"-0.414",101,"97",25,2347,324,11.589
"28",28,"+1","J. COLE","Crooked Smile f/T...",2092,"+30",264,"-4",10.904,"+0.300",60,"141",28,2092,332,10.904
"29",29,"-1","MILEY CYRUS","We Can't Stop",2066,"-23",-234,"+16",13.683,"-0.265",135,"23",9,9405,1276,55.184
"30",30,"+1","ZEDD","Stay The Night f/...",1830,"+102",773,"+4",14.057,"+0.744",19,"64",30,1830,773,14.057
"31",31,"-1","KREWELLA","Live For The Nigh...",1617,"-141",-428,"-131",7.864,"-0.356",88,"293",28,2083,288,10.333
"32",32,"=","ARMIN VAN BUUREN","This Is What It F...",1603,"-8",35,"+1",12.592,"-0.322",85,"128",31,1615,249,13.444
"33",33,"=","FALL OUT BOY","Alone Together",1511,"+10",13,"+35",6.737,"-0.070",60,"139",32,1523,326,6.807
"34",34,"=","ICONA POP","All Night",1481,"+16",98,"+5",7.01,"-0.071",61,"172",33,1481,231,7.461
"35",35,"=","MACKLEMORE & RYAN...","White Walls f/ScH...",1274,"+19",207,"-25",5.95,"+0.297",34,"51",35,1274,291,5.95
"36",36,"=","PASSENGER","Let Her Go",1212,"+51",328,"+28",6.209,"+0.287",19,"9",36,1212,339,6.209
"37",37,"=","EMELI SANDE","My Kind Of Love",1163,"+7",175,"-71",3.068,"-0.014",19,"291",37,1163,433,3.112
"38",38,"+1","ONEREPUBLIC","Counting Stars",1155,"+67",575,"-1",7.329,"+0.306",6,"7",38,1155,576,7.329
"39",39,"+1","SARA BAREILLES","Brave",1069,"+14",152,"-5",5.213,"+0.034",47,"35",38,1069,194,5.213
"40",40,"+1","ENRIQUE IGLESIAS","Heart Attack",1068,"+51",239,"+18",7.023,"+0.207",12,"61",39,1068,564,7.023
"41",41,"-3","PHILLIP PHILLIPS","Gone, Gone, Gone",1044,"-52",-637,"+110",7.806,"-0.327",143,"73",19,4407,462,24.14
"42",42,"=","ELLIE GOULDING","Burn",1024,"+84",342,"+54",5.703,"+0.326",12,"47",42,1024,407,5.703
"43",43,"=","CHRIS BROWN","Love More f/Nicki...",933,"+33",155,"+12",5.03,"+0.183",25,"60",42,933,161,5.03
"44",44,"+2","THE WANTED","We Own The Night",878,"+48",83,"+55",1.878,"+0.146",54,"--",41,878,193,2.897
"45",45,"-1","JOHN NEWMAN","Love Me Again",860,"+5",112,"-16",4.084,"+0.025",14,"--",43,860,205,4.131
"46",46,"-1","CHER LLOYD","I Wish f/T.I.",846,"+5",75,"-1",2.057,"-0.008",19,"228",43,846,293,2.103
"47",47,"+1","PITBULL","Timber f/Ke$ha",833,"+112",588,"+38",9.268,"+0.756",4,"21",47,833,588,9.268
"48",48,"-1","NEW POLITICS","Harlem",737,"+10",-48,"+18",3.063,"+0.081",43,"161",42,798,159,3.157
"49",49,"=","CHRIS WALLACE","Keep Me Crazy",657,"+1",8,"+1",1.144,"+0.014",46,"--",45,660,111,1.144
"50",50,"--","ZENDAYA","Replay",564,"--",301,"--",2.592,"--",1,"68",50,564,301,2.592
