"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","RIHANNA We Found Love f/Calvin Harris",13677,-41,-300,-42,91.777,-0.149,114,"8",1,14238,2184,95.593
2,"=","BRUNO MARS It Will Rain",13609,70,303,63,85.947,-0.147,106,"10",2,13609,2024,86.477
3,"=","KATY PERRY The One That Got Away",13374,8,181,-50,80.335,-0.095,102,"13",2,13387,1631,80.623
4,"=","FLO RIDA Good Feeling",12501,179,1287,64,82.741,1.396,114,"3",4,12501,1657,82.741
5,"=","LMFAO Sexy And I Know It",9270,-164,-865,-39,60.438,-0.431,143,"5",2,12000,1530,74.768
6,"+1","ADELE Set Fire To The Rain",8999,300,1990,55,59.29,1.829,53,"1",6,8999,2301,59.29
7,"-1","SELENA GOMEZ & THE SCENE Love You Like A...",8976,185,1071,187,46.726,0.948,147,"29",6,8976,1208,46.726
8,"=","DAVID GUETTA Without You f/Usher",8352,-162,-980,-74,51.139,-0.914,143,"33",1,13428,1586,84.476
9,"=","JESSIE J Domino",7460,256,1487,187,44.315,1.369,123,"9",9,7460,1487,44.315
10,"=","GYM CLASS HEROES Stereo Hearts f/Adam Le...",6922,-132,-669,7,42.107,-0.954,202,"22",1,13951,1685,86.013
11,"+1","GAVIN DEGRAW Not Over You",5740,47,298,60,29.201,0.293,145,"16",11,5740,547,29.201
12,"-1","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",5699,-96,-651,-39,36.371,-0.473,192,"18",1,14127,1893,93.336
13,"=","J. COLE Workout",5421,48,315,38,34.202,0.18,85,"25",13,5421,659,34.202
14,"=","COBRA STARSHIP You Make Me Feel... f/Sab...",4987,-121,-661,-25,31.322,-0.575,217,"45",4,11548,1097,70.438
15,"=","JAY Z & KANYE WEST N***** In Paris",4672,98,432,88,34.566,0.703,72,"11",15,4672,785,34.566
16,"+1","DAVID GUETTA Turn Me On f/Nicki Minaj",4655,179,1281,4,29.775,0.97,37,"2",16,4655,1674,29.775
