"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","EMINEM","The Monster f/Rih...",15445,183,2269,-190,111.215,1.975,44,"4/48",1,15445,2904,111.215
"2",2,"=","IMAGINE DRAGONS","Demons",14490,61,362,-54,95.597,0.264,102,"11",1,14490,1982,95.597
"3",3,"=","ONEREPUBLIC","Counting Stars",14156,252,1981,-58,100.542,1.352,61,"6",3,14156,2609,100.542
"4",4,"=","AVICII","Wake Me Up",11855,-138,-687,-19,94.479,-1.237,138,"18",1,17010,2103,116.977
"5",5,"=","PITBULL","Timber f/Ke$ha",11419,323,1664,135,75.717,2.161,59,"3",5,11419,1716,75.717
"6",6,"=","MILEY CYRUS","Wrecking Ball",10772,-224,-1938,87,67.989,-1.72,92,"26",1,15459,2954,107.57
"7",7,"=","LORDE","Royals",9311,-190,-1793,117,62.542,-1.891,122,"10",1,16495,2817,112.509
"8",8,"=","KATY PERRY","Unconditionally",8931,-50,57,-63,50.03,-0.511,54,"29",8,8987,3384,51.293
"9",9,"=","ZEDD","Stay The Night f/...",8800,86,507,36,59.062,0.865,74,"45",9,8800,1238,59.062
"10",10,"=","DRAKE","Hold On We're Goi...",7664,-215,-2495,110,48.289,-1.12,123,"38",4,11961,1610,74.25
"11",11,"+2","LADY GAGA","Do What U Want f/...",7286,117,625,1,45.058,0.532,44,"27",11,7286,1408,45.058
"12",12,"=","NEIGHBOURHOOD","Sweater Weather",7267,65,511,-2,39.436,0.671,166,"17",12,7267,869,39.436
"13",13,"-2","SELENA GOMEZ","Slow Down",7016,-399,-2214,-215,36.167,-1.881,116,"90",7,9868,1167,57.795
"14",14,"+1","ONE DIRECTION","Story Of My Life",6362,161,1028,44,36.344,0.896,43,"7",14,6362,1292,36.344
"15",15,"+1","PASSENGER","Let Her Go",6295,143,782,80,36.313,0.489,74,"8",15,6295,1223,36.313
"16",16,"-2","LADY GAGA","Applause",6198,-212,-1441,-133,48.005,-1.131,122,"43",4,12273,3922,81.876
"17",17,"+1","ELLIE GOULDING","Burn",6176,242,1451,73,48.584,1.777,67,"13",17,6176,1451,48.584
