"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","RIHANNA We Found Love f/Calvin Harris",14066,"+5",125,"-33",94.63,"-0.078",78,"2",1,14074,2184,94.774
"2",2,"=","LMFAO Sexy And I Know It",11870,"-3",21,"-54",74.076,"-0.159",107,"1",2,12000,1530,74.768
"3",3,"=","DAVID GUETTA Without You f/Usher",11692,"-179",-1454,"-117",69.575,"-0.740",107,"14",1,13428,1586,84.476
"4",4,"+1","BRUNO MARS It Will Rain",11074,"+336",2024,"+202",64.719,"+1.346",70,"4",4,11074,2024,64.719
"5",5,"-1","KATY PERRY The One That Got Away",11014,"+185",1432,"+7",68.795,"+0.985",66,"5",4,11014,1631,68.795
"6",6,"=","GYM CLASS HEROES Stereo Hearts f/Adam Le...",9763,"-219",-1288,"-244",64.838,"-0.914",166,"17",1,13951,1685,86.013
"7",7,"=","FLO RIDA Good Feeling",9247,"+66",788,"-50",59.958,"+0.619",78,"3",7,9247,1207,59.958
"8",8,"=","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",7987,"-217",-1158,"-139",50.929,"-1.205",156,"11",1,14127,1893,93.336
"9",9,"=","ADELE Someone Like You",7520,"-87",-929,"+95",55.082,"+0.083",127,"7",2,13563,2614,91.686
"10",10,"=","COBRA STARSHIP You Make Me Feel... f/Sab...",6873,"-167",-1344,"+36",44.648,"-1.501",181,"34",4,11548,1097,70.438
"11",11,"=","KELLY CLARKSON Mr. Know It All",6385,"+10",72,"-14",34.078,"+0.087",99,"31",11,6385,1093,34.137
"12",12,"=","SELENA GOMEZ & THE SCENE Love You Like A...",6007,"+166",1045,"+37",31.179,"+0.929",111,"35",12,6007,1045,31.179
"13",13,"=","T-PAIN 5 O'clock f/Wiz Khalifa",5933,"+141",502,"+134",32.349,"+0.739",65,"10",12,5933,1264,32.349
"14",14,"=","LADY GAGA Marry The Night",5009,"+103",537,"+4",27.861,"+0.668",33,"32",14,5009,1570,27.861
"15",15,"=","DEV In The Dark",4698,"-52",-576,"+177",36.658,"-0.138",136,"77",8,8037,1224,51.486
"16",16,"+1","GAVIN DEGRAW Not Over You",4233,"+48",394,"-42",20.011,"+0.174",109,"24",16,4233,545,20.011
"17",17,"+2","DRAKE Headlines",3942,"+76",483,"+61",26.866,"+0.041",57,"25",17,3942,754,26.866
"18",18,"+3","JESSIE J Domino",3893,"+74",452,"-25",21.655,"+0.529",87,"27",18,3893,600,21.655
"19",19,"+1","RIHANNA You Da One",3799,"-30",213,"-314",21.66,"-0.191",31,"22",19,3829,3394,36.963
"20",20,"-2","NICKI MINAJ Fly f/Rihanna",3796,"-228",-1023,"-223",20.337,"-1.114",85,"53",15,4998,987,27.303
"21",21,"+1","JASON DERULO It Girl",3485,"-114",-1175,"+146",15.473,"-0.422",116,"38",10,6647,1048,29.647
"22",22,"+1","J. COLE Workout",3342,"+121",532,"+27",26.997,"+0.824",49,"21",22,3342,631,26.997
"23",23,"+1","BREATHE CAROLINA Blackout",3180,"+72",371,"-2",17.43,"+0.366",109,"47",23,3180,498,17.43
"24",24,"+1","HOT CHELLE RAE I Like It Like That f/New...",2973,"+37",298,"+5",13.03,"+0.045",73,"29",24,2973,407,13.03
"25",25,"+2","JAY Z & KANYE WEST N***** In Paris",2659,"+186",613,"+142",16.039,"+1.349",36,"6",25,2659,613,16.039
"26",26,"=","LADY ANTEBELLUM Just A Kiss",2636,"-19",-111,"-31",12.751,"+0.068",82,"41",23,2755,525,13.059
"27",27,"+1","ADELE Set Fire To The Rain",2578,"+144",944,"+23",16.617,"+0.952",17,"13",27,2578,953,16.617
"28",28,"+1","FRAY Heartbeat",2355,"-15",-19,"-117",11.754,"-0.166",46,"104",27,2382,677,12.101
"29",29,"+1","OUTASIGHT Tonight Is The Night",2350,"+96",291,"+83",12.701,"+0.757",41,"56",29,2350,500,12.701
"30",30,"+1","ALEXANDRA STAN Mr. Saxobeat",1923,"-27",-170,"-28",17.539,"-0.328",141,"115",18,4585,673,38.816
"31",31,"+1","PITBULL F/CHRIS BROWN International Love",1890,"+78",306,"+47",14.812,"+0.833",39,"30",31,1890,418,14.812
"32",32,"+2","AVRIL LAVIGNE Wish You Were Here",1780,"+23",102,"+13",6.747,"+0.134",36,"76",32,1780,503,6.747
"33",33,"=","LADY GAGA You And I",1687,"-81",-608,"-47",7.969,"-0.390",125,"54",7,7824,1553,44.474
"34",34,"+1","GYM CLASS HEROES Ass Back Home",1239,"+16",300,"-69",8.839,"+0.289",18,"294",34,1239,385,8.839
"35",35,"+1","TIMBALAND Pass At Me f/Pitbull",1121,"+10",77,"-27",7.258,"+0.013",29,"309",35,1142,319,7.395
"36",36,"+1","KARMIN Crash Your Party",1041,"-22",56,"-68",4.878,"-0.103",29,"467",36,1073,234,5.128
"37",37,"+2","WE THE KINGS Say You Like Me",1003,"+10",29,"-4",2.453,"+0.076",84,"562",37,1003,320,2.453
"38",38,"=","TAIO CRUZ Hangover f/Flo Rida",988,"-14",-37,"-20",3.37,"-0.075",45,"268",35,1035,194,3.767
"39",39,"+1","BIG TIME RUSH Music Sounds Better With U",903,"+24",186,"+6",3.025,"+0.115",15,"724",39,903,221,3.025
"40",40,"+2","JOJO Disaster",857,"+20",67,"+15",1.823,"+0.084",29,"768",40,857,197,1.823
"41",41,"+2","COLBIE CAILLAT Brighter Than The Sun",824,"-6",54,"-26",2.228,"-0.006",36,"79",41,832,119,2.234
"42",42,"+2","WIZ KHALIFA/SNOOP DOGG Young, Wild & Fre...",810,"+42",154,"+35",3.656,"+0.154",18,"15",42,810,194,3.656
"43",43,"+3","COLDPLAY Princess Of China",626,"+20",76,"-4",3.191,"-0.039",16,"232",43,642,149,3.487
"44",44,"+4","BIG SEAN Dance (A$$)",584,"+25",106,"+5",2.876,"+0.131",8,"19",44,584,139,2.876
"45",45,"+2","THE CAB Bad",583,"-5",-36,"-4",1.197,"-0.046",55,"698",45,655,106,1.379
"46",46,"+3","DAUGHTRY Crawling Back To You",556,"+1",3,"+2",1.777,"-0.027",45,"258",46,573,134,1.859
"47",47,"+3","WILL.I.AM T.H.E (The Hardest Ever)",529,"+39",204,"+14",1.435,"-0.010",4,"240",47,529,204,1.445
"48",48,"--","DAVID GUETTA Turn Me On f/Nicki Minaj",451,"--",311,"--",3.131,"--",1,"87",48,451,311,3.131
"49",49,"--","FREESOL Fascinated",377,"--",1,"--",0.526,"--",5,"--",49,383,96,0.612
"50",50,"--","TINIE TEMPAH Pass Out",354,"--",8,"--",0.495,"--",1,"--",50,354,8,0.495
