"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","BRUNO MARS","When I Was Your M...",15093,122,1566,-196,98.929,1.057,72,"4",1,15093,2737,98.929
2,"=","MAROON 5","Daylight",14474,-90,175,-99,86.373,-0.588,125,"22",1,14639,1641,96.697
3,"=","MACKLEMORE & RYAN...","Thrift Shop f/Wan...",14254,-89,-609,21,91.177,-0.976,130,"8/14",1,15012,2020,109.652
4,"=","JUSTIN TIMBERLAKE","Suit & Tie f/JAY ...",12075,44,497,-62,71.267,0.668,73,"5",4,12075,6457,72.032
5,"=","CALVIN HARRIS","Sweet Nothing f/F...",11589,-37,9,21,77.794,-0.656,133,"41",4,11639,1126,84.444
6,"=","RIHANNA","Stay f/Mikky Ekko",11027,229,1349,78,78.082,1.038,60,"6",6,11027,1617,78.082
7,"=","TAYLOR SWIFT","I Knew You Were T...",10145,-104,-1368,130,78.526,-0.535,129,"28",1,16073,2452,126.481
8,"=","SWEDISH HOUSE MAF...","Don't You Worry C...",9495,-190,-1503,124,59.341,-1.299,200,"51",1,14704,1905,116.982
9,"=","PITBULL","Feel This Moment",9143,169,889,79,60.261,1.66,81,"7",9,9143,1516,60.261
10,"=","WILL.I.AM & BRITN...","Scream And Shout",8240,-233,-2127,189,53.712,-1.868,123,"26",3,13157,2182,99.406
11,"=","IMAGINE DRAGONS","It's Time",8216,-30,-33,-52,46.886,0.226,186,"39",10,8287,983,50.249
12,"=","OLLY MURS","Troublemaker f/Fl...",6731,49,506,-92,38.361,0.139,101,"24",12,6731,1121,38.361
13,"=","DEMI LOVATO","Heart Attack",6530,96,748,13,38.594,0.463,28,"13",13,6530,2482,38.594
14,"=","PINK","Just Give Me A Re...",6493,202,1477,-32,41.076,1.629,36,"1",14,6493,1553,41.076
15,"=","KREWELLA","Alive",6163,119,1007,12,36.894,0.918,49,"48",15,6163,1007,36.894
16,"=","MUMFORD & SONS","I Will Wait",5895,58,562,-10,36.254,0.544,82,"30",14,5895,747,36.633
