"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","SHAWN MENDES","Stitches",17399,-153,-510,-344,105.614,-0.468,176,"14",1,17999,2130,107.15
2,"=","TAYLOR SWIFT","Wildest Dreams",16485,-274,-1349,-155,102.679,-1.41,79,"20",1,18848,3531,112.715
3,"=","DRAKE","Hotline Bling",14887,187,1486,-149,86.769,1.261,61,"5",3,14887,2377,86.769
4,"=","THE WEEKND","The Hills",13526,-321,-2331,-31,87.434,-1.735,104,"22",2,17451,2705,105.256
5,"+1","ADELE","Hello",13249,640,4592,-43,83.091,4.642,22,"1",5,13249,4705,83.091
6,"-1","JUSTIN BIEBER","What Do You Mean?",12486,-351,-2397,-77,82.96,-0.884,78,"6",1,18691,5900,114.523
7,"=","ELLIE GOULDING","On My Mind",11415,125,735,-110,64.981,1.037,58,"19",6,11415,3457,64.981
8,"+1","SELENA GOMEZ","Same Old Love",10932,165,1299,-136,64.17,0.789,60,"17",8,10932,1774,64.17
9,"-1","ELLE KING","Ex's and Oh's",10924,97,945,-142,63.599,0.053,92,"8",7,10924,1468,63.599
10,"=","ALESSIA CARA","Here",10634,125,742,-111,64.025,0.211,118,"15",8,10634,1451,64.025
11,"=","X AMBASSADORS","Renegades",9337,-215,-490,-308,45.683,-1.07,96,"39",8,9986,1573,48.866
12,"=","MEGHAN TRAINOR","Like I'm Gonna Lose You",8216,154,845,-29,42.419,1.158,138,"11",12,8216,1248,42.419
13,"=","JUSTIN BIEBER","Sorry",8072,219,1526,-19,47.792,1.484,23,"2",13,8072,3902,47.792
14,"=","ONE DIRECTION","Drag Me Down",7395,-352,-2416,-180,39.573,-1.414,106,"23",5,10402,3358,53.211
15,"=","DEMI LOVATO","Confident",7127,64,438,-45,36.078,-0.008,44,"55",15,7127,1761,36.223
16,"+1","ARIANA GRANDE","Focus",6832,185,2323,842,39.193,0.821,15,"28",16,6832,5117,39.193
17,"-1","R. CITY","Locked Away f/Adam Levine",6522,-162,-1322,-56,42.172,-1.133,127,"44",1,17400,2155,103.625
18,"=","SELENA GOMEZ","Good For You f/A$AP Rocky",6078,-84,-1136,42,42.287,-1.333,145,"98",1,18426,4663,107.401
19,"+1","RUDIMENTAL","Lay It All On Me f/Ed Sheeran",5772,-32,362,-217,28.353,-0.196,45,"53",19,5839,1343,28.616
