"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
26,"+1","TRAIN Drive By",1937,"+72",383,"+30",7.962,"+0.254",31,"55",26,1937,500,7.962
27,"+1","JOJO Disaster",1852,"+27",132,"+20",7.094,"+0.072",94,"485",27,1852,318,7.094
28,"-2","BIG SEAN Dance (A$$)",1811,"-80",-257,"-116",11.556,"-0.547",73,"79",26,2066,366,15.151
29,"+4","CHRIS BROWN Turn Up The Music",1592,"+138",824,"+63",10.763,"+0.576",14,"9",29,1592,824,10.763
30,"+1","COLDPLAY Princess Of China",1580,"+79",212,"+45",7.744,"+0.539",81,"37",30,1580,303,7.744
31,"-2","RIHANNA You Da One",1493,"-163",-1210,"+76",10.67,"-0.844",96,"98",17,4573,3394,36.963
32,"=","WE THE KINGS Say You Like Me",1486,"+20",94,"+16",4.492,"+0.112",149,"386",31,1486,320,4.492
33,"+4","KATY PERRY Part Of Me",1366,"+244",1366,"+244",13.245,"+2.206",2,"1",33,1366,1366,13.245
34,"-4","BIG TIME RUSH Music Sounds Better With U",1350,"-168",-679,"-114",4.525,"-0.498",80,"--",26,2083,409,7.699
35,"-1","AVICII Levels (ID)",1242,"+31",224,"+7",9.465,"+0.398",41,"136",34,1242,260,9.465
36,"=","FOSTER THE PEOPLE Don't Stop (Color On T...",1188,"+28",141,"+26",4.016,"+0.039",34,"125",36,1188,295,4.016
37,"-2","COBRA STARSHIP Middle Finger f/Mac Mille...",1175,"-9",50,"-9",4.827,"-0.088",53,"257",34,1184,195,4.915
38,"+1","COLBIE CAILLAT Brighter Than The Sun",1090,"-1",-1,"+0",3.796,"-0.008",101,"105",34,1094,157,3.855
39,"-1","DRAKE Headlines",1071,"-36",-358,"+3",7.662,"-0.427",122,"118",16,4778,754,30.781
40,"=","CHRISTINA PERRI A Thousand Years",1050,"+28",110,"+17",4.473,"+0.082",41,"23",39,1050,187,4.473
41,"=","DEV & ENRIQUE IGLESIAS Naked",1004,"+21",169,"+9",3.147,"-0.075",25,"791",40,1004,318,3.241
42,"=","JASON DERULO Breathing",969,"+60",432,"+11",3.192,"+0.128",11,"543",42,969,432,3.192
43,"=","TYGA Rack City",942,"+34",273,"+16",8.937,"+0.094",19,"13",42,942,287,8.937
44,"+1","FLO RIDA Wild Ones f/Sia",941,"+95",432,"+66",11.962,"+0.841",11,"52",44,941,432,11.962
45,"+1","CALVIN HARRIS Feel So Close",881,"+113",542,"+69",10.121,"+0.706",6,"321",45,881,542,10.121
46,"-2","WILL.I.AM T.H.E (The Hardest Ever)",791,"-58",-556,"-10",2.655,"-0.179",69,"353",30,1534,355,5.769
47,"--","NICKI MINAJ Starships",757,"--",757,"--",8.468,"--",1,"7",47,757,757,8.468
48,"-1","RIHANNA Talk That Talk f/Jay Z",637,"+41",256,"+20",3.685,"+0.026",8,"150",46,637,256,3.888
49,"-1","HAVANA BROWN We Run The Night f/Pitbull",546,"+23",229,"-8",4.044,"+0.053",3,"571",48,546,237,4.044
50,"=","CHILDISH GAMBINO Heartbeat",528,"+23",103,"+25",1.866,"+0.008",24,"251",44,528,103,2.366
