"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","RIHANNA We Found Love f/Calvin Harris",13510,-71,-349,-62,88.661,-0.272,100,"3",1,14238,2184,95.493
2,"+1","KATY PERRY The One That Got Away",12487,0,42,-48,70.534,0.038,88,"7",2,12625,1631,75.028
3,"-1","BRUNO MARS It Will Rain",12463,-27,-187,-99,74.734,-0.43,92,"6",2,12856,2024,78.935
4,"=","LMFAO Sexy And I Know It",10578,-45,-235,15,64.687,-0.27,129,"1",2,12000,1530,74.768
5,"=","FLO RIDA Good Feeling",10191,43,108,35,64.665,-0.049,100,"5",5,10297,1207,67.253
6,"=","DAVID GUETTA Without You f/Usher",9362,4,-179,83,58,-0.136,129,"19",1,13428,1586,84.476
7,"=","GYM CLASS HEROES Stereo Hearts f/Adam Le...",8240,-54,38,-24,55.642,-0.33,188,"12",1,13951,1685,86.013
8,"=","SELENA GOMEZ & THE SCENE Love You Like A...",7291,3,14,-83,36.951,0.126,133,"32",8,7379,1048,37.84
9,"=","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",6589,-23,44,4,40.825,-0.058,178,"14",1,14127,1893,93.336
10,"=","T-PAIN 5 O'clock f/Wiz Khalifa",6076,-46,-282,-50,30.738,-0.328,87,"21",10,6640,1264,34.118
11,"=","COBRA STARSHIP You Make Me Feel... f/Sab...",5946,-13,68,-74,38.893,-0.073,203,"40",4,11548,1097,70.438
12,"=","ADELE Someone Like You",5842,-54,-68,-78,41.66,-0.415,149,"9",2,13563,2614,91.686
13,"=","KELLY CLARKSON Mr. Know It All",5504,-9,-172,91,27.255,-0.132,121,"34",11,6408,1093,34.137
14,"=","ADELE Set Fire To The Rain",5317,55,375,-25,32.572,0.385,39,"2",14,5317,1581,32.774
15,"=","LADY GAGA Marry The Night",5133,-86,-85,-133,27.103,-0.447,55,"38",14,5499,1570,30.701
16,"+1","JESSIE J Domino",5092,67,181,38,29.302,0.407,109,"17",16,5092,769,30.063
17,"-1","GAVIN DEGRAW Not Over You",5043,-13,58,-65,24.04,-0.248,131,"18",15,5190,547,25.648
18,"=","J. COLE Workout",4650,13,61,-89,30.344,0.291,71,"20",18,4740,659,32.034
19,"=","DRAKE Headlines",4574,1,89,-57,29.709,0.013,79,"27",17,4603,754,30.781
20,"=","RIHANNA You Da One",3923,-1,-30,-54,22.553,0.277,53,"25",19,4063,3394,36.963
21,"=","JAY Z & KANYE WEST N***** In Paris",3864,13,108,-23,29.132,-0.065,58,"8",21,3934,785,30.874
22,"=","BREATHE CAROLINA Blackout",3821,0,95,-45,18.098,0.097,131,"46",21,3842,498,20.033
23,"=","HOT CHELLE RAE I Like It Like That f/New...",3537,7,56,-28,15.742,0.148,95,"33",23,3602,535,16.585
24,"=","DEV In The Dark",3527,6,-44,54,26.169,-0.321,158,"113",8,8037,1224,51.486
25,"=","OUTASIGHT Tonight Is The Night",2893,32,-10,6,14.297,0.099,63,"59",25,2952,500,14.791
26,"=","PITBULL F/CHRIS BROWN International Love",2805,48,175,21,18.491,0.228,61,"16",26,2823,507,19.004
27,"+1","GYM CLASS HEROES Ass Back Home",2391,41,205,-31,15.041,-0.038,40,"124",27,2391,514,15.454
28,"-1","FRAY Heartbeat",2338,-20,-6,-57,10.234,-0.068,68,"141",27,2515,677,12.362
29,"=","JASON DERULO It Girl",2233,9,30,42,9.785,-0.02,138,"31",10,6647,1048,29.647
30,"=","DAVID GUETTA Turn Me On f/Nicki Minaj",2033,44,251,-42,13.688,0.391,23,"29",30,2033,730,13.688
31,"=","AVRIL LAVIGNE Wish You Were Here",1800,-23,-70,-61,5.858,-0.083,58,"82",30,1965,503,7.725
32,"+1","ALEXANDRA STAN Mr. Saxobeat",1433,2,119,2,13.825,0.305,163,"111",18,4585,673,38.816
33,"+1","WIZ KHALIFA/SNOOP DOGG Young, Wild & Fre...",1421,15,122,-20,7.27,0.03,40,"11",33,1421,307,7.611
34,"-2","LADY ANTEBELLUM Just A Kiss",1413,-31,-196,-10,5.575,-0.13,104,"43",23,2755,525,13.059
35,"=","NICKI MINAJ Fly f/Rihanna",1252,-38,-183,-7,8.394,-0.206,107,"62",15,4998,987,27.303
36,"=","BIG TIME RUSH Music Sounds Better With U",1186,13,26,-3,3.881,0.106,37,"565",36,1191,221,3.881
37,"=","LADY GAGA You And I",1074,-16,11,-21,5.955,-0.024,147,"53",7,7824,1553,44.474
38,"=","WILL.I.AM T.H.E (The Hardest Ever)",1066,27,62,52,2.99,0.168,26,"60",38,1066,355,2.99
39,"=","WE THE KINGS Say You Like Me",960,-21,-61,-38,2.361,-0.091,106,"414",37,1050,320,2.605
40,"=","JOJO Disaster",947,-12,-44,-19,2.767,-0.03,51,"594",39,1010,197,2.886
41,"=","TIMBALAND Pass At Me f/Pitbull",845,-20,-100,-15,5.761,-0.135,51,"505",35,1142,319,7.395
42,"=","COLDPLAY Princess Of China",836,-13,21,-46,3.943,-0.039,38,"160",42,849,155,3.982
43,"=","KARMIN Crash Your Party",824,-20,-109,-18,3.891,-0.139,51,"--",35,1073,234,5.128
44,"=","BIG SEAN Dance (A$$)",814,6,-2,-14,6.027,0.04,30,"24",43,817,140,6.459
45,"=","COLBIE CAILLAT Brighter Than The Sun",691,-1,27,2,2.357,0.013,58,"78",41,832,119,2.442
46,"=","DAUGHTRY Crawling Back To You",485,-6,4,-2,1.726,0.015,67,"497",46,591,134,2
47,"=","COBRA STARSHIP Middle Finger f/Mac Mille...",478,4,19,-13,1.754,0.023,10,"--",46,491,115,1.826
48,"=","TAIO CRUZ Hangover f/Flo Rida",462,-6,-32,14,1.538,-0.028,67,"279",35,1035,194,3.767
49,"=","MIKE POSNER Looks Like Sex",449,-1,16,-7,2.284,-0.013,13,"561",49,458,166,2.409
50,"=","THE CAB Bad",432,-7,-11,-26,1.035,0.001,74,"830",45,655,106,1.379
