"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","TAYLOR SWIFT","I Knew You Were T...",16073,"+59",157,"-7",126.481,"+0.440",84,"11",1,16073,2452,126.481
"2",2,"=","SWEDISH HOUSE MAF...","Don't You Worry C...",13728,"+125",699,"-135",106.503,"+1.352",155,"16",2,13728,1905,106.503
"3",3,"=","WILL.I.AM & BRITN...","Scream And Shout",12198,"+152",977,"-32",96.343,"+1.742",78,"9",3,12198,2182,96.343
"4",4,"=","JUSTIN BIEBER","Beauty And A Beat...",11199,"-238",-1280,"-170",79.297,"-1.157",116,"39",2,12731,1998,87.772
"5",5,"=","BRUNO MARS","Locked Out Of Hea...",11064,"-102",-864,"+164",89.708,"-0.860",133,"8",1,15928,2790,124.488
"6",6,"+1","MACKLEMORE & RYAN...","Thrift Shop f/Wan...",10472,"+265",2001,"+45",83.181,"+0.746",85,"2",6,10472,2001,83.181
"7",7,"-1","LUMINEERS","Ho Hey",10055,"-161",-951,"+79",78.869,"-0.827",148,"1",2,13545,1921,101.636
"8",8,"=","PINK","Try",9453,"-76",-456,"-131",62.325,"-0.350",106,"18",6,9909,1515,66.33
"9",9,"=","MAROON 5","Daylight",9148,"+176",1209,"+31",66.489,"+1.159",80,"5",9,9148,1209,66.489
"10",10,"=","CALVIN HARRIS","Sweet Nothing f/F...",8025,"+134",835,"-18",68.356,"+0.443",88,"29",10,8025,903,68.356
"11",11,"=","KE$HA","C'mon",7554,"+105",608,"+32",52.574,"+0.876",57,"45",11,7554,1547,52.574
"12",12,"=","ALICIA KEYS","Girl On Fire",7220,"-64",-440,"-86",44.758,"-0.763",111,"14/85",9,7658,1171,50.899
"13",13,"=","JUSTIN TIMBERLAKE","Suit & Tie f/JAY ...",6850,"-36",45,"-53",45.586,"-0.499",28,"4",12,6903,6457,59.334
"14",14,"+1","KELLY CLARKSON","Catch My Breath",5841,"+65",375,"+88",37.918,"+0.420",108,"31",14,5841,767,37.918
"15",15,"+1","IMAGINE DRAGONS","It's Time",5698,"+19",307,"+1",40.35,"+0.242",141,"34",15,5698,833,41.487
"16",16,"+1","THE SCRIPT","Hall Of Fame f/wi...",5347,"+64",456,"+21",29.356,"+0.799",148,"28",16,5347,564,29.356
"17",17,"+4","BRUNO MARS","When I Was Your M...",4483,"+272",1425,"+109",33.186,"+2.466",27,"6",17,4483,1466,33.186
"18",18,"+1","RIHANNA","Diamonds",4266,"-214",-1423,"-46",29.673,"-1.190",138,"55",2,13317,2812,96.67
"19",19,"-1","PITBULL","Don't Stop The Pa...",4207,"-316",-1695,"-249",22.612,"-2.559",127,"48",12,6363,675,41.893
"20",20,"=","KE$HA","Die Young",4140,"-111",-514,"-15",38.261,"-0.904",139,"70",1,15607,3842,121.911
"21",21,"+1","OLLY MURS","Troublemaker f/Fl...",3644,"+73",416,"-14",25.672,"+0.581",56,"38",21,3644,763,25.672
"22",22,"+1","OF MONSTERS AND M...","Little Talks",3019,"+34",337,"-22",20.203,"+0.271",85,"33",22,3019,468,20.203
"23",23,"+1","HUNTER HAYES","Wanted",2967,"-4",107,"-30",17.767,"+0.085",120,"15",23,2985,368,17.767
"24",24,"+2","ONE DIRECTION","Kiss You",2789,"+211",1104,"+73",13.877,"+0.982",20,"91",24,2789,1153,13.877
"25",25,"=","CHRIS WALLACE","Remember When (Pu...",2638,"+30",167,"-5",13.297,"+0.221",183,"163",25,2638,332,13.297
"26",26,"+1","MUMFORD & SONS","I Will Wait",2573,"+123",544,"+50",19.168,"+0.657",37,"3",26,2573,596,19.168
"27",27,"+1","PITBULL","Feel This Moment",2555,"+252",1136,"+205",24.107,"+1.063",36,"50",27,2555,1136,24.107
