"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","TAYLOR SWIFT","Bad Blood",19358,71,827,-89,117.375,0.283,44,"8/35",1,19358,6848,117.375
2,"=","WALK THE MOON","Shut Up And Dance",16085,-301,-1538,-200,95.518,-0.739,137,"11",2,17842,2567,102.857
3,"=","WIZ KHALIFA","See You Again f/Charlie Puth",15483,-123,-1523,92,99.206,-0.578,89,"13",1,19208,3713,118.768
4,"=","DAVID GUETTA","Hey Mama  f/Nicki Minaj",14100,172,811,77,88.979,-0.012,115,"18",4,14100,1678,88.991
5,"=","JASON DERULO","Want To Want Me",13463,-388,-2300,-85,76.608,-1.505,114,"23",1,18660,4301,111.336
6,"=","TOVE LO","Talking Body",12751,-278,-1591,-143,71.814,-1.558,167,"29",4,14657,2353,84.199
7,"=","FIFTH HARMONY","Worth It f/Kid Ink",11843,135,1588,-130,59.106,1.561,119,"17",7,11843,1718,59.106
8,"=","OMI","Cheerleader",11324,350,1884,143,69.581,2.575,60,"1",8,11324,2081,69.581
9,"=","ANDY GRAMMER","Honey, I'm Good",9634,126,501,35,51.397,0.709,126,"9",9,9634,1319,51.397
10,"+2","THE WEEKND","Can't Feel My Face",9514,403,2822,1,61.372,1.786,23,"3",10,9514,4549,61.372
11,"-1","DJ SNAKE & ALUNAGEORGE","You Know You Like It",9221,-270,-1781,-129,49.934,-1.506,116,"21",6,11556,1606,64.807
12,"-1","SKRILLEX & DIPLO","Where Are U Now f/J. Bieber",9183,64,508,-26,54.605,0.41,81,"10",11,9183,1280,54.605
13,"=","MAROON 5","This Summer's Gonna Hurt...",9109,4,133,-54,43.627,-0.669,47,"30",9,9131,4375,46.872
14,"=","MAJOR LAZER","Lean On f/MØ & DJ Snake",8129,113,929,-48,48.179,0.446,52,"12",13,8129,2026,48.179
15,"=","SIA","Elastic Heart f/The Weeknd...",7339,77,533,-3,45.133,-0.058,108,"41",14,7339,909,45.191
16,"=","NICKI MINAJ","The Night Is Still Young",7094,-45,166,-76,32.802,-0.657,62,"55",13,7139,1341,34.119
17,"=","ED SHEERAN","Photograph",5417,106,758,51,29.119,0.58,47,"22",17,5417,1005,29.119
18,"=","RACHEL PLATTEN","Fight Song",5021,193,1587,-16,26.585,1.193,44,"2",18,5021,1603,26.585
19,"=","PITBULL","Fun f/Chris Brown",4685,82,369,24,27.115,0.325,66,"40",19,4685,740,27.115
20,"=","THE WEEKND","Earned It",4260,-213,-1176,-110,23.923,-1.005,133,"36",1,17055,2820,102.104
21,"+1","SELENA GOMEZ","Good For You f/A$AP Rocky",4208,344,2440,21,26.482,1.748,9,"7",18,4677,4663,34.829
22,"-1","GEORGE EZRA","Budapest",4208,-123,-379,-124,17.567,-0.612,121,"44",18,4602,712,20.415
23,"=","FALL OUT BOY","Uma Thurman",3685,56,504,-65,20.346,0.31,72,"28",22,3685,895,20.346
24,"=","OMARION","Post To Be f/Chris Brown&Jhene",2657,79,451,8,14.162,0.698,38,"56",24,2657,598,14.162
25,"=","ZEDD","Beautiful Now f/Jon Bellion",2569,39,501,5,12.009,-0.178,34,"85",25,2569,542,12.187
26,"=","TORI KELLY","Should've Been Us",2497,47,635,-23,9.335,0.376,28,"147",26,2497,685,9.335
27,"+2","SAM HUNT","Take Your Time",2256,36,214,8,10.808,0.095,52,"24",27,2256,296,10.808
28,"+2","ADAM LAMBERT","Ghost Town",2217,38,96,48,8.705,0.279,59,"106",28,2217,661,8.705
29,"-1","FETTY WAP","Trap Queen",2196,-28,-211,10,15.902,0.33,94,"15/98",18,4535,816,23.245
30,"-3","ECHOSMITH","Bright",2140,-99,-1561,263,9.271,-0.502,149,"51",16,5773,965,25.825
31,"=","ARIANA GRANDE","One Last Time",1995,-11,-178,75,14.789,-0.212,144,"155",6,12152,2135,76.95
32,"=","SHAWN MENDES","Stitches",1948,37,136,22,6.423,0.155,40,"39",32,1948,452,6.423
33,"=","FLO RIDA","I Don't Like It, I Love It",1942,67,377,25,9.335,0.266,31,"53",33,1942,377,9.335
34,"=","KAYA STEWART","In Love With A Boy",1903,57,512,-47,6.289,0.063,15,"1193",34,1903,940,6.289
35,"+1","JEREMIH F/FLO RIDA","Tonight Belongs To U!",1590,-45,2,-61,5.13,-0.193,52,"653",33,1656,327,5.536
36,"-1","SHAGGY F/MOHOMBI/FAYDEE/COSTI","I Need Your Love",1550,-163,-1147,62,10.681,-0.672,129,"151",19,4482,753,25.548
37,"=","SAM SMITH","Like I Can",1531,-3,-29,-54,6.479,-0.091,32,"123",36,1588,511,6.657
38,"=","JIDENNA","Classic Man",1357,30,198,-11,4.129,0.108,24,"34/75",38,1357,351,4.129
39,"=","SAGE THE GEMINI","Good Thing f/Nick Jonas",1335,49,172,13,7.761,0.516,26,"105",39,1335,301,7.761
40,"=","SILENTO","Watch Me",1321,73,433,5,6.376,0.352,17,"4",40,1321,443,6.376
41,"+2","CHARLIE PUTH","Marvin Gaye f/Meghan Trainor",1283,89,424,37,6.201,0.422,14,"45",41,1283,492,6.201
42,"-1","MKTO","Bad Girls",1268,21,185,1,3.376,0.064,25,"304",40,1268,288,3.376
43,"-1","NICK FRADIANI","Beautiful Life",1239,12,58,4,3.506,0.006,35,"568",39,1243,480,3.597
44,"=","NATALIE LA ROSE","Around The World f/Fetty Wap",1103,90,321,46,6.503,0.39,18,"229",44,1103,321,6.503
45,"=","YEARS & YEARS","King",846,-92,-585,-83,2.921,-0.291,63,"217",35,1443,276,4.954
46,"=","PRINCE ROYCE","Back It Up",614,-3,-21,-18,2.164,-0.068,17,"416",45,635,185,2.404
47,"+2","MEGHAN TRAINOR","Like I'm Gonna Lose You",538,70,431,46,1.534,0.16,2,"76",47,538,431,1.534
48,"-1","BEA MILLER","Fire N Gold",534,6,23,-6,0.74,0.019,21,"149",46,534,77,0.74
49,"-1","NATHAN SYKES","Kiss Me Quick",507,24,350,-2,1.986,0.096,3,"1274",48,507,352,1.986
50,"=","RIHANNA","Bitch Better Have My Money",473,20,1,22,1.977,0.101,38,"54",42,1136,1136,10.863
