"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","MACKLEMORE & RYAN...","Can't Hold Us f/R...",15278,-140,-917,-73,103.978,-1.341,103,"5",1,16503,2448,112.279
2,"=","SELENA GOMEZ","Come & Get It",13945,91,851,-25,84.111,0.912,77,"9",2,13945,2034,84.111
3,"=","ICONA POP","I Love It f/Charl...",13270,-320,-958,-288,86.11,-1.529,137,"19",2,14326,1359,93.264
4,"=","JUSTIN TIMBERLAKE","Mirrors",12893,-144,-1874,186,94.138,-0.89,95,"12",1,16201,3114,111.865
5,"=","DAFT PUNK","Get Lucky",12247,201,2021,-152,76.981,1.284,64,"2",5,12247,2173,76.981
6,"=","ROBIN THICKE","Blurred Lines f/P...",10859,317,2254,-30,75.215,1.862,47,"1",6,10859,2498,75.215
7,"=","IMAGINE DRAGONS","Radioactive",10400,365,2018,64,63.819,1.868,73,"4",7,10400,2018,63.819
8,"=","FLORIDA-GEORGIA L...","Cruise",10088,77,476,36,52.434,0.645,91,"6/24",6,10088,1411,52.434
9,"=","FALL OUT BOY","My Songs Know Wha...",9074,-5,-54,-69,51.644,-0.262,135,"8",8,9172,1015,52.286
10,"=","PINK","Just Give Me A Re...",8647,-236,-1407,-6,59.358,-1.641,125,"13",1,15624,1949,106.133
11,"=","JASON DERULO","The Other Side",8638,119,526,116,51.286,0.946,67,"22",9,8638,2399,51.286
12,"=","BRUNO MARS","Treasure",8399,121,686,42,51.343,0.564,45,"7/38",12,8399,2114,51.343
13,"=","ZEDD","Clarity f/Foxes",8159,196,946,72,61.5,1.768,100,"11",13,8159,1183,61.5
14,"=","ARIANA GRANDE","The Way f/Mac Mil...",7238,-76,-397,-122,37.96,-0.144,86,"14",11,7681,1373,40.497
15,"+1","CALVIN HARRIS F/E...","I Need Your Love",6393,177,1380,-6,46.023,1.567,81,"25",15,6393,1386,46.023
16,"-1","MARIAH CAREY","#Beautiful f/Migu...",6230,-71,-237,-89,33.526,0,50,"23/85",14,6467,3429,35.886
17,"=","MAROON 5","Love Somebody",6060,81,964,-13,33.831,0.46,41,"18",17,6060,1161,33.831
18,"=","DEMI LOVATO","Heart Attack",5072,-218,-1607,142,31.025,-1.242,117,"41",4,12179,2482,74.905
19,"=","ANNA KENDRICK","Cups (Pitch Perfe...",4953,149,865,50,32.701,0.772,89,"17",19,4953,865,32.701
20,"=","ED SHEERAN","Lego House",3759,-78,-73,-88,20.619,-0.361,107,"40",20,3897,788,21.532
21,"=","CAPITAL CITIES","Safe And Sound",3398,109,943,-24,23.301,1.179,65,"29",21,3398,967,23.301
22,"=","KE$HA","Crazy Kids",3074,80,420,45,13.151,0.377,54,"48",22,3074,529,13.151
