"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","TAYLOR SWIFT","Style",18370,-54,-47,-98,114.126,-0.259,79,11,1,18488,3111,115.714
2,"=","MAROON 5","Sugar",17961,67,873,-149,110.289,0.579,73,5,2,17961,2244,110.289
3,"=","ED SHEERAN","Thinking Out Loud",16267,-136,-1298,59,100.542,-0.996,108,2,1,18914,3319,118.241
4,"=","MARK RONSON","Uptown Funk f/Bruno Mars",15615,-215,-1757,33,106.587,-1.345,135,1,1,19386,3126,125.545
5,"=","PITBULL","Time Of Our Lives f/Ne-Yo",15434,-180,-371,-217,88.982,-1.04,117,16,4,15799,2867,94.608
6,"=","ELLIE GOULDING","Love Me Like You Do",14434,264,1709,-50,98.108,1.526,74,3,6,14434,2216,98.108
7,"=","RIHANNA/KANYE WEST/P MCCARTNEY","FourFiveSeconds",11086,-115,-147,-123,63.574,-0.799,59,6,6,11254,3932,65.756
8,"=","NATALIE LA ROSE","Somebody f/Jeremih",9811,113,1235,-71,56.718,0.903,80,12,8,9811,1500,56.718
9,"=","CALVIN HARRIS","Outside f/Ellie Goulding",9064,38,105,16,60.43,-0.05,95,28,8,9064,1280,60.48
10,"=","ARIANA GRANDE","One Last Time",8999,158,759,-35,53.416,1.203,46,23,10,8999,2135,53.416
11,"=","NICK JONAS","Chains",7607,61,345,-35,42.116,-0.161,73,15,11,7607,1264,42.277
12,"=","ZEDD","I Want You To Know f/S. Gomez",7592,114,633,-7,45.865,0.592,30,26,12,7592,3786,45.865
13,"=","ONE DIRECTION","Night Changes",6928,37,232,-26,36.976,0.245,130,51,13,6928,1221,36.976
14,"+1","JASON DERULO","Want To Want Me",6398,351,2359,4,43.03,1.384,16,13,14,6398,4301,43.03
15,"-1","FLO RIDA","GDFR f/Sage The Gemini",6263,134,1401,-17,32.918,0.759,75,8,14,6263,1433,32.918
16,"+1","THE WEEKND","Earned It",5781,313,1975,88,43.661,2.005,35,4,16,5781,1975,43.661
17,"-1","LILLYWOOD & ROBIN SCHULZ","Prayer In C",5402,-383,-2305,50,35.077,-1.506,143,91,6,10755,1413,68.631
18,"=","TORI KELLY","Nobody Love",4895,63,517,-54,21.417,0.261,43,53,18,4895,1398,21.417
19,"+1","KELLY CLARKSON","Heartbeat Song",4736,3,45,-13,21.222,-0.177,70,33,18,4797,1093,21.689
20,"-1","USHER","I Don't Mind f/Juicy J",4586,-234,-1392,-99,21.105,-1.501,108,42,15,6241,911,35.105
21,"=","VANCE JOY","Riptide",4325,26,96,23,22.246,0.141,148,38,21,4351,802,22.246
22,"=","TOVE LO","Talking Body",3887,55,521,-50,21.132,0.178,69,24,22,3887,692,21.132
23,"+1","SAM SMITH","Lay Me Down",3235,34,347,-9,14.823,0.166,43,46,23,3235,1008,14.823
24,"+1","NICKI MINAJ","Truffle Butter f/Drake...",3035,21,53,13,17.014,0.096,66,20,24,3035,577,17.071
25,"-2","NE-YO","She Knows f/Juicy J",2962,-296,-2067,-132,12.056,-0.975,87,71,17,5524,1028,24.954
26,"=","WALK THE MOON","Shut Up And Dance",2465,104,653,29,15.13,0.964,39,7,26,2465,653,15.13
27,"=","IMAGINE DRAGONS","I Bet My Life",2150,17,116,26,8.656,0.12,79,56,27,2150,436,8.656
28,"=","WHO IS FANCY","Goodbye",2041,-15,45,-23,10.193,-0.137,39,100,28,2070,427,10.511
29,"=","LUNCHMONEY LEWIS","Bills",2023,-3,181,-49,9.116,-0.105,31,41,29,2026,672,9.221
30,"=","ECHOSMITH","Bright",2016,74,161,50,8.554,0.164,51,74,30,2016,405,8.554
31,"=","CHRIS BROWN & TYGA","Ayo",1798,24,181,-14,9.314,0.227,36,61,31,1798,341,9.314
32,"=","ELLA HENDERSON","Ghost",1569,-114,-1510,160,9.62,-0.649,195,63,11,8217,1207,40.362
33,"=","FIFTH HARMONY","Worth It f/Kid Ink",1546,58,319,23,7.897,0.278,21,44,33,1546,418,7.897
34,"+3","MEGHAN TRAINOR","Dear Future Husband",1446,200,1237,118,6.775,0.656,5,64,34,1446,1237,6.775
35,"=","DAVID GUETTA","Hey Mama  f/Nicki Minaj",1331,61,653,4,9.472,0.309,17,32,35,1331,672,9.472
36,"=","LIFE OF DILLON","Overload",1329,62,486,33,3.182,0.137,27,321,36,1329,486,3.182
37,"-3","IGGY AZALEA","Trouble f/Jennifer Hudson",1294,22,154,-2,3.796,-0.098,37,286,34,1294,298,3.894
38,"+1","DJ SNAKE & ALUNAGEORGE","You Know You Like It",1270,87,518,46,10.392,0.458,18,94,38,1270,518,10.392
39,"-1","SHAGGY F/MOHOMBI/FAYDEE/COSTI","I Need Your Love",1219,14,178,-20,5.406,0.131,31,276,36,1219,233,5.406
40,"=","GEORGE EZRA","Budapest",1177,39,179,33,3.957,0.134,23,43,38,1177,300,3.957
41,"=","CASH CASH","Surrender",1134,12,106,7,4.996,0.072,66,487,37,1134,224,4.996
42,"=","ANDY GRAMMER","Honey, I'm Good",1081,18,166,-20,3.923,0.172,28,18,40,1081,225,3.923
43,"+1","RYN WEAVER","OctaHate",1026,36,260,-4,3.05,0.107,17,138,42,1026,277,3.05
44,"-1","SELENA GOMEZ","The Heart Wants What It Wants",992,-18,-213,1,7.107,0.101,139,164,7,10523,2058,67.628
45,"=","CHARLI XCX","Doing It",762,-8,24,-11,1.53,-0.024,26,1283,43,770,126,1.561
46,"=","SHEPPARD","Geronimo",719,27,155,9,3.229,0.173,34,30,46,719,194,3.229
47,"=","SIA","Elastic Heart f/The Weeknd...",649,21,105,3,5.835,0.262,10,58,47,649,137,5.835
48,"=","KALIN & MYLES","Trampoline",590,3,-62,13,1.902,-0.075,35,114,41,784,333,3.136
49,"=","EDEN XO","The Weekend",514,16,96,0,1.251,0.106,3,938,49,514,96,1.251
50,"=","AXWELL /\ INGROSSO","Something New",445,-10,53,-8,2.345,-0.025,5,1367,50,461,112,2.37
