"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","GOTYE Somebody That I Used To Know",13855,9,-325,73,104.221,0.544,91,"3",1,14242,2018,106.394
"2",2,"=","FUN. We Are Young f/Janelle Monae",12218,-51,-705,100,90.955,-0.29,99,"9",1,14439,2738,110.772
"3",3,"=","NICKI MINAJ Starships",11818,-57,-254,-68,87.214,-0.081,107,"17/40",3,12071,1834,87.938
"4",4,"=","CARLY RAE JEPSEN Call Me Maybe",11595,243,1359,20,87.255,1.883,81,"2",4,11595,1595,87.255
"5",5,"=","ONE DIRECTION What Makes You Beautiful",11426,91,105,39,77.001,0.467,92,"11",4,11426,1579,77.001
"6",6,"=","FLO RIDA Wild Ones f/Sia",10577,-328,-1740,-239,82.372,-1.539,117,"10",2,12595,1940,93.589
"7",7,"=","MAROON 5 Payphone f/Wiz Khalifa",10055,221,1123,91,73.374,1.581,45,"4",7,10055,3415,73.374
"8",8,"=","WANTED Glad You Came",8734,-128,-1082,-41,67.861,-1.206,144,"24",1,13712,1363,101.962
"9",9,"=","JUSTIN BIEBER Boyfriend",6957,94,333,79,45.989,0.533,66,"7",9,7937,4726,51.492
"10",10,"=","USHER Scream",6849,13,397,-177,47.099,0.274,35,"14",9,6849,2323,47.099
"11",11,"=","KARMIN Broken Hearted",6718,70,223,-36,44.612,0.471,102,"15",10,6718,936,44.612
"12",12,"=","RIHANNA Where Have You Been",6562,57,587,-81,50.582,0.71,46,"6",12,6562,1884,50.582
"13",13,"=","TRAIN Drive By",6049,-33,-42,-23,36.311,0.057,137,"21",13,6123,601,36.311
"14",14,"=","KATY PERRY Part Of Me",5719,-112,-690,55,45.247,-0.816,108,"47",3,12039,3625,78.553
"15",15,"=","KELLY CLARKSON Stronger (What Doesn't Ki...",5569,-109,-531,-56,34.943,-1.257,144,"36",1,13549,2321,99.332
"16",16,"=","ELLIE GOULDING Lights",5522,65,676,-92,36.006,0.469,111,"19",16,5522,786,36.006
"17",17,"+1","PITBULL Back In Time",5340,27,290,-46,32.911,0.124,63,"5",17,5340,925,32.911
"18",18,"-1","ADELE Rumour Has It",5225,-167,-1303,26,32.044,-0.665,88,"48",8,8497,1514,56.313
"19",19,"=","CALVIN HARRIS Feel So Close",4565,-23,-633,66,31.185,-0.573,112,"34",7,8145,1329,55.352
"20",20,"=","DAVID GUETTA Titanium f/Sia",4247,93,637,-3,31.297,0.62,53,"16",20,4247,742,31.297
"21",21,"=","GYM CLASS HEROES Fighter f/Ryan Tedder",4077,110,1021,-86,23.838,0.822,31,"31",21,4077,1441,23.838
"22",22,"=","DEMI LOVATO Give Your Heart A Break",3467,26,67,26,23.898,0.258,92,"27",21,3467,665,23.898
"23",23,"=","DRAKE Take Care f/Rihanna",3346,0,-408,68,28.102,0.043,145,"77",8,7620,1220,60.618
"24",24,"+1","KATY PERRY Wide Awake",2738,385,2219,166,19.274,2.521,9,"13",24,2738,2219,19.274
"25",25,"-1","HAVANA BROWN We Run The Night f/Pitbull",2710,34,167,3,22.172,0.431,109,"35",24,2710,278,22.172
"26",26,"=","RITA ORA How We Do (Party)",2277,27,263,-41,12.9,-0.05,35,"113",25,2277,620,12.95
"27",27,"=","CALVIN HARRIS Let's Go f/Ne-Yo",2033,102,557,29,16.766,0.351,33,"67",27,2033,557,16.766
