"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","EMINEM","The Monster f/Rih...",16068,"+406",823,"+795",112.475,"+4.343",71,"6/56",1,16328,2904,116.491
2,"=","ONEREPUBLIC","Counting Stars",15731,"+462",842,"+824",108.121,"+4.435",88,"4",2,15731,2609,108.716
3,"=","PITBULL","Timber f/Ke$ha",15395,"+476",944,"+666",100.365,"+3.840",86,"1",3,15395,2001,100.365
4,"=","IMAGINE DRAGONS","Demons",12503,"+114",-522,"+465",81.166,"+1.734",129,"13",1,14595,1982,96.313
5,"+2","ELLIE GOULDING","Burn",9681,"+410",1253,"+505",70.431,"+3.904",94,"15",5,9681,1500,70.431
6,"-1","ZEDD","Stay The Night f/...",9669,"+218",613,"+357",62.465,"+2.066",101,"42",5,9669,1238,63.228
7,"+1","LADY GAGA","Do What U Want f/...",9383,"+288",1194,"+349",55.212,"+1.525",71,"35",7,9383,1408,55.212
8,"-2","AVICII","Wake Me Up",9208,"-76",-376,"+85",71.078,"+1.378",165,"16",1,17010,2103,116.977
9,"=","ONE DIRECTION","Story Of My Life",8563,"+277",881,"+368",52.435,"+2.165",70,"8",9,8563,1292,52.435
10,"=","PASSENGER","Let Her Go",8513,"+235",724,"+324",47.474,"+1.327",101,"5",9,8513,1223,47.474
11,"=","NEIGHBOURHOOD","Sweater Weather",8219,"+132",363,"+243",44.89,"+1.049",193,"21",7,8219,869,44.89
12,"=","MACKLEMORE & RYAN...","White Walls f/ScH...",6916,"+180",454,"+244",37.009,"+1.012",116,"26",12,6916,764,37.009
13,"+3","KATY PERRY","Dark Horse",6717,"+424",2007,"+392",45.198,"+2.933",47,"2",13,6717,2007,45.198
14,"-1","LORDE","Royals",6641,"-10",-156,"+156",43.996,"-0.141",149,"10",1,16495,2817,112.509
15,"=","LORDE","Team",6621,"+279",976,"+339",43.391,"+2.004",46,"9",15,6621,1348,43.391
16,"-2","MILEY CYRUS","Wrecking Ball",6615,"-1",-12,"+24",41.497,"-0.305",119,"23",1,15459,2954,107.57
17,"=","A GREAT BIG WORLD","Say Something w/C...",6322,"+295",951,"+377",40.769,"+2.319",47,"3/79",16,6322,1506,40.769
18,"=","DRAKE","Hold On We're Goi...",5474,"-98",-144,"-94",35.526,"-0.029",150,"47",4,11961,1610,74.25
19,"=","BASTILLE","Pompeii",5211,"+245",786,"+297",31.747,"+1.985",61,"7",18,5211,1030,31.747
20,"=","JOHN NEWMAN","Love Me Again",4269,"+144",509,"+171",19.437,"+0.734",96,"34",20,4269,570,19.437
21,"=","BEYONCE","XO",3481,"+244",1184,"+234",23.053,"+1.767",19,"73",21,3481,1464,23.053
22,"=","BRUNO MARS","Young Girls",3276,"+163",809,"+133",19.811,"+1.514",26,"189",22,3276,816,19.811
23,"=","ZENDAYA","Replay",3084,"+111",-9,"+201",10.196,"+0.485",83,"27",23,3347,472,12.61
24,"=","FALL OUT BOY","Alone Together",2916,"-18",-150,"+51",14.716,"+0.336",142,"74",22,3296,471,18.251
25,"=","SARA BAREILLES","Brave",2865,"+50",-53,"+101",17.505,"+0.132",129,"20",24,3095,380,19.453
26,"=","BRITNEY SPEARS","Perfume",2668,"-20",-351,"+75",11.317,"+0.241",60,"142",22,3580,896,17.467
27,"=","FLO RIDA","How I Feel",2659,"+28",76,"+74",12.06,"+0.144",61,"93",27,2706,547,12.521
28,"=","KATY PERRY","Unconditionally",2476,"-153",-1495,"+10",13.094,"-0.512",81,"36",8,8987,3384,51.293
29,"=","SELENA GOMEZ","Slow Down",2293,"-111",-460,"-107",13.263,"-0.710",143,"103",7,9868,1167,57.795
30,"+1","CALVIN HARRIS","Thinking About Yo...",2223,"+102",177,"+108",14.382,"+0.522",68,"242",30,2223,277,14.382
31,"-1","DEMI LOVATO","Neon Lights",2211,"+83",427,"+70",13.084,"+0.521",41,"117",30,2211,427,13.084
32,"=","JUSTIN TIMBERLAKE","TKO",1896,"-31",-47,"-33",7.805,"-0.164",106,"160",11,6739,1724,32.813
33,"+1","THE 1975","Chocolate",1714,"+102",288,"+147",6.238,"+0.474",45,"166",33,1714,387,6.238
34,"-1","JASON DERULO","Marry Me",1693,"-97",-400,"-28",7.581,"-0.760",116,"66",14,6157,856,31.947
35,"+2","MILEY CYRUS","Adore You",1555,"+126",458,"+49",9.622,"+0.809",13,"31",35,1555,668,9.622
36,"=","CASH CASH","Take Me Home f/Be...",1548,"+110",408,"+96",10.813,"+0.486",52,"200",36,1548,408,10.813
37,"-2","AVICII","Hey Brother",1524,"+43",239,"+42",9.747,"+0.232",34,"30",35,1524,388,9.747
38,"=","AMERICAN AUTHORS","Best Day Of My Li...",1383,"+82",254,"+104",6.662,"+0.379",30,"37",38,1383,335,6.662
39,"=","LUPE FIASCO","Old School Love f...",1269,"+4",-74,"+38",4.128,"+0.125",52,"185",34,1443,284,6.015
40,"=","CHRIS WALLACE","Keep Me Crazy",1038,"+38",12,"+80",2.731,"+0.099",126,"--",37,1200,133,3.11
41,"+2","JASON DERULO","Talk Dirty f/2 Ch...",973,"+82",320,"+64",5.928,"+0.539",10,"32",41,973,320,5.928
42,"=","MKTO","Classic",937,"+25",70,"+25",2.077,"+0.008",38,"153",42,937,159,2.077
43,"-2","NEW POLITICS","Harlem",869,"-81",-62,"-87",2.43,"-0.094",125,"126",33,1573,285,5.948
44,"=","MARTIN GARRIX","Animals",708,"+8",-44,"-2",5.77,"+0.070",38,"59",44,778,169,6.573
45,"=","NONONO","Pumpin Blood",698,"+21",68,"+22",1.945,"+0.095",29,"--",45,698,87,1.945
46,"=","JAKE MILLER","Collide",589,"+13",-16,"+38",1.323,"+0.021",29,"--",46,688,134,1.677
47,"+1","FRAY","Love Don't Die",501,"+17",58,"+21",1.487,"+0.065",3,"90",47,501,58,1.487
48,"-1","CAMRYN","LoveSick",497,"-9",-47,"+8",0.571,"-0.014",15,"--",47,682,125,0.944
49,"=","KID INK","Show Me f/Chris B...",473,"+1",78,"-9",1.807,"+0.058",3,"17",49,473,87,1.807
50,"--","PANIC! AT THE DIS...","Miss Jackson f/Lo...",411,"--",37,"--",0.798,"--",1,"135",50,411,37,0.798
