"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","BRUNO MARS","Locked Out Of Hea...",14509,"-119",-1024,"-73",117.64,"-0.748",111,"7",1,15928,2790,124.488
"2",2,"=","TAYLOR SWIFT","I Knew You Were T...",14163,"+247",1910,"+76",108.595,"+2.681",62,"2",2,14163,2452,108.595
"3",3,"=","LUMINEERS","Ho Hey",13429,"-28",-118,"-49",100.002,"+0.336",126,"6",2,13545,1921,101.636
"4",4,"=","JUSTIN BIEBER","Beauty And A Beat...",12329,"+121",484,"+73",85.294,"+0.585",94,"10",4,12329,1998,85.294
"5",5,"=","FLO RIDA","I Cry",10243,"-97",-825,"-16",75.85,"-1.751",127,"21",4,11195,1268,84.885
"6",6,"=","SWEDISH HOUSE MAF...","Don't You Worry C...",9598,"+152",983,"+121",74.274,"+1.727",133,"8",6,9598,1312,74.274
"7",7,"=","PINK","Try",9172,"+53",602,"-45",58.737,"-0.090",84,"17",7,9172,1515,58.951
"8",8,"=","RIHANNA","Diamonds",8735,"-159",-1966,"+107",63.908,"-2.459",116,"25",2,13317,2812,96.67
"9",9,"=","ED SHEERAN","The A Team",8207,"-33",-144,"-32",52.75,"+0.108",154,"34",9,8381,1183,56.912
"10",10,"+1","WILL.I.AM & BRITN...","Scream And Shout",7421,"+107",788,"-6",60.785,"+0.224",56,"3",10,7421,1543,60.785
"11",11,"-1","MAROON 5","One More Night",7419,"-186",-1077,"-64",55.354,"-0.782",186,"35",1,15401,1593,119.954
"12",12,"=","ALICIA KEYS","Girl On Fire",6950,"+92",558,"-19",48.584,"+0.585",89,"19/80",12,6950,1171,48.584
"13",13,"=","KE$HA","Die Young",6357,"-182",-1015,"-99",54.68,"-2.025",117,"36",1,15607,3842,121.911
"14",14,"=","PITBULL","Don't Stop The Pa...",6140,"-70",27,"-145",40.037,"-0.326",105,"14",14,6247,675,41.893
"15",15,"=","MAROON 5","Daylight",5887,"+139",799,"+87",40.111,"+0.835",58,"13",15,5887,1101,40.111
"16",16,"+4","JUSTIN TIMBERLAKE","Suit & Tie f/JAY ...",5788,"+779",5788,"+779",53.211,"+6.456",6,"4",16,5788,5788,53.211
