"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","MAROON 5","Animals",16912,"-83",-408,"-40",108.769,"-0.264",77,19,1,17381,3186,114.705
2,"=","TAYLOR SWIFT","Blank Space",16168,"+361",2770,"-17",110.223,"+1.988",42,1,2,16168,3248,110.223
3,"=","ED SHEERAN","Don't",15163,"-102",-446,"-65",87.48,"-1.611",149,34,2,15646,2073,94.331
4,"=","CALVIN HARRIS","Blame f/John Newman",13909,"+36",280,"-51",85.097,"+0.177",92,45,3,13909,1988,85.912
5,"=","NICK JONAS","Jealous",12758,"+89",664,"-6",71.088,"+0.853",89,14,5,12758,1846,71.088
6,"=","MR PROBZ","Waves",12296,"+61",193,"+64",82.817,"+0.467",149,33,5,12296,1264,82.817
7,"=","TOVE LO","Habits (Stay High)",11143,"-475",-2246,"-359",81.051,"-2.529",169,46,1,16744,2816,110.186
8,"=","ARIANA GRANDE & THE WEEKND","Love Me Harder",10149,"+119",895,"+30",69.727,"+0.922",63,20,8,10149,1751,69.727
9,"=","SAM SMITH","I'm Not The Only One",9124,"+94",554,"+11",55.089,"+1.143",75,11,9,9124,1424,55.089
10,"=","TAYLOR SWIFT","Shake It Off",7869,"-215",-1374,"-105",58.329,"-1.323",113,10,1,17531,9016,110.142
11,"=","IGGY AZALEA","Beg For It f/MØ",7212,"+8",230,"-49",37.828,"+0.031",46,30,11,7212,2920,38.689
12,"+1","HOZIER","Take Me To Church",6903,"+239",1178,"+157",41.542,"+1.307",57,4,12,6903,1178,41.542
13,"+1","ALESSO","Heroes",6545,"+107",736,"+40",38.28,"+0.598",92,44,13,6545,896,38.28
14,"-2","JASON DERULO","Trumpets",6449,"-382",-2051,"-263",31.454,"-1.927",106,41,9,8686,1238,46.628
15,"=","SELENA GOMEZ","The Heart Wants What It Wants",6392,"+209",1127,"+45",38.36,"+1.506",33,12,15,6392,2058,38.36
16,"+1","MEGHAN TRAINOR","Lips Are Movin",5969,"+128",625,"+79",32.62,"+0.907",50,8,16,5969,1423,32.62
17,"-1","JESSIE J/A. GRANDE/N. MINAJ","Bang Bang",5755,"-225",-1017,"-188",36.232,"-0.755",133,32,1,15754,4716,94.236
18,"=","MARK RONSON","Uptown Funk f/Bruno Mars",5457,"+202",1087,"+168",31.961,"+1.190",29,2,18,5457,2689,31.961
