"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"=","TAYLOR SWIFT","Blank Space",17913,"+242",1171,"+266",117.846,"+0.699",55,"2",1,17913,3248,117.846
"2",2,"=","NICK JONAS","Jealous",14312,"+130",968,"+160",82.867,"+1.246",102,"13",2,14312,1846,82.867
"3",3,"+1","CALVIN HARRIS","Blame f/John Newman",13135,"-227",-765,"-214",82.015,"-1.749",105,"46",3,13993,1988,88.09
"4",4,"-1","MAROON 5","Animals",13052,"-437",-2616,"-268",88.6,"-2.396",90,"15",1,17381,3186,114.705
"5",5,"=","ARIANA GRANDE & THE WEEKND","Love Me Harder",12735,"+16",1216,"-210",81.004,"-0.111",76,"21",5,12735,1751,81.115
"6",6,"=","MR PROBZ","Waves",11691,"-108",-342,"-84",78.734,"-1.121",162,"29",5,12307,1264,83.219
"7",7,"+1","SAM SMITH","I'm Not The Only One",11199,"+160",1388,"+104",73.116,"+1.245",88,"10",7,11199,1424,73.116
"8",8,"-1","ED SHEERAN","Don't",11166,"-351",-2380,"-187",61.294,"-1.996",162,"23",2,15646,2073,94.331
"9",9,"=","HOZIER","Take Me To Church",9466,"+222",1526,"+95",60.044,"+2.219",70,"3",9,9466,1526,60.044
"10",10,"=","TOVE LO","Habits (Stay High)",8701,"-30",-732,"+267",61.158,"-0.397",182,"50",1,16744,2816,110.186
"11",11,"=","SELENA GOMEZ","The Heart Wants What It Wants",8569,"+126",1055,"+43",53.653,"+0.671",46,"12",11,8569,2058,53.653
"12",12,"=","MARK RONSON","Uptown Funk f/Bruno Mars",8301,"+251",1616,"+47",52.752,"+1.914",42,"1",12,8301,2689,52.752
"13",13,"=","MEGHAN TRAINOR","Lips Are Movin",7486,"+30",831,"-43",41.336,"+0.202",63,"5",13,7486,1423,41.336
"14",14,"=","IGGY AZALEA","Beg For It f/MØ",7124,"-24",-132,"-20",35.007,"-0.517",59,"30",11,7303,2920,38.689
"15",15,"=","ALESSO","Heroes",7022,"+96",358,"+162",41.958,"+0.144",105,"43",13,7022,896,41.958
"16",16,"=","TAYLOR SWIFT","Shake It Off",6026,"-108",-1149,"-66",39.413,"-0.749",126,"8",1,17531,9016,110.142
"17",17,"=","FALL OUT BOY","Centuries",4905,"+56",179,"+38",23.04,"+0.459",96,"6",17,4905,679,23.04
"18",18,"=","JESSIE J/A. GRANDE/N. MINAJ","Bang Bang",4243,"-17",-568,"+144",28.046,"-0.163",146,"24",1,15754,4716,94.236
"19",19,"+1","JAMES NEWTON HOWARD","The Hanging Tree f/J. Lawrence",4188,"+301",2387,"-16",26.866,"+1.746",14,"22/42",19,4188,2403,26.866
"20",20,"-1","JEREMIH","Don't Tell 'Em f/YG",4112,"-45",-286,"+89",27.348,"-0.253",155,"83",5,12620,1458,74.757
"21",21,"+1","ELLA HENDERSON","Ghost",3823,"+21",391,"-66",16.636,"+0.195",102,"27",21,3823,827,16.636
"22",22,"-1","NICO & VINZ","In Your Arms",3779,"-49",-119,"-35",16.568,"-0.680",89,"125",20,3920,1121,18.903
"23",23,"=","ONE DIRECTION","Night Changes",3622,"+74",332,"-7",13.915,"+0.787",37,"26",22,3622,1221,13.915
"24",24,"=","FIFTH HARMONY","Sledgehammer",3325,"+63",397,"-61",13.131,"+0.537",37,"53",23,3325,800,13.131
"25",25,"=","ONEREPUBLIC","I Lived",3105,"+3",281,"-85",16.277,"+0.142",38,"57",25,3105,934,16.277
"26",26,"=","DAVID GUETTA","Dangerous f/Sam Martin",2871,"-60",-385,"-26",16.688,"-0.466",77,"76",22,3486,1540,19.376
"27",27,"=","LILLYWOOD & ROBIN SCHULZ","Prayer In C",2813,"+101",691,"+77",24.835,"+1.143",50,"88",27,2813,691,24.835
"28",28,"+2","ED SHEERAN","Thinking Out Loud",2612,"+192",1326,"+65",21.255,"+1.211",15,"4",28,2612,1326,21.255
"29",29,"=","CHARLI XCX","Break The Rules",2420,"-56",-287,"-103",7.684,"-0.348",82,"89",24,2872,609,10.469
"30",30,"-2","JASON DERULO","Trumpets",2397,"-186",-1750,"+166",14.218,"-0.822",119,"41",9,8686,1238,46.628
"31",31,"=","PRINCE ROYCE","Stuck On A Feeling f/Snoop...",2272,"+252",1276,"+204",18.344,"+1.278",18,"163",31,2272,1276,18.344
"32",32,"+1","PITBULL","Time Of Our Lives f/Ne-Yo",1978,"+100",601,"+72",11.907,"+0.616",24,"93",32,1978,601,11.907
"33",33,"+2","BIG SEAN","I Don't F**k With You f/E-40",1942,"+118",312,"+84",10.203,"+0.756",43,"185",33,1942,340,10.203
"34",34,"-2","EDEN XO","Too Cool To Dance",1903,"-7",76,"-89",6.431,"-0.226",50,"889",31,1936,410,6.7
"35",35,"-1","MILKY CHANCE","Stolen Dance",1868,"+11",156,"-6",11.324,"+0.079",58,"44",32,1868,256,11.324
"36",36,"=","I LOVE MAKONNEN","Tuesday f/Drake",1817,"+47",321,"+15",7.229,"+0.263",32,"31",35,1817,445,7.229
"37",37,"+1","VANCE JOY","Riptide",1670,"+26",168,"+13",8.149,"+0.184",55,"25",34,1670,214,8.149
"38",38,"-1","CHRIS BROWN","New Flame f/Usher & Rick Ross",1610,"-93",-568,"-77",7.579,"-0.287",76,"115",26,2399,357,13.19
"39",39,"+1","HOODIE ALLEN","All About It f/Ed Sheeran",1551,"+73",308,"+73",6.514,"+0.487",28,"73",38,1551,444,6.514
"40",40,"-1","JESSIE J","Burnin' Up f/2 Chainz",1446,"-125",-745,"-38",5.993,"-0.790",63,"86",28,2372,516,11.703
"41",41,"=","ARIANA GRANDE","Santa Tell Me",1118,"+65",206,"+63",7.15,"+0.308",22,"54",41,1118,603,7.15
"42",42,"=","5 SECONDS OF SUMMER","What I Like About You",926,"+42",302,"+31",3.104,"+0.153",12,"611",42,926,302,3.104
"43",43,"=","THE SCRIPT","Superheroes",860,"-3",41,"-15",2.873,"+0.068",37,"173",42,865,191,2.873
"44",44,"+1","USHER","I Don't Mind f/Juicy J",858,"+25",165,"-16",7.237,"+0.185",15,"37",44,858,257,7.237
"45",45,"-1","BEA MILLER","Young Blood",803,"-48",-300,"-51",1.649,"-0.114",66,"207",37,1207,232,3.412
"46",46,"=","BECKY G","Can't Stop Dancin'",739,"+8",73,"-6",3.742,"+0.021",27,"319",46,739,171,3.742
"47",47,"=","PRIORY","Weekend",604,"-3",48,"+0",1.808,"+0.008",23,"1372",47,607,156,1.808
"48",48,"=","SHAWN MENDES","Something Big",550,"-25",-116,"-22",1.137,"-0.105",29,"153",45,670,130,1.881
"49",49,"=","FERGIE","L.A.LOVE (la la)",428,"-116",-808,"+34",1.963,"-0.361",80,"56",19,4267,1105,18.09
"50",50,"--","WIZ KHALIFA F/SNOOP & TY DOLLA","You And Your Friends",421,"--",-13,"--",1.399,"--",7,"323",49,435,57,1.637
