"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","TAYLOR SWIFT","I Knew You Were T...",15135,136,1880,-205,118.599,1.431,66,"3",1,15135,2452,118.599
"2",2,"=","BRUNO MARS","Locked Out Of Hea...",14141,-117,-829,0,114.819,-1.132,115,"6",1,15928,2790,124.488
"3",3,"=","LUMINEERS","Ho Hey",13218,-143,-291,-109,99.641,-1.215,130,"5",2,13545,1921,101.636
"4",4,"=","JUSTIN BIEBER","Beauty And A Beat...",12592,21,502,20,86.377,0.348,98,"14",4,12592,1998,86.458
"5",5,"=","SWEDISH HOUSE MAF...","Don't You Worry C...",10434,204,1369,-10,80.772,1.101,137,"8",5,10434,1385,80.772
"6",6,"+1","PINK","Try",9562,90,694,-5,60.594,0.851,88,"15",6,9562,1515,60.594
"7",7,"-1","FLO RIDA","I Cry",9375,-328,-1369,-176,69.049,-2.42,131,"31",4,11195,1268,84.885
"8",8,"+2","WILL.I.AM & BRITN...","Scream And Shout",8125,193,1061,-10,64.367,1.438,60,"4",8,8125,1543,64.367
"9",9,"-1","ED SHEERAN","The A Team",8111,-80,-186,-63,52.467,-0.546,158,"33",8,8381,1183,56.912
"10",10,"-1","RIHANNA","Diamonds",7775,-208,-1825,109,55.433,-1.585,120,"36",2,13317,2812,96.67
"11",11,"=","ALICIA KEYS","Girl On Fire",7162,95,442,34,50.524,0.027,93,"16/81",11,7162,1171,50.524
"12",12,"+1","MAROON 5","Daylight",6367,121,889,-2,44.688,0.28,62,"9",12,6367,1101,44.688
"13",13,"-1","PITBULL","Don't Stop The Pa...",6249,-9,46,-2,40.445,-0.183,109,"21",12,6258,675,41.893
"14",14,"=","CALVIN HARRIS","Sweet Nothing f/F...",6137,164,708,174,51.097,1.907,70,"12",14,6137,875,51.097
"15",15,"+1","MACKLEMORE & RYAN...","Thrift Shop f/Wan...",5971,113,1014,-123,52.281,1.049,67,"1",15,5971,1469,52.281
"16",16,"+1","KE$HA","C'mon",5889,77,612,-56,43.74,0.827,39,"25",16,5889,1547,43.74
