"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","MAROON 5","One More Night",13786,"+32",299,"+12",98.938,"+0.500",89,"3",1,13786,1593,98.938
2,"=","JUSTIN BIEBER","As Long As You Love ...",12122,"+89",454,"+29",82.157,"+1.100",102,"12",2,12122,1300,82.157
3,"=","TAYLOR SWIFT","We Are Never Ever Ge...",11753,"+205",1524,"+80",75.492,"+0.988",62,"7",3,11753,4592,75.492
4,"=","PINK","Blow Me (One Last Ki...",11167,"-271",-1595,"-315",80.383,"-1.798",103,"34",1,12762,2737,90.315
5,"=","FUN.","Some Nights",11102,"+96",1018,"-43",73.736,"+0.804",127,"6",5,11102,1295,73.736
6,"=","OWL CITY & CARLY RAE...","Good Time",10466,"-20",-156,"-38",69.555,"-0.348",111,"19",4,10627,1961,71.832
7,"=","ALEX CLARE","Too Close",9423,"+91",692,"-24",60.744,"+0.596",139,"8",7,9423,1328,60.744
8,"=","NEON TREES","Everybody Talks",8833,"-96",-961,"+12",52.173,"-0.450",189,"26",3,10891,1632,66.269
9,"=","CHRIS BROWN","Don't Wake Me Up",7608,"+135",905,"+70",53.344,"+1.045",120,"20",9,7608,982,53.344
10,"=","FLO RIDA","Whistle",6758,"-286",-1689,"-11",42.657,"-1.491",132,"18",1,12179,1412,76.089
11,"=","PSY","Gangnam Style",6612,"+144",1012,"+38",50.383,"+0.816",36,"2",11,6612,1695,50.383
12,"+1","KE$HA","Die Young",6226,"+105",1350,"-163",45.538,"+0.679",20,"5",12,6226,3842,45.538
13,"+1","NE-YO","Let Me Love You",5801,"+65",658,"-74",49.723,"+1.582",67,"14",13,5801,834,49.723
14,"+1","ENRIQUE IGLESIAS","Finally Found You f/...",5769,"+67",192,"+8",36.742,"+0.610",47,"33",13,5769,1803,36.742
15,"+1","RIHANNA","Diamonds",5096,"+171",1360,"-211",36.748,"+1.406",19,"9",15,5096,2812,36.748
16,"+2","ONE DIRECTION","Live While We're You...",4731,"+147",770,"+107",26.785,"+1.029",25,"10",16,4731,2151,26.785
17,"+2","TRAIN","50 Ways To Say Goodb...",4339,"+84",277,"+97",23.7,"+0.516",72,"15",17,4339,717,23.7
18,"+2","NICKI MINAJ","Pound The Alarm",3989,"-168",-1472,"-40",24.908,"-1.274",91,"49",11,6583,1036,45.522
19,"+4","BRUNO MARS","Locked Out Of Heaven",3967,"+394",1177,"+56",28.396,"+2.343",14,"24",19,3967,2790,28.396
20,"+1","CHRISTINA AGUILERA","Your Body",3816,"+13",127,"-85",22.759,"-0.232",31,"39",20,3816,2059,22.991
21,"+1","DAVID GUETTA","I Can Only Imagine f...",3781,"-16",80,"-104",23.8,"-0.325",78,"67",19,3797,589,24.197
22,"+2","USHER","Numb",3509,"+21",41,"-55",19.536,"+0.232",43,"76",22,3540,1028,19.536
23,"+2","KARMIN","Hello",2754,"-293",-1511,"-248",14.112,"-1.655",69,"68",16,4491,1012,25.698
24,"+2","LINKIN PARK","Burn It Down",2691,"+79",18,"+114",12.441,"+0.062",131,"86",23,2714,475,12.585
25,"+2","PHILLIP PHILLIPS","Home",2631,"+105",420,"+107",17.235,"+0.978",96,"11",25,2631,420,17.235
26,"+2","ONEREPUBLIC","Feel Again",2365,"+36",109,"-24",12.139,"+0.155",39,"44",26,2365,813,12.139
27,"+2","FLO RIDA","I Cry",2166,"+79",543,"+17",14.475,"+0.874",30,"23",27,2166,543,14.475
28,"+2","ED SHEERAN","The A Team",1887,"+23",157,"-20",15.396,"+0.245",57,"32",28,1887,276,15.396
29,"+2","TREY SONGZ","2 Reasons f/T.I.",1748,"+41",240,"+28",10.331,"+0.230",57,"94",29,1748,243,10.331
30,"+2","RITA ORA","R.I.P. f/Tinie Tempa...",1564,"+2",110,"-37",5.936,"+0.057",43,"144",30,1564,352,6.184
31,"+2","CHER LLOYD","Want U Back",1480,"-74",-546,"+26",9.07,"-0.399",156,"35",9,8069,1103,45.503
32,"+2","THE SCRIPT","Hall Of Fame f/will....",1150,"+24",97,"+14",4.665,"+0.086",29,"40",32,1150,468,4.665
33,"+2","BRIDGIT MENDLER","Ready Or Not",1080,"+13",173,"+0",5.801,"+0.264",42,"65",33,1080,218,5.801
34,"+2","CHRIS WALLACE","Remember When (Push ...",1034,"+10",32,"+3",3.189,"+0.058",64,"--",34,1034,122,3.189
35,"+2","ELLIE GOULDING","Anything Could Happe...",1010,"+44",407,"+1",6.118,"+0.034",22,"50",35,1010,407,6.118
36,"+2","SWEDISH HOUSE MAFIA","Don't You Worry Chil...",842,"+16",241,"-13",5.006,"+0.039",36,"84",36,842,254,5.006
37,"+2","MEGAN & LIZ","Bad For Me",776,"+7",-23,"-32",3.225,"+0.231",36,"314",37,801,313,3.348
38,"+4","ADELE","Skyfall",750,"+70",-157,"+24",3.128,"+0.109",10,"4",34,1211,1151,12.23
39,"+2","LUMINEERS","Ho Hey",743,"+32",250,"+19",4.757,"+0.441",29,"25",39,743,250,4.757
40,"=","IMAGINE DRAGONS","It's Time",736,"+9",98,"-7",2.755,"+0.077",22,"29",40,736,230,2.755
41,"+5","CHER LLOYD","Oath f/Becky G",661,"+54",318,"+25",3.471,"+0.317",8,"112",41,661,318,3.471
42,"+1","BOYS LIKE GIRLS","Be Your Everything",649,"+13",70,"+22",2.18,"+0.022",22,"--",42,649,199,2.18
43,"+4","PITBULL","Don't Stop The Party",641,"+49",345,"+32",3.673,"+0.318",8,"297",43,641,345,3.673
44,"+6","CARLY RAE JEPSEN","This Kiss",387,"+25",109,"+32",1.3,"-0.040",3,"368",44,387,109,1.34
45,"--","THE WANTED","I Found You",385,"--",124,"--",2.27,"--",3,"--",45,385,124,2.27
46,"+3","WONDER GIRLS","Like Money f/Akon",378,"-1",-16,"-7",1.708,"-0.030",24,"--",46,403,59,1.948
47,"--","WIZ KHALIFA","Work Hard, Play Hard",216,"--",-92,"--",0.866,"--",84,"101",41,681,95,2.822
48,"--","WALK THE MOON","Anna Sun",212,"--",-44,"--",0.577,"--",3,"259",48,281,25,0.746
49,"--","MIGUEL","Adorn",209,"--",59,"--",0.899,"--",1,"91",49,209,59,0.899
50,"--","HUNTER HAYES","Wanted",182,"--",110,"--",1.216,"--",1,"28",50,182,110,1.216
