"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"+1","AVICII","Wake Me Up",16507,58,415,1,111.829,0.889,90,"3",1,16507,2103,111.829
2,"-1","LORDE","Royals",16389,-78,75,-94,108.79,-0.929,74,"1",1,16495,2817,110.379
3,"=","KATY PERRY","Roar",15271,-288,-1359,-147,107.567,-0.651,75,"2",1,17176,6098,117.145
4,"=","MILEY CYRUS","Wrecking Ball",13375,293,1625,48,90.004,1.822,44,"5",4,13375,2954,90.004
5,"=","LADY GAGA","Applause",11312,-6,-49,-62,75.461,0.767,74,"15",5,11407,3922,77.477
6,"=","JAY Z","Holy Grail f/Just...",11044,-244,-555,-207,72.102,-2.315,113,"21",4,11700,2095,78.442
7,"=","DRAKE","Hold On We're Goi...",10687,166,576,120,68.134,0.888,75,"7",7,10687,1610,68.134
8,"=","LANA DEL REY","Summertime Sadnes...",8958,-353,-2247,-65,55.456,-1.614,114,"46/62",2,13737,1923,88.403
9,"=","SELENA GOMEZ","Slow Down",7995,119,434,21,45.462,1.113,68,"40",9,7995,1167,45.462
10,"=","PARAMORE","Still Into You",7814,54,147,21,45.763,0.512,169,"33",9,7814,961,46.958
11,"=","BRUNO MARS","Gorilla",6880,63,309,17,36.851,-0.047,46,"32",11,6880,1872,38.774
12,"=","ROBIN THICKE","Give It 2 U f/Ken...",5662,-211,-656,-189,28.367,-1.595,82,"78",12,6339,1340,33.892
13,"+3","IMAGINE DRAGONS","Demons",5538,222,1266,39,34.997,1.496,54,"9",13,5538,1266,34.997
14,"+1","JUSTIN TIMBERLAKE","TKO",5501,94,552,25,31.479,0.214,31,"71",14,5501,1724,31.479
15,"-1","TAYLOR SWIFT","Everything Has .....",5467,-27,-218,-41,27.429,-0.284,103,"56",14,5693,990,31.815
16,"-3","BRITNEY SPEARS","Work Bitch",5440,-64,-162,-135,27.657,-0.457,40,"35",13,5635,3487,31.994
17,"=","TEGAN & SARA","Closer",4318,-30,113,-92,21.823,-0.288,131,"109",17,4348,570,22.41
18,"=","JASON DERULO","Marry Me",4148,121,451,86,20.705,0.53,41,"26",18,4148,856,20.705
