"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
27,"=","ADAM LAMBERT","Ghost Town",2606,"+54",280,"+22",9.968,"+0.326",71,"90",27,2606,661,9.968
28,"+1","FLO RIDA","I Don't Like It, I Love It",2502,"+102",333,"+67",12.256,"+0.619",43,"47",28,2502,377,12.256
29,"-1","SAM HUNT","Take Your Time",2460,"+1",109,"-6",12.632,"+0.142",64,"22",27,2460,296,12.632
30,"=","SILENTO","Watch Me",2420,"+99",712,"-5",12.422,"+0.646",29,"4",30,2420,717,12.422
31,"=","KAYA STEWART","In Love With A Boy",2354,"+94",324,"+41",7.922,"+0.906",27,"971",30,2354,940,7.922
32,"=","SHAWN MENDES","Stitches",2222,"+26",222,"+9",8.019,"+0.101",52,"32",31,2222,452,8.019
33,"=","CHARLIE PUTH","Marvin Gaye f/Meghan Trainor",1983,"+73",375,"-1",8.176,"+0.504",26,"26",33,1983,496,8.176
34,"=","SAM SMITH","Like I Can",1953,"+65",317,"+69",6.672,"+0.205",44,"121",33,1953,511,6.672
35,"=","SAGE THE GEMINI","Good Thing f/Nick Jonas",1873,"+41",299,"-17",10.244,"+0.046",38,"89",35,1873,341,10.244
36,"+2","JASON DERULO","Cheyenne",1795,"+149",898,"+9",10.331,"+0.456",11,"315",36,1795,898,10.331
37,"-1","FETTY WAP","Trap Queen",1766,"-10",-97,"+61",12.575,"+0.167",106,"18",18,4535,816,23.245
38,"-1","NATALIE LA ROSE","Around The World f/Fetty Wap",1762,"+92",363,"+60",8.158,"+0.281",30,"147",37,1762,472,8.158
39,"=","MKTO","Bad Girls",1585,"+25",220,"+8",4.226,"+0.090",37,"258",39,1585,288,4.226
40,"+1","JIDENNA","Classic Man",1571,"+38",122,"+18",4.877,"+0.171",36,"56",38,1571,351,4.877
41,"+1","NICK FRADIANI","Beautiful Life",1322,"+10",42,"-2",3.821,"+0.063",47,"237",39,1322,480,3.821
42,"-2","GEORGE EZRA","Budapest",1302,"-258",-1616,"-22",7.091,"-1.044",133,"52",18,4602,712,20.415
43,"+1","AFROJACK","SUMMERTHING! f/Mike Taylor",948,"+74",370,"-10",4.246,"+0.327",8,"497",43,948,418,4.246
44,"+5","R. CITY","Locked Away f/Adam Levine",771,"+82",532,"+42",4.93,"+0.504",3,"245",44,771,532,4.93
45,"+2","PRINCE ROYCE","Back It Up",758,"+22",98,"+26",2.451,"-0.016",29,"321",45,758,185,2.559
46,"=","NATHAN SYKES","Kiss Me Quick",747,"+11",147,"-12",2.189,"-0.023",14,"881",46,747,352,2.229
47,"+1","MEGHAN TRAINOR","Like I'm Gonna Lose You",735,"+7",74,"-9",2.042,"+0.050",14,"41",45,735,431,2.042
48,"-3","JEREMIH F/FLO RIDA","Tonight Belongs To U!",672,"-74",-614,"-42",2.543,"-0.152",64,"1056",33,1656,327,5.536
49,"--","JESS GLYNNE","Hold My Hand",608,"--",133,"--",2.259,"--",3,"102",49,608,133,2.259
50,"=","BEA MILLER","Fire N Gold",573,"+3",17,"-4",0.787,"+0.055",32,"80",46,573,77,0.787
