"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","MAROON 5","One More Night",14105,"+16",187,"+23",103.448,"+0.640",100,"5",1,14105,1593,103.448
"2",2,"=","JUSTIN BIEBER","As Long As You Love ...",12527,"+9",101,"+21",85.672,"+0.723",113,"20",2,12527,1300,85.672
"3",3,"=","TAYLOR SWIFT","We Are Never Ever Ge...",12520,"+31",333,"-69",79.43,"-0.303",73,"13",2,12541,4592,80.229
"4",4,"=","FUN.","Some Nights",11703,"+40",374,"-35",76.437,"+0.292",138,"9",4,11703,1295,76.437
"5",5,"=","ALEX CLARE","Too Close",10332,"-12",425,"-135",66.942,"-0.392",150,"18",5,10344,1328,67.334
"6",6,"=","OWL CITY & CARLY RAE...","Good Time",9113,"-119",-1051,"+65",56.63,"-1.781",122,"29",4,10627,1961,71.832
"7",7,"=","PINK","Blow Me (One Last Ki...",9107,"-119",-1195,"+86",65.591,"-0.738",114,"55",1,12762,2737,90.315
"8",8,"=","CHRIS BROWN","Don't Wake Me Up",8845,"+116",674,"-13",64.057,"+0.479",131,"23",8,8845,1062,64.057
"9",9,"=","KE$HA","Die Young",7974,"+138",984,"-46",55.892,"+0.783",31,"3",9,7974,3842,55.892
"10",10,"=","PSY","Gangnam Style",7142,"+25",203,"+4",52.367,"-0.869",47,"1",10,7142,1695,54.07
"11",11,"+1","NE-YO","Let Me Love You",6923,"+63",526,"-54",60.261,"+0.859",78,"16",11,6923,850,60.261
"12",12,"-1","NEON TREES","Everybody Talks",6913,"-188",-1213,"-73",40.322,"-0.794",200,"45",3,10891,1632,66.269
"13",13,"=","RIHANNA","Diamonds",6681,"+118",977,"-48",46.991,"+1.231",30,"6",13,6681,2812,46.991
"14",14,"=","ENRIQUE IGLESIAS","Finally Found You f/...",6420,"+7",326,"-98",40.211,"-0.154",58,"41",13,6420,1803,40.365
"15",15,"=","BRUNO MARS","Locked Out Of Heaven",5633,"+153",804,"+46",38.987,"+0.968",25,"2",15,5633,2790,38.987
"16",16,"=","ONE DIRECTION","Live While We're You...",4903,"-37",24,"-119",25.548,"-0.043",36,"35",16,4940,2151,26.785
"17",17,"=","FLO RIDA","Whistle",4808,"-123",-995,"+68",29.726,"-0.646",143,"36",1,12179,1412,76.089
"18",18,"=","TRAIN","50 Ways To Say Goodb...",4673,"+2",108,"-1",27.286,"-0.224",83,"19",17,4718,717,27.617
"19",19,"=","CHRISTINA AGUILERA","Your Body",3789,"-1",-33,"-19",21.129,"-0.286",42,"49",19,3828,2059,22.991
"20",20,"+1","FLO RIDA","I Cry",3563,"+117",899,"-29",26.215,"+0.963",41,"7",20,3563,984,26.215
"21",21,"-1","USHER","Numb",3459,"-19",-143,"-55",19.638,"-0.075",54,"68",20,3602,1028,20.541
"22",22,"+1","PHILLIP PHILLIPS","Home",3189,"+62",380,"+23",23.317,"+0.645",107,"12",22,3189,420,23.317
"23",23,"-1","DAVID GUETTA","I Can Only Imagine f...",3106,"-146",-590,"-136",18.814,"-1.079",89,"79",19,3797,589,24.197
"24",24,"=","ONEREPUBLIC","Feel Again",2794,"+69",232,"+60",13.813,"+0.344",50,"42",24,2794,813,13.813
