"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","KATY PERRY","Roar",16324,"+103",994,"-230",113.356,"+0.506",45,"2",1,16324,6098,113.356
2,"=","CAPITAL CITIES","Safe And Sound",13020,"-138",-581,"-189",82.244,"-1.274",157,"25",2,13601,1309,86.941
3,"=","LANA DEL REY","Summertime Sadnes...",13017,"+172",848,"+8",87.129,"+0.684",84,"26/40",3,13017,1923,87.129
4,"=","AVICII","Wake Me Up",12105,"+231",1567,"-84",83.449,"+1.521",60,"5",4,12105,2103,83.449
5,"=","LORDE","Royals",10306,"+351",1844,"+33",69.796,"+2.071",44,"1",5,10306,2237,69.796
6,"=","JAY Z","Holy Grail f/Just...",9986,"+250",1040,"+132",67.661,"+1.363",83,"12",6,9986,2095,67.661
7,"+1","LADY GAGA","Applause",9426,"+149",1093,"-5",67.829,"+0.949",44,"6",7,9426,3922,67.829
8,"-1","MACKLEMORE & RYAN...","Same Love f/Mary ...",9101,"-286",-1563,"-161",53.448,"-1.802",124,"48",5,11178,1815,71.324
9,"=","ROBIN THICKE","Blurred Lines f/P...",8798,"-232",-2292,"+93",53.619,"-1.706",139,"15",1,16771,2544,113.5
10,"=","ZEDD","Clarity f/Foxes",8629,"-284",-2646,"+142",57.041,"-1.854",192,"53",2,14188,1183,92.157
11,"=","CALVIN HARRIS F/E...","I Need Your Love",8281,"-336",-1982,"-126",48.937,"-1.526",173,"109",5,10846,1386,72.137
12,"=","DRAKE","Hold On We're Goi...",7417,"+231",1351,"+48",48.037,"+1.517",45,"10",12,7417,1610,48.037
13,"=","MAROON 5","Love Somebody",6288,"-248",-1995,"+40",42.899,"-1.663",133,"98",2,13931,1278,87.913
14,"=","PARAMORE","Still Into You",5989,"+126",674,"+18",37.658,"+0.905",139,"37",14,5989,711,37.658
15,"+1","MILEY CYRUS","Wrecking Ball",5146,"+396",2919,"+48",39.009,"+2.442",14,"3",15,5146,2919,39.009
16,"+1","ROBIN THICKE","Give It 2 U f/Ken...",4772,"+131",492,"+5",27.986,"+0.131",52,"62",16,4772,1340,27.986
17,"+1","SELENA GOMEZ","Slow Down",4770,"+149",692,"+70",27.932,"+0.753",38,"60",17,4770,1167,27.932
18,"+1","TAYLOR SWIFT","Everything Has .....",4615,"+19",96,"-35",23.807,"-0.201",73,"61",16,4615,990,24.085
