"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","PINK","Blow Me (One Last Ki...",12326,"+28",486,"-144",83.471,"+0.591",82,"7/92",1,12379,2737,83.471
2,"+1","MAROON 5","One More Night",11559,"+167",1431,"-21",77.251,"+0.758",68,"3",2,11559,1593,77.251
3,"-1","FLO RIDA","Whistle",11268,"-204",-854,"-170",68.606,"-0.941",111,"6",1,12179,1412,76.089
4,"=","NEON TREES","Everybody Talks",10746,"-1",-7,"-127",65.124,"+0.478",168,"11",3,10891,1632,66.269
5,"=","JUSTIN BIEBER","As Long As You Love ...",10005,"+78",860,"-62",72.216,"+0.884",81,"9",5,10005,1300,72.216
6,"=","OWL CITY & CARLY RAE...","Good Time",9835,"-13",499,"-151",68.855,"-0.026",90,"10",6,9919,1961,69.127
7,"=","DEMI LOVATO","Give Your Heart A Br...",9102,"-291",-1915,"-164",63.769,"-1.419",208,"33",1,11880,1256,80.294
8,"+1","TAYLOR SWIFT","We Are Never Ever Ge...",8612,"+37",580,"-26",58.976,"+1.114",41,"2",8,8612,4592,58.976
9,"-1","ELLIE GOULDING","Lights",8553,"-153",-1146,"+104",65.947,"-1.078",227,"35",1,13999,1482,101.262
10,"=","FUN.","Some Nights",8409,"+93",1025,"-48",54.144,"+0.497",106,"4",10,8409,1295,54.144
11,"+1","ALEX CLARE","Too Close",7311,"-37",721,"-273",47.182,"-0.018",118,"5",11,7348,1328,47.2
12,"-1","KATY PERRY","Wide Awake",7284,"-166",-1194,"+3",47.657,"-0.845",125,"30",1,14124,2824,100.029
13,"+1","NICKI MINAJ","Pound The Alarm",6555,"+9",291,"-24",45.153,"-0.137",70,"26",13,6583,1036,45.522
14,"+1","CHRIS BROWN","Don't Wake Me Up",5489,"+54",383,"-27",44.548,"+1.051",99,"15",14,5489,982,44.548
15,"+1","ENRIQUE IGLESIAS","Finally Found You f/...",4524,"+107",737,"-100",30.634,"+1.001",26,"--",15,4524,1803,30.634
16,"+1","KARMIN","Hello",4330,"-8",125,"-75",25.376,"-0.322",48,"49",16,4370,1012,25.698
