"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","GYM CLASS HEROES Stereo Hearts f/Adam Le...",13924,-27,429,-57,85.971,0.031,127,"9",1,13951,1685,86.013
"2",2,"=","ADELE Someone Like You",13401,-27,22,-31,88.651,-0.51,88,"3",2,13563,2614,91.686
"3",3,"=","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",12901,-156,-669,-58,86.995,-0.822,117,"8",1,14127,1893,93.336
"4",4,"=","COBRA STARSHIP You Make Me Feel... f/Sab...",11511,51,358,23,69.679,-0.295,142,"13",4,11511,1097,70.438
"5",5,"=","DAVID GUETTA Without You f/Usher",11258,173,995,15,69.015,0.932,68,"6",5,11258,1586,69.015
"6",6,"=","FOSTER THE PEOPLE Pumped Up Kicks",9756,-299,-1335,-132,55.805,-1.377,112,"5",3,12112,1356,70.246
"7",7,"=","LMFAO Sexy And I Know It",9577,170,1407,-12,60.578,0.561,68,"2",7,9577,1530,60.578
"8",8,"=","RIHANNA We Found Love f/Calvin Harris",8623,254,1395,123,60.899,1.705,39,"1",8,8623,2184,60.899
"9",9,"=","DEV In The Dark",7970,102,237,163,49.291,0.62,97,"27",8,7970,1224,50.748
"10",10,"=","LADY GAGA You And I",7042,-207,-674,-173,34.922,-0.918,86,"24",7,7824,1553,44.474
"11",11,"=","JASON DERULO It Girl",6474,2,545,-73,28.848,0.185,77,"14",11,6474,1048,28.848
"12",12,"=","LMFAO Party Rock Anthem",6343,-104,-289,-41,41.168,-0.406,176,"12",1,14043,1859,94.193
"13",13,"=","PITBULL Give Me Everything f/Ne-Yo",5486,-83,-407,-68,37.994,0.047,176,"65",1,14233,1811,95.596
"14",14,"+1","KELLY CLARKSON Mr. Know It All",5333,9,173,-27,26.501,0.173,60,"10",14,5333,1093,26.501
"15",15,"-1","BAD MEETS EVIL Lighters f/Bruno Mars",5286,-57,-547,98,35.047,0.022,130,"87",2,11835,1599,78.403
