"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","MILEY CYRUS","Wrecking Ball",14943,-122,-353,-84,100.186,-1.092,71,"12",1,15459,2954,107.57
2,"=","AVICII","Wake Me Up",14428,-164,-1041,-37,108.021,-0.407,117,"10",1,17010,2103,116.977
3,"=","LORDE","Royals",13808,-173,-973,40,99.384,-2.112,101,"3",1,16495,2817,112.509
4,"=","DRAKE","Hold On We're Goi...",11767,-55,-119,-119,66.09,-0.558,102,"18",4,11961,1610,74.25
5,"=","LADY GAGA","Applause",11356,-206,-821,-183,74.892,-0.687,101,"16",4,12273,3922,81.876
6,"=","IMAGINE DRAGONS","Demons",11350,139,1026,-52,75.747,0.898,81,"8",6,11350,1982,75.747
7,"+1","SELENA GOMEZ","Slow Down",9868,13,24,-16,57.795,0.087,95,"53",7,9868,1167,57.795
8,"-1","KATY PERRY","Roar",9749,-238,-1675,-43,69.931,-1.587,102,"11",1,17176,6098,117.145
9,"=","EMINEM","The Monster f/Rih...",8405,466,2413,141,63.346,2.624,23,"2/43",9,8405,2782,63.346
10,"=","KATY PERRY","Unconditionally",7927,122,891,-31,46.311,0.135,33,"20",9,7927,3384,46.311
11,"=","ONEREPUBLIC","Counting Stars",7429,357,1980,81,56.612,2.995,40,"5",11,7429,1980,56.612
12,"+1","PITBULL","Timber f/Ke$ha",7113,62,1471,-198,47.337,0.621,38,"6",12,7113,1716,47.337
13,"-1","PARAMORE","Still Into You",6895,-158,-876,-48,40.919,-0.713,196,"45",9,8192,961,48.594
14,"=","ZEDD","Stay The Night f/...",6810,166,1049,-13,48.613,0.674,53,"25",14,6810,1238,48.613
15,"=","JUSTIN TIMBERLAKE","TKO",6579,-1,76,-5,32.282,-0.184,58,"71",11,6611,1724,32.813
16,"=","JASON DERULO","Marry Me",5825,117,439,144,31.549,0.514,68,"29",14,5825,856,31.549
17,"+1","NEIGHBOURHOOD","Sweater Weather",5600,120,469,35,28.04,0.931,145,"19",17,5600,869,28.04
18,"-1","JAY Z","Holy Grail f/Just...",5518,-66,-997,133,42.663,-0.561,140,"54",4,11700,2095,78.442
19,"+1","LADY GAGA","Do What U Want f/...",4236,198,1202,53,28.925,1.125,23,"15",19,4236,1319,28.925
20,"-1","LANA DEL REY","Summertime Sadnes...",3969,-107,-665,-14,30.437,-0.425,141,"95",2,13737,1923,88.403
21,"+1","MACKLEMORE & RYAN...","White Walls f/ScH...",3821,107,741,4,20.664,0.58,68,"27",21,3821,741,20.664
22,"-1","TRAVIE MCCOY","Rough Water f/Jas...",3703,-14,-121,31,19.198,-0.245,59,"92",20,3883,705,22.115
23,"+2","ONE DIRECTION","Story Of My Life",3635,154,833,34,18.54,1.043,22,"9",23,3635,1292,18.54
24,"=","PASSENGER","Let Her Go",3608,80,707,-75,19.347,1.05,53,"7",24,3608,832,19.347
25,"-2","RIHANNA","What Now",3454,-163,-507,-81,13.787,-0.617,61,"63",19,4043,821,17.344
26,"=","ELLIE GOULDING","Burn",2849,92,476,32,18.816,0.758,46,"32",26,2849,488,18.816
27,"+1","ENRIQUE IGLESIAS","Heart Attack",2608,0,-25,-17,12.744,-0.021,46,"110",26,2665,649,13.314
28,"-1","BRUNO MARS","Gorilla",2402,-222,-2659,234,10.86,-1.077,73,"85",10,7264,1872,38.774
29,"=","FALL OUT BOY","Alone Together",2290,39,310,15,9.506,0.287,94,"121",29,2290,326,9.506
30,"=","SARA BAREILLES","Brave",2131,19,284,-43,13.806,0.103,81,"31",30,2131,380,13.806
31,"+2","JOHN NEWMAN","Love Me Again",1955,40,325,-21,8.112,0.18,48,"57",31,1955,392,8.112
32,"=","ZENDAYA","Replay",1929,-12,192,-105,7.451,-0.028,35,"89",32,1941,457,7.479
33,"-2","TAYLOR SWIFT","Everything Has .....",1866,-190,-886,-80,8.838,-0.799,130,"99",14,5693,990,31.815
34,"=","J. COLE","Crooked Smile f/T...",1640,-115,-499,-78,7.262,-0.593,94,"242",26,2407,332,12.679
35,"=","BRITNEY SPEARS","Perfume",1534,36,497,-31,7.224,0.18,12,"113",35,1534,896,7.224
36,"=","NEW POLITICS","Harlem",1320,-22,37,-48,4.317,-0.052,77,"148",36,1366,285,4.369
37,"=","CALVIN HARRIS","Thinking About Yo...",1214,30,231,17,6.724,0.14,20,"274",37,1214,239,6.724
38,"+1","BASTILLE","Pompeii",1189,87,442,25,8.606,0.659,13,"48",38,1189,442,8.606
39,"-1","EMELI SANDE","My Kind Of Love",1050,-93,-370,-82,3.014,-0.28,53,"174",34,1470,433,4.528
40,"+1","CHRIS WALLACE","Keep Me Crazy",1002,3,94,-14,2.164,-0.013,78,"--",40,1002,133,2.177
41,"-1","TEGAN & SARA","Closer",978,-110,-1308,189,4.638,-0.441,158,"231",17,4451,570,22.41
42,"+1","FLO RIDA","How I Feel",969,39,254,28,5.267,0.154,13,"170",42,969,310,5.267
43,"-1","ARIANA GRANDE","Right There f/Big...",968,17,133,-28,5.083,0.01,19,"198",42,968,258,5.083
44,"=","CHRIS BROWN","Love More f/Nicki...",873,12,67,18,3.372,0.11,59,"96",39,1132,161,6.171
45,"+2","ROBIN THICKE","Feel Good",705,43,522,-22,2.39,0.103,4,"--",45,705,544,2.39
46,"=","EMBLEM3","3000 Miles",693,20,142,8,1.825,0.06,5,"--",46,693,149,1.825
47,"+3","LUPE FIASCO","Old School Love f...",688,44,157,49,3.555,0.157,4,"188",47,688,157,3.555
48,"-3","MIDNIGHT RED","Take Me Home",683,-5,-75,9,1.853,-0.017,23,"--",45,772,88,2.492
49,"=","CASH CASH","Take Me Home f/Be...",653,7,148,-7,2.556,0.049,4,"345",48,653,160,2.556
50,"-2","BIG SEAN","Beware f/Lil Wayn...",644,-8,-67,21,3.484,0.021,28,"109",44,837,225,3.577
