"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"+1","KATY PERRY","Dark Horse",15970,"+231",2151,"-559",109.629,"+1.031",77,"1",1,15970,2780,109.629
2,"-1","PITBULL","Timber f/Ke$ha",15746,"-138",-731,"-611",105.987,"-0.956",116,"8",1,16901,2001,117.778
3,"=","ONEREPUBLIC","Counting Stars",15545,"-121",-446,"-663",109.999,"-0.654",118,"13",1,16524,2609,113.696
4,"=","ELLIE GOULDING","Burn",14779,"+53",662,"-593",95.425,"+0.161",124,"23",3,14779,1623,95.425
5,"=","ONE DIRECTION","Story Of My Life",12519,"+39",892,"-473",81.84,"-0.324",100,"17",5,12519,1527,82.164
6,"+1","LORDE","Team",10999,"+98",1193,"-448",77.131,"+0.795",76,"10",6,10999,1641,77.131
7,"-1","EMINEM","The Monster f/Rihanna",10873,"-243",-2383,"-311",78.552,"-1.197",101,"24",1,16414,2904,117.022
8,"=","A GREAT BIG WORLD","Say Something w/C. Aguilera",9984,"+105",686,"-211",62.638,"+0.457",77,"5/68",8,9984,1506,62.638
9,"=","PASSENGER","Let Her Go",9796,"+55",119,"-7",57.808,"+0.178",131,"4",7,9796,1223,59.781
10,"=","BASTILLE","Pompeii",8480,"+121",845,"-228",58.947,"+1.113",91,"6",10,8480,1135,58.947
11,"=","JASON DERULO","Talk Dirty f/2 Chainz",7870,"+130",1956,"-457",52.348,"+0.465",40,"3",11,7870,2775,52.348
12,"=","ZEDD","Stay The Night f/H. Williams",7045,"-389",-2290,"-488",48.712,"-2.290",131,"73",5,10105,1238,64.483
13,"=","BRUNO MARS","Young Girls",6549,"+94",516,"-161",35.339,"+0.736",56,"41",13,6549,938,35.339
14,"=","JOHN NEWMAN","Love Me Again",6352,"+37",410,"-171",35.706,"-0.115",126,"35",14,6352,697,35.821
15,"+1","MILEY CYRUS","Adore You",5683,"+84",556,"-86",27.112,"+0.239",43,"16",15,5683,1542,27.112
16,"-1","LADY GAGA","Do What U Want f/R. Kelly",5351,"-420",-3085,"-283",23.943,"-1.832",101,"84",7,9983,1408,60.79
17,"=","PHARRELL WILLIAMS","Happy",4874,"+256",1892,"-149",40.068,"+1.582",20,"2",17,4874,2145,40.068
18,"=","CASH CASH","Take Me Home f/Bebe Rexha",4516,"+90",682,"-188",28.497,"+0.735",82,"78",18,4516,1074,28.497
19,"=","DEMI LOVATO","Neon Lights",4420,"+70",505,"-111",24.846,"+0.497",71,"21",19,4420,671,24.846
20,"+2","ZENDAYA","Replay",4179,"+147",339,"+97",16.69,"+0.809",113,"50",20,4179,472,16.69
21,"-1","MACKLEMORE & RYAN LEWIS","White Walls f/ScHoolboy Q",3996,"-302",-1744,"-339",21.711,"-1.010",146,"54",12,7258,764,39.457
22,"-1","BEYONCE","XO",3925,"-329",-1175,"-426",18.73,"-2.249",49,"62",16,5121,1464,29.475
23,"=","ALOE BLACC","The Man",3727,"+230",1695,"-27",23.215,"+1.572",16,"7",23,3727,1722,23.215
24,"=","AVICII","Hey Brother",3525,"+75",589,"-144",20.65,"+0.290",64,"19",24,3525,748,20.65
25,"=","CALVIN HARRIS","Thinking About You",3407,"-4",210,"-119",22.096,"+0.179",98,"179",23,3428,605,22.096
26,"=","SARA BAREILLES","Brave",3345,"-1",52,"-60",17.669,"+0.084",159,"27",21,3348,380,19.453
27,"=","SHAKIRA F/RIHANNA","Can't Remember To Forget You",2898,"+13",229,"-105",16.658,"+0.437",25,"32",26,2898,1848,20.193
28,"=","THE 1975","Chocolate",2771,"+23",284,"-73",12.493,"+0.051",75,"105",26,2771,389,12.493
