"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","RIHANNA We Found Love f/Calvin Harris",13957,"-15",506,"+49",94.999,"-0.505",108,"7",1,14238,2184,95.593
2,"=","BRUNO MARS It Will Rain",13313,"+16",816,"-15",85.801,"+0.633",100,"9",2,13313,2024,85.801
3,"=","KATY PERRY The One That Got Away",13178,"-5",677,"-16",78.888,"+0.762",96,"10",2,13183,1631,78.888
4,"=","FLO RIDA Good Feeling",11359,"+157",1149,"+141",75.006,"+1.245",108,"3",4,11359,1207,75.006
5,"=","LMFAO Sexy And I Know It",9950,"-181",-666,"-219",63.225,"-1.160",137,"6",2,12000,1530,74.768
6,"=","DAVID GUETTA Without You f/Usher",9300,"-30",8,"+43",57.556,"-0.873",137,"31",1,13428,1586,84.476
7,"=","SELENA GOMEZ & THE SCENE Love You Like A...",8070,"+171",791,"+184",42.494,"+0.753",141,"29",7,8070,1048,42.494
8,"=","GYM CLASS HEROES Stereo Hearts f/Adam Le...",7436,"-151",-797,"-143",48.299,"-1.794",196,"24",1,13951,1685,86.013
9,"=","ADELE Set Fire To The Rain",7273,"+275",1861,"+181",48.146,"+1.934",47,"2",9,7273,1861,48.146
10,"=","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",6266,"-78",-311,"-65",39.131,"-0.401",186,"22",1,14127,1893,93.336
11,"=","JESSIE J Domino",6116,"+147",958,"+82",37.136,"+0.724",117,"13",11,6116,958,37.136
12,"=","T-PAIN 5 O'clock f/Wiz Khalifa",5690,"-182",-401,"-196",27.158,"-1.440",95,"28",10,6640,1264,34.118
13,"=","COBRA STARSHIP You Make Me Feel... f/Sab...",5545,"-100",-377,"-76",34.864,"-0.695",211,"52",4,11548,1097,70.438
14,"=","GAVIN DEGRAW Not Over You",5451,"+12",400,"+5",27.038,"+0.066",139,"14",14,5455,547,27.038
15,"=","ADELE Someone Like You",5132,"-159",-673,"-122",37.248,"-0.830",157,"17",2,13563,2614,91.686
16,"+1","J. COLE Workout",5123,"+22",443,"-8",33.755,"+0.160",79,"19",16,5123,659,33.911
