"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","TAYLOR SWIFT","I Knew You Were Troubl...",15050,"-151",-733,"-148",120.287,"-1.355",100,"10",1,16073,2452,126.481
2,"=","SWEDISH HOUSE MAFIA","Don't You Worry Child",14610,"-20",-94,"-44",111.848,"-1.135",171,"24",2,14704,1905,116.982
3,"=","MACKLEMORE & RYAN LEWI...","Thrift Shop f/Wanz",13247,"+13",1013,"-198",98.375,"-0.331",101,"3",3,13247,2020,98.706
4,"=","WILL.I.AM & BRITNEY SP...","Scream And Shout",13157,"+10",298,"-19",98.447,"-0.342",94,"9",3,13157,2182,99.406
5,"=","MAROON 5","Daylight",11418,"+182",949,"+45",85.04,"+1.352",96,"14",5,11418,1308,85.04
6,"=","CALVIN HARRIS","Sweet Nothing f/Floren...",9808,"+16",557,"-123",77.179,"-0.345",104,"29",6,9808,1126,77.524
7,"=","BRUNO MARS","Locked Out Of Heaven",9683,"-105",-651,"+48",80.128,"-0.774",149,"15",1,15928,2790,124.488
8,"=","LUMINEERS","Ho Hey",8478,"-125",-718,"-33",63.962,"-1.542",164,"16",2,13545,1921,101.636
9,"=","KE$HA","C'mon",8168,"-48",175,"-106",48.833,"-1.399",73,"41",9,8228,1547,54.334
10,"=","BRUNO MARS","When I Was Your Man",7694,"+162",1121,"-54",62.196,"+1.291",43,"2",10,7694,1738,62.196
11,"+1","JUSTIN TIMBERLAKE","Suit & Tie f/JAY Z",7349,"+81",329,"+31",51.146,"+1.030",44,"8",11,7349,6457,59.334
12,"-1","JUSTIN BIEBER","Beauty And A Beat f/N....",7249,"-202",-1190,"-12",54.826,"-1.491",132,"51",2,12731,1998,87.772
13,"=","IMAGINE DRAGONS","It's Time",7138,"+38",316,"-63",47.162,"+0.454",157,"32",13,7138,983,47.162
14,"=","KELLY CLARKSON","Catch My Breath",6774,"+119",352,"+81",44.008,"+0.577",124,"31",14,6774,767,44.008
15,"=","PINK","Try",6007,"-63",-1568,"+382",47.146,"-0.015",122,"38",6,9909,1515,66.33
16,"+1","PITBULL","Feel This Moment",5659,"+159",1412,"-44",42.749,"+1.236",52,"13",16,5659,1516,42.749
17,"-1","THE SCRIPT","Hall Of Fame f/will.i....",5430,"-80",-226,"-61",29.799,"-0.520",164,"35",16,5672,564,31.748
18,"=","RIHANNA","Stay f/Mikky Ekko",5422,"+266",1525,"+120",42.556,"+2.299",31,"5",18,5422,1525,42.556
19,"=","OLLY MURS","Troublemaker f/Flo Rid...",4685,"-12",166,"-45",32.086,"+0.031",72,"19",18,4736,766,32.154
20,"+1","ONE DIRECTION","Kiss You",4175,"+88",336,"+48",22.146,"+0.454",36,"65",20,4175,1186,22.146
21,"-1","ALICIA KEYS","Girl On Fire",4148,"-194",-1486,"+98",26.719,"-1.254",127,"28/74",9,7658,1171,50.899
22,"=","MUMFORD & SONS","I Will Wait",3947,"+121",489,"-3",25.645,"+0.307",53,"18",22,3947,747,25.645
23,"=","OF MONSTERS AND MEN","Little Talks",3840,"+52",180,"+22",23.524,"+0.072",101,"23",20,3840,655,24.51
24,"=","CHRIS WALLACE","Remember When (Push Re...",2774,"-44",-43,"-82",13.832,"+0.065",199,"122",24,2858,332,13.832
25,"=","HUNTER HAYES","Wanted",2737,"-67",-260,"-44",17.379,"-0.454",136,"33",23,3020,368,18.605
26,"=","KREWELLA","Alive",2605,"+65",835,"-81",23.773,"+0.584",20,"97",26,2605,916,23.773
27,"=","NELLY","Hey Porsche",2460,"+12",97,"-2",13.722,"+0.263",40,"17",26,2460,673,13.955
28,"=","FUN.","Carry On",2218,"+49",451,"-6",12.714,"+0.325",50,"22",27,2218,495,12.714
29,"=","FALL OUT BOY","My Songs Know What You...",2111,"+105",982,"-33",12.641,"+0.093",17,"30",29,2111,1015,12.641
30,"=","ICONA POP","I Love It f/Charli XCX",1669,"+82",608,"+1",14.451,"+0.113",19,"56",30,1669,608,14.451
31,"=","BRITT NICOLE","Gold",1558,"-9",33,"-18",5.572,"-0.082",73,"121",29,1575,314,5.654
32,"=","MUSE","Madness",1404,"+68",242,"+55",4.701,"+0.273",74,"47",32,1404,242,4.701
33,"+1","CHER LLOYD","With Ur Love f/Juicy J",1321,"+44",336,"+15",6.011,"+0.214",17,"246",33,1321,571,6.011
34,"-1","AFROJACK & CHRIS BROWN","As Your Friend",1306,"+24",200,"-40",9.863,"-0.031",27,"58",33,1306,362,9.977
35,"=","TREY SONGZ","Simply Amazing",1040,"-2",43,"-31",6.237,"-0.269",31,"166",35,1054,243,6.918
36,"+1","NE-YO","Forever Now",1033,"+42",189,"+27",10.261,"+0.558",33,"311",36,1033,269,10.261
37,"-1","PITBULL","Don't Stop The Party",1008,"-31",-337,"+83",6.026,"-0.032",143,"69",12,6363,675,41.893
38,"+1","ONEREPUBLIC","If I Lose Myself",924,"+26",188,"-2",2.906,"+0.161",22,"281",38,924,318,2.906
39,"+1","EMELI SANDE","Next To Me",920,"+43",318,"-23",8.625,"+0.548",11,"50",39,920,453,8.625
40,"-2","JONN HART","Who Booty f/French Mon...",910,"-71",-513,"-43",4.231,"-0.301",86,"114",29,1580,252,6.617
41,"=","PINK","Just Give Me A Reason",838,"+146",591,"+117",6.813,"+0.996",7,"34",41,838,591,6.813
42,"+1","BAAUER","Harlem Shake",698,"+56",488,"+27",5.078,"+0.319",6,"4",42,698,488,5.078
43,"-1","A$AP ROCKY","F**kin Problems f/Drak...",681,"-2",77,"-26",3.041,"+0.010",24,"27",41,685,154,3.062
44,"=","JUSTIN BIEBER","All Around The World",651,"+44",309,"+13",5.467,"+0.378",10,"319",44,651,309,5.467
45,"=","BENNY BENASSI","Cinema f/Gary Go",587,"+9",137,"+4",4.144,"-0.155",17,"259",43,587,155,4.68
46,"=","SKYLAR GREY","C'mon Let Me Ride f/Em...",462,"-94",-641,"-53",0.949,"-0.352",45,"196",32,1286,381,5.139
47,"+1","LITTLE MIX","Wings",436,"+31",180,"+8",1.341,"+0.072",4,"229",47,436,180,1.341
48,"-1","STEFANO","Yes To Love",404,"-2",25,"-15",0.697,"+0.028",10,"--",46,406,70,0.737
49,"+1","MIGUEL","Adorn",400,"+14",80,"+2",6.128,"+0.244",108,"127",33,1329,248,9.94
50,"--","HOT CHELLE RAE","Hung Up",391,"--",102,"--",1.173,"--",2,"--",50,391,102,1.173
